ID (CME),t0,t,x (CME),y (CME),z (CME),FI (CME),TL (CME)
10195,89,89,238.5,526.61,25.358,22.498,6
10195,89,90,238.43,526.42,26.275,-0.13759,6
10195,89,91,238.36,526.23,27.192,26.637,6
10195,89,92,237.37,526.75,26.347,20.547,6
10195,89,93,238.16,525.23,27.07,22.102,6
10195,89,94,240.4,526.11,26.535,30.669,6
10196,89,89,329.2,28.663,29.197,2.6063,6
10196,89,90,331.36,30.65,29.598,0.98951,6
10196,89,91,335.21,28.415,29.987,0.46144,6
10196,89,92,338.22,28.291,30.383,4.9219,6
10196,89,93,336.59,31.958,30.804,0.52297,6
10196,89,94,334.95,35.625,31.226,23.402,6
10197,89,89,218.44,245.81,30.827,8.2794,6
10197,89,90,218.28,246.33,30.876,4.9625,6
10197,89,91,218.12,246.84,30.924,3.7274,6
10197,89,92,217.96,247.35,30.973,8.2809,6
10197,89,93,219.47,250.98,31.329,6.0632,6
10197,89,94,218.7,246.9,31.548,7.4871,6
10198,89,89,283.8,534.7,33.851,30.734,6
10198,89,90,285.15,535.71,33.943,18.748,6
10198,89,91,286.94,537.88,32.697,32.196,6
10198,89,92,287.86,537.75,34.128,43.077,6
10198,89,93,285.61,537.18,35.419,-7.8521,6
10198,89,94,283.36,536.62,36.709,109.29,6
10199,89,89,271.23,403.62,54.001,2.511,6
10199,89,90,274.72,404.2,53.334,1.0036,6
10199,89,91,275.08,403.52,56.89,1.3124,6
10199,89,92,275.31,404.11,54.909,2.3448,6
10199,89,93,274.67,403.94,53.573,0.89509,6
10199,89,94,271.38,403.65,53.887,2.2625,6
10200,89,89,273.26,78.129,56.997,2.3741,6
10200,89,90,273.42,78.489,56.167,1.2586,6
10200,89,91,273.59,78.85,55.336,3.1329,6
10200,89,92,270.76,78.808,56.141,1.0008,6
10200,89,93,267.19,78.788,55.417,1.438,6
10200,89,94,266.48,78.668,55.393,2.396,6
10201,89,89,444.58,207.84,60.42,7.561,6
10201,89,90,444.72,208.18,61.49,0.57457,6
10201,89,91,444.87,208.51,62.559,-0.7404,6
10201,89,92,445.01,208.85,63.629,9.5941,6
10201,89,93,446.34,210.0,63.738,-1.7532,6
10201,89,94,447.68,211.15,63.848,103.14,6
10202,89,89,433.0,12.279,61.742,2.2667,6
10202,89,90,428.89,12.316,60.687,1.2494,6
10202,89,91,426.62,12.499,61.582,2.8285,6
10202,89,92,424.18,13.984,61.418,-0.17465,6
10202,89,93,421.74,15.468,61.254,0.0095913,6
10202,89,94,419.29,16.952,61.09,3.2327,6
10203,89,89,528.23,424.36,62.3,2.3216,6
10203,89,90,529.37,424.11,63.17,0.97454,6
10203,89,91,525.23,423.54,62.067,0.84921,6
10203,89,92,526.31,424.38,61.629,2.3126,6
10203,89,93,529.8,424.24,63.463,0.9715,6
10203,89,94,531.98,424.87,62.92,32.965,6
10204,89,89,488.11,108.42,70.01,22.645,6
10204,89,90,485.99,105.79,70.303,-0.094334,6
10204,89,91,483.87,103.16,70.597,144.15,6
10204,89,92,482.62,102.34,69.488,-0.22655,6
10204,89,93,481.38,101.51,68.379,-0.1178,6
10204,89,94,480.14,100.68,67.269,4.453,6
10205,89,89,513.21,110.41,74.867,18.369,6
10205,89,90,511.15,110.8,74.421,0.14377,6
10205,89,91,509.08,111.19,73.974,18.867,6
10205,89,92,509.38,111.52,74.337,0.56687,6
10205,89,93,509.67,111.86,74.7,0.10939,6
10205,89,94,509.96,112.19,75.062,34.818,6
10206,90,90,227.29,396.97,26.469,7.1629,6
10206,90,91,227.46,392.49,27.111,8.6187,6
10206,90,92,227.78,393.64,26.216,8.0742,6
10206,90,93,229.79,390.43,26.398,10.113,6
10206,90,94,226.46,391.31,26.499,21.331,6
10206,90,95,226.16,392.94,27.635,6.1257,6
10207,90,90,279.13,523.31,42.085,39.197,6
10207,90,91,281.31,522.33,43.289,38.699,6
10207,90,92,280.81,519.67,43.76,42.571,6
10207,90,93,280.77,521.98,43.341,33.833,6
10207,90,94,283.58,520.57,44.333,48.7,6
10207,90,95,281.69,520.8,44.552,37.314,6
10208,90,90,430.11,197.99,63.952,44.815,6
10208,90,91,431.28,197.94,64.327,43.119,6
10208,90,92,429.76,198.51,63.864,42.803,6
10208,90,93,428.67,197.24,63.828,35.742,6
10208,90,94,429.59,198.07,63.825,45.437,6
10208,90,95,429.16,199.25,63.47,34.91,6
10209,90,90,436.47,199.84,75.695,6.8839,6
10209,90,91,441.24,196.46,75.206,25.483,6
10209,90,92,442.51,194.34,76.288,24.724,6
10209,90,93,441.5,194.35,75.746,25.848,6
10209,90,94,442.64,195.23,76.703,33.369,6
10209,90,95,441.72,195.37,76.462,26.744,6
10210,90,90,190.29,489.62,22.743,358.66,6
10210,90,91,191.12,489.41,22.588,423.42,6
10210,90,92,191.79,486.92,20.441,35.985,6
10210,90,93,193.6,485.34,22.275,351.11,6
10210,90,94,192.91,481.04,21.163,300.45,6
10210,90,95,191.42,482.98,19.919,338.34,6
10211,90,90,448.53,485.15,43.787,5.6332,6
10211,90,91,448.68,482.08,44.008,12.683,6
10211,90,92,448.52,481.05,44.754,-1.1087,6
10211,90,93,449.02,480.92,41.426,0.069578,6
10211,90,94,449.19,480.35,40.135,2.5145,6
10211,90,95,454.34,478.88,41.105,7.8505,6
10212,90,90,433.0,588.03,63.934,62.301,6
10212,90,91,434.02,588.49,64.002,61.451,6
10212,90,92,433.84,587.91,63.987,32.284,6
10212,90,93,433.67,587.33,63.972,54.64,6
10212,90,94,432.49,587.07,61.372,58.333,6
10212,90,95,433.12,586.42,62.813,62.311,6
10213,90,90,203.7,185.55,7.8713,2.9825,6
10213,90,91,203.82,186.33,7.4931,0.89215,6
10213,90,92,203.61,185.5,7.6729,1.1135,6
10213,90,93,203.77,185.54,7.8692,2.833,6
10213,90,94,202.72,188.95,7.599,-0.15472,6
10213,90,95,201.67,192.35,7.3288,39.106,6
10214,90,90,246.23,204.74,17.05,8.0377,6
10214,90,91,248.77,206.32,15.018,-1.7061,6
10214,90,92,246.96,210.2,16.309,10.517,6
10214,90,93,250.85,209.86,17.574,19.445,6
10214,90,94,252.78,212.76,17.889,-0.6105,6
10214,90,95,254.7,215.67,18.204,7.1704,6
10215,90,90,224.43,331.75,21.038,7.7641,6
10215,90,91,222.52,331.99,22.189,2.2817,6
10215,90,92,222.13,332.11,22.014,2.0681,6
10215,90,93,218.7,332.96,20.486,3.2169,6
10215,90,94,221.95,332.0,21.967,2.1111,6
10215,90,95,221.18,329.54,22.188,5.5139,6
10216,90,90,246.67,507.08,21.859,37.334,6
10216,90,91,246.97,505.19,21.531,8.5372,6
10216,90,92,247.28,503.29,21.204,36.438,6
10216,90,93,249.62,501.43,21.07,34.967,6
10216,90,94,249.58,503.95,21.185,40.052,6
10216,90,95,247.74,504.05,20.586,38.312,6
10217,90,90,300.14,396.68,22.844,6.7522,6
10217,90,91,297.6,396.51,21.17,1.0466,6
10217,90,92,296.48,393.33,21.868,10.442,6
10217,90,93,296.01,393.34,23.815,-1.0872,6
10217,90,94,296.6,393.5,24.4,-1.19,6
10217,90,95,296.08,396.11,24.759,2.5411,6
10218,90,90,347.37,458.75,24.254,26.592,6
10218,90,91,344.68,457.53,23.613,-0.56542,6
10218,90,92,342.0,456.31,22.972,11.925,6
10218,90,93,342.66,456.2,22.757,-0.054516,6
10218,90,94,343.32,456.1,22.542,0.48029,6
10218,90,95,343.98,455.99,22.327,7.0345,6
10219,90,90,309.62,446.84,26.969,6.1384,6
10219,90,91,312.41,445.15,28.361,0.78504,6
10219,90,92,312.45,445.52,26.309,1.8873,6
10219,90,93,314.68,444.16,26.685,14.688,6
10219,90,94,317.44,440.07,24.739,-1.9587,6
10219,90,95,316.81,438.18,25.235,8.8574,6
10220,90,90,356.33,32.413,34.177,4.0144,6
10220,90,91,357.24,33.093,33.309,0.53046,6
10220,90,92,358.46,33.848,30.755,1.0133,6
10220,90,93,359.06,34.453,31.573,2.5058,6
10220,90,94,361.24,34.371,31.925,0.97185,6
10220,90,95,363.41,34.289,32.276,3.9083,6
10221,90,90,250.86,42.195,47.088,3.2164,6
10221,90,91,250.54,42.91,46.31,-0.12896,6
10221,90,92,250.22,43.624,45.532,2.8177,6
10221,90,93,249.93,46.081,44.98,-0.24726,6
10221,90,94,251.72,47.902,45.787,-0.67027,6
10221,90,95,249.37,50.995,43.877,2.4596,6
10222,90,90,430.44,308.43,47.86,4.7468,6
10222,90,91,427.12,308.42,46.685,-0.99564,6
10222,90,92,424.24,309.23,47.553,-0.0017362,6
10222,90,93,421.14,309.64,47.4,3.0345,6
10222,90,94,422.87,309.69,45.375,-0.67805,6
10222,90,95,424.71,309.92,44.979,5.156,6
10223,90,90,413.3,149.42,49.354,28.429,6
10223,90,91,413.48,149.35,49.18,0.52201,6
10223,90,92,413.66,149.29,49.005,19.081,6
10223,90,93,414.66,146.51,49.656,1.427,6
10223,90,94,415.66,143.74,50.307,-0.12827,6
10223,90,95,416.67,140.97,50.958,5.6732,6
10224,90,90,395.27,444.48,59.208,27.001,6
10224,90,91,393.85,444.8,58.759,5.1512,6
10224,90,92,392.42,445.12,58.311,16.189,6
10224,90,93,390.88,444.8,57.687,13.061,6
10224,90,94,389.34,444.49,57.064,-0.41427,6
10224,90,95,387.79,444.17,56.441,7.263,6
10225,90,90,484.12,32.428,63.033,10.638,6
10225,90,91,480.57,32.699,60.397,1.4182,6
10225,90,92,480.82,34.185,61.941,3.7297,6
10225,90,93,480.27,34.159,63.05,1.3553,6
10225,90,94,480.89,34.749,61.429,0.71752,6
10225,90,95,480.92,35.031,61.173,3.8239,6
10226,90,90,260.89,71.21,63.965,2.2482,6
10226,90,91,259.0,71.077,64.191,0.95284,6
10226,90,92,257.11,70.944,64.418,1.8403,6
10226,90,93,257.35,70.864,62.461,1.4533,6
10226,90,94,256.91,71.045,63.441,1.301,6
10226,90,95,256.81,71.095,62.952,2.2214,6
10227,90,90,519.72,12.335,65.806,2.2098,6
10227,90,91,517.94,14.557,63.456,0.87915,6
10227,90,92,516.52,12.936,64.975,2.9151,6
10227,90,93,518.0,12.502,66.223,0.90964,6
10227,90,94,515.32,13.073,64.313,0.4776,6
10227,90,95,514.72,13.141,63.982,2.5433,6
10228,90,90,403.6,583.11,67.944,4.3236,6
10228,90,91,402.8,583.04,67.793,0.30752,6
10228,90,92,402.0,582.97,67.641,0.52609,6
10228,90,93,401.19,582.89,67.49,2.8381,6
10228,90,94,399.6,582.24,65.618,2.1261,6
10228,90,95,400.83,580.91,66.079,3.5718,6
10229,91,91,152.29,297.32,13.724,7.396,6
10229,91,92,154.43,296.56,13.156,-0.73621,6
10229,91,93,156.57,295.79,12.589,3.1979,6
10229,91,94,158.71,295.02,12.021,8.2633,6
10229,91,95,160.65,293.93,10.257,1.0577,6
10229,91,96,160.48,291.42,11.001,15.673,6
10230,91,91,91.408,459.43,22.847,2.1966,6
10230,91,92,87.866,458.95,21.757,1.6501,6
10230,91,93,87.271,459.47,21.863,2.1404,6
10230,91,94,89.004,457.27,22.1,0.56166,6
10230,91,95,90.737,455.08,22.336,-0.0021496,6
10230,91,96,92.47,452.88,22.573,2.6193,6
10231,91,91,238.25,72.397,27.219,2.4392,6
10231,91,92,237.36,72.691,26.172,1.9657,6
10231,91,93,238.54,72.395,26.755,2.3703,6
10231,91,94,239.63,72.734,26.503,0.67398,6
10231,91,95,240.73,73.072,26.251,3.3199,6
10231,91,96,238.51,72.708,26.707,2.7225,6
10232,91,91,164.7,22.412,41.651,3.5672,6
10232,91,92,166.02,23.765,41.786,0.11223,6
10232,91,93,168.23,25.176,43.955,-0.35058,6
10232,91,94,168.67,26.47,42.056,6.6664,6
10232,91,95,166.69,24.441,41.904,0.024748,6
10232,91,96,164.71,22.412,41.751,2.7121,6
10233,91,91,400.13,78.611,69.915,25.796,6
10233,91,92,399.73,77.211,70.141,26.95,6
10233,91,93,399.34,75.811,70.367,54.621,6
10233,91,94,399.89,75.933,70.413,6.9063,6
10233,91,95,400.43,76.055,70.458,13.695,6
10233,91,96,400.98,76.177,70.503,26.604,6
10234,91,91,553.76,516.3,70.049,9.3516,6
10234,91,92,555.96,518.29,70.324,1.5407,6
10234,91,93,556.19,518.21,70.781,1.4768,6
10234,91,94,556.43,517.16,71.653,3.7808,6
10234,91,95,554.42,517.78,70.397,0.75355,6
10234,91,96,552.4,518.4,69.14,3.8748,6
10235,91,91,445.46,416.41,71.357,85.444,6
10235,91,92,445.45,415.52,70.861,28.83,6
10235,91,93,445.44,414.63,70.365,36.597,6
10235,91,94,444.64,416.22,70.611,78.701,6
10235,91,95,443.85,417.8,70.858,78.689,6
10235,91,96,446.44,414.35,71.754,83.248,6
10236,91,91,336.46,16.686,77.25,3.3669,6
10236,91,92,338.0,16.611,77.533,1.7385,6
10236,91,93,340.15,17.921,79.631,2.3535,6
10236,91,94,341.09,16.461,78.099,2.9276,6
10236,91,95,336.46,16.648,77.542,1.6989,6
10236,91,96,334.45,17.666,77.885,3.4375,6
10237,91,91,556.38,250.75,76.678,1.8312,6
10237,91,92,555.18,251.21,76.784,1.3902,6
10237,91,93,556.25,250.83,76.864,1.6666,6
10237,91,94,557.43,253.01,77.255,0.0015048,6
10237,91,95,558.6,255.19,77.646,-0.64598,6
10237,91,96,559.78,257.38,78.037,2.1611,6
10238,92,92,309.77,472.59,33.853,6.2359,6
10238,92,93,308.72,466.87,33.78,6.0488,6
10238,92,94,310.92,465.76,34.651,8.9435,6
10238,92,95,311.13,466.05,34.164,6.8414,6
10238,92,96,311.63,465.06,34.878,8.6162,6
10238,92,97,311.91,464.03,34.755,9.2523,6
10239,92,92,216.83,102.89,30.973,7.0518,6
10239,92,93,217.54,102.89,30.395,5.9348,6
10239,92,94,216.66,102.74,30.349,6.5479,6
10239,92,95,218.07,103.38,30.539,2.7646,6
10239,92,96,219.47,104.01,30.728,0.36008,6
10239,92,97,220.88,104.65,30.918,9.2083,6
10240,92,92,481.58,15.195,56.955,4.1917,6
10240,92,93,477.63,15.442,56.003,4.6221,6
10240,92,94,478.49,17.193,55.078,3.0761,6
10240,92,95,480.93,17.249,56.928,0.81856,6
10240,92,96,481.19,17.208,55.772,0.8203,6
10240,92,97,482.54,17.216,56.119,3.6837,6
10241,92,92,312.04,418.99,10.187,59.31,6
10241,92,93,313.48,419.98,9.4825,1.6608,6
10241,92,94,314.16,420.22,10.331,0.85561,6
10241,92,95,316.56,421.15,10.295,1.8014,6
10241,92,96,313.55,420.48,9.3226,1.0803,6
10241,92,97,310.54,419.8,8.3501,2.6007,6
10242,92,92,337.15,241.99,41.046,8.7015,6
10242,92,93,335.12,242.68,41.148,7.8117,6
10242,92,94,332.35,241.2,40.481,-0.014718,6
10242,92,95,329.59,239.72,39.814,11.179,6
10242,92,96,326.66,238.29,39.341,8.1752,6
10242,92,97,326.24,238.81,38.831,5.8064,6
10243,92,92,322.3,20.231,56.882,5.5276,6
10243,92,93,323.54,23.883,56.448,4.6743,6
10243,92,94,324.09,22.623,57.346,3.7955,6
10243,92,95,327.05,20.394,58.059,5.3414,6
10243,92,96,325.59,20.681,57.885,1.5491,6
10243,92,97,324.12,20.967,57.71,4.8105,6
10244,92,92,240.02,485.48,9.8102,17.096,6
10244,92,93,240.31,483.76,10.408,2.7341,6
10244,92,94,245.85,481.87,7.9353,-1.0423,6
10244,92,95,246.94,482.14,7.6084,5.827,6
10244,92,96,247.12,479.74,7.8385,-0.26743,6
10244,92,97,247.3,477.35,8.0686,6.2662,6
10245,92,92,183.65,213.5,24.105,4.5508,6
10245,92,93,183.46,214.78,24.152,2.9426,6
10245,92,94,183.54,215.07,24.035,54.925,6
10245,92,95,184.76,214.9,24.295,2.6491,6
10245,92,96,185.28,212.36,24.184,0.47392,6
10245,92,97,186.15,211.0,24.258,7.9257,6
10246,92,92,291.9,140.13,31.045,33.743,6
10246,92,93,291.49,139.67,31.032,-2.6474,6
10246,92,94,291.09,139.2,31.019,13.523,6
10246,92,95,293.46,138.61,30.382,0.022562,6
10246,92,96,295.83,138.01,29.746,-0.43218,6
10246,92,97,298.2,137.41,29.11,8.2154,6
10247,92,92,124.29,389.13,32.766,1.7959,6
10247,92,93,125.86,388.58,31.922,0.78912,6
10247,92,94,125.81,388.6,31.967,0.72847,6
10247,92,95,128.85,389.17,33.782,2.0953,6
10247,92,96,131.82,389.17,32.94,0.65652,6
10247,92,97,134.8,389.16,32.099,3.5416,6
10248,92,92,276.32,89.787,40.696,76.723,6
10248,92,93,275.06,90.286,40.443,66.981,6
10248,92,94,273.8,90.785,40.191,55.624,6
10248,92,95,273.68,89.089,40.259,30.863,6
10248,92,96,273.57,87.394,40.326,56.897,6
10248,92,97,273.6,87.1,40.305,56.812,6
10249,92,92,428.11,540.8,49.217,12.787,6
10249,92,93,424.74,539.05,49.713,-0.011017,6
10249,92,94,421.36,537.3,50.209,13.09,6
10249,92,95,421.12,537.52,50.386,0.27945,6
10249,92,96,420.88,537.75,50.563,-3.1263,6
10249,92,97,420.63,537.98,50.74,39.446,6
10250,92,92,482.03,454.04,56.673,4.6935,6
10250,92,93,483.12,456.62,56.857,0.21788,6
10250,92,94,483.25,457.01,56.964,-1.1736,6
10250,92,95,485.32,461.78,57.224,3.192,6
10250,92,96,483.1,460.89,57.496,0.56107,6
10250,92,97,480.88,460.0,57.768,40.956,6
10251,92,92,556.09,283.6,67.107,8.3163,6
10251,92,93,555.15,282.16,67.417,0.10877,6
10251,92,94,554.21,280.71,67.726,-0.3737,6
10251,92,95,553.27,279.27,68.036,10.187,6
10251,92,96,551.89,280.72,67.612,-0.3817,6
10251,92,97,550.5,282.17,67.189,7.0335,6
10252,92,92,454.59,174.62,68.417,67.35,6
10252,92,93,451.92,173.49,69.16,10.534,6
10252,92,94,449.24,172.36,69.904,19.444,6
10252,92,95,452.47,173.44,69.96,0.74818,6
10252,92,96,455.7,174.52,70.016,1.4088,6
10252,92,97,458.93,175.61,70.072,14.473,6
10253,92,92,556.05,291.17,68.023,7.2055,6
10253,92,93,557.86,288.18,69.618,-1.0476,6
10253,92,94,555.7,288.27,70.23,-0.74873,6
10253,92,95,555.52,286.82,71.333,16.366,6
10253,92,96,557.14,283.96,71.652,1.2222,6
10253,92,97,557.45,283.27,69.054,4.5152,6
10254,92,92,399.07,45.99,74.172,4.2574,6
10254,92,93,399.4,45.408,73.967,-0.53414,6
10254,92,94,399.72,44.827,73.763,-0.027179,6
10254,92,95,400.05,44.245,73.558,3.2199,6
10254,92,96,400.21,45.795,73.149,1.585,6
10254,92,97,400.37,43.73,71.144,14.105,6
10255,93,93,158.92,467.15,13.312,266.4,6
10255,93,94,156.18,465.82,13.572,288.26,6
10255,93,95,153.76,467.16,12.91,236.22,6
10255,93,96,154.55,467.19,12.959,220.27,6
10255,93,97,154.8,467.77,11.769,276.76,6
10255,93,98,151.94,472.25,11.301,297.74,6
10256,93,93,174.02,473.68,18.483,50.8,6
10256,93,94,169.42,470.77,18.376,40.912,6
10256,93,95,166.2,469.98,18.35,46.203,6
10256,93,96,166.29,465.19,19.275,41.744,6
10256,93,97,168.7,464.09,19.406,45.939,6
10256,93,98,167.74,466.07,20.082,45.513,6
10257,93,93,348.37,210.99,43.207,20.608,6
10257,93,94,346.02,211.56,42.227,16.811,6
10257,93,95,347.69,210.88,42.761,18.709,6
10257,93,96,346.75,210.13,43.189,-0.47782,6
10257,93,97,345.81,209.38,43.618,0.34373,6
10257,93,98,344.86,208.64,44.046,3.2157,6
10258,93,93,143.72,205.79,9.5277,9.7637,6
10258,93,94,144.76,206.9,9.3534,0.19403,6
10258,93,95,145.8,208.02,9.1791,30.637,6
10258,93,96,145.7,205.41,9.5077,0.60927,6
10258,93,97,145.6,202.8,9.8364,-0.13712,6
10258,93,98,145.5,200.19,10.165,33.669,6
10259,93,93,151.14,208.1,14.031,42.941,6
10259,93,94,151.97,208.08,15.123,0.90992,6
10259,93,95,152.8,208.06,16.214,4.16,6
10259,93,96,153.63,208.04,17.306,6.2345,6
10259,93,97,154.37,206.97,17.202,1.5915,6
10259,93,98,155.1,205.91,17.098,4.9368,6
10260,93,93,221.83,337.78,14.585,2.1579,6
