,t,ID CME,Track Length CME,x CME,y CME,z CME,FI CME,ID Dino Track,Track Length Dino Track,x Dino Track,y Dino Track,z Dino Track,FI Dino Track,Distance Dino Track,ID CME Detections,x CME Detections,y CME Detections,z CME Detections,FI CME Detections,Distance CME Detections,ID Dino Detections,x Dino Detections,y Dino Detections,z Dino Detections,FI Dino Detections,Distance Dino Detections,xmin,xmax,ymin,ymax,zmin,zmax
2237,60.0,31.0,99.0,322.9,630.88,47.09,187.97,392,96.0,321.30154,629.8226,47.13714,274.5,1.92,306.0,322.9,630.88,47.093,187.97,0.00,415.0,321.30154,629.8226,47.13714,274.5,1.92,99.0,323.63,315.32,635.83,39.263,635.83
2238,61.0,31.0,99.0,322.73,630.99,47.31999999999999,214.19,392,96.0,321.2719,629.82996,46.97109,275.8,1.90,299.0,322.73,630.99,47.315,214.19,0.00,467.0,321.2719,629.82996,46.97109,275.8,1.90,99.0,323.63,315.32,635.83,39.263,635.83
2239,62.0,31.0,99.0,322.59,631.24,46.790000000000006,212.24,392,96.0,320.9533,630.1242,46.60882,283.0,1.99,306.0,322.59,631.24,46.794,212.24,0.00,337.0,320.9533,630.1242,46.60882,283.0,1.99,99.0,323.63,315.32,635.83,39.263,635.83
2240,63.0,31.0,99.0,323.4,631.43,47.400000000000006,222.91,392,96.0,321.85663,630.2186,46.916363,281.8,2.02,314.0,323.4,631.43,47.402,222.91,0.00,430.0,321.85663,630.2186,46.916363,281.8,2.02,99.0,323.63,315.32,635.83,39.263,635.83
2241,64.0,31.0,99.0,322.47,630.89,46.97,233.67,392,96.0,321.0339,629.83716,46.698227,290.5,1.80,303.0,322.47,630.89,46.973,233.67,0.00,407.0,321.0339,629.83716,46.698227,290.5,1.80,99.0,323.63,315.32,635.83,39.263,635.83
2242,65.0,31.0,99.0,322.32,630.67,46.39,196.36,392,96.0,320.9266,629.54974,46.19015,272.5,1.80,302.0,322.32,630.67,46.39,196.36,0.00,380.0,320.9266,629.54974,46.19015,272.5,1.80,99.0,323.63,315.32,635.83,39.263,635.83
2243,66.0,31.0,99.0,322.44,630.99,47.08,225.16,392,96.0,321.013,629.9206,46.751503,284.8,1.81,297.0,322.44,630.99,47.075,225.16,0.00,380.0,321.013,629.9206,46.751503,284.8,1.81,99.0,323.63,315.32,635.83,39.263,635.83
2244,67.0,31.0,99.0,322.16,631.02,47.099999999999994,221.78,392,96.0,320.71054,629.9152,46.650417,279.0,1.88,316.0,322.16,631.02,47.104,221.78,0.00,444.0,320.71054,629.9152,46.650417,279.0,1.88,99.0,323.63,315.32,635.83,39.263,635.83
2245,68.0,31.0,99.0,322.09,631.19,46.39,241.83,392,96.0,320.65234,630.1582,45.987514,285.5,1.81,303.0,322.09,631.19,46.387,241.83,0.00,515.0,320.65234,630.1582,45.987514,285.5,1.81,99.0,323.63,315.32,635.83,39.263,635.83
2246,69.0,31.0,99.0,322.35,631.11,46.66,207.85,392,96.0,320.82922,629.90344,46.243057,272.0,1.99,316.0,322.35,631.11,46.664,207.85,0.00,511.0,320.82922,629.90344,46.243057,272.0,1.99,99.0,323.63,315.32,635.83,39.263,635.83
2247,70.0,31.0,99.0,322.1,631.02,45.989999999999995,225.33,392,96.0,320.6717,629.8957,45.657223,279.2,1.85,314.0,322.1,631.02,45.991,225.33,0.00,411.0,320.6717,629.8957,45.657223,279.2,1.85,99.0,323.63,315.32,635.83,39.263,635.83
2248,71.0,31.0,99.0,322.39,630.38,45.09,169.69,392,96.0,320.8796,629.4609,45.078697,257.0,1.77,302.0,322.39,630.38,45.095,169.69,0.00,509.0,320.8796,629.4609,45.078697,257.0,1.77,99.0,323.63,315.32,635.83,39.263,635.83
2249,72.0,31.0,99.0,322.44,630.71,43.08,70.914,392,96.0,320.67612,629.54785,44.957783,223.4,2.83,298.0,322.44,630.71,43.083,70.914,0.00,399.0,320.67612,629.54785,44.957783,223.4,2.83,99.0,323.63,315.32,635.83,39.263,635.83
2250,73.0,31.0,99.0,322.55,633.26,41.730000000000004,57.506,,,,,,,,284.0,322.55,633.26,41.73,57.506,0.00,,,,,,,99.0,323.63,315.32,635.83,39.263,635.83
2251,74.0,31.0,99.0,322.78,634.74,43.650000000000006,60.02,,,,,,,,286.0,322.78,634.74,43.651,60.02,0.00,,,,,,,99.0,323.63,315.32,635.83,39.263,635.83
2252,75.0,31.0,99.0,322.19,634.63,44.33,64.22,392,96.0,320.15512,632.9993,46.4487,236.6,3.36,288.0,322.19,634.63,44.331,64.22,0.00,359.0,320.15512,632.9993,46.4487,236.6,3.36,99.0,323.63,315.32,635.83,39.263,635.83
2253,76.0,31.0,99.0,321.62,634.54,43.81999999999999,94.54,392,96.0,319.8089,633.6024,44.386642,239.6,2.12,286.0,321.62,634.54,43.824,94.54,0.00,378.0,319.8089,633.6024,44.386642,239.6,2.12,99.0,323.63,315.32,635.83,39.263,635.83
2254,77.0,31.0,99.0,321.09,634.17,44.260000000000005,115.47,392,96.0,319.46817,633.3516,44.688553,233.0,1.87,278.0,321.09,634.17,44.265,115.47,0.00,436.0,319.46817,633.3516,44.688553,233.0,1.87,99.0,323.63,315.32,635.83,39.263,635.83
2255,78.0,31.0,99.0,321.04,635.28,44.379999999999995,123.16,392,96.0,319.47592,634.1844,44.833908,244.9,1.96,288.0,321.04,635.28,44.377,123.16,0.00,369.0,319.47592,634.1844,44.833908,244.9,1.96,99.0,323.63,315.32,635.83,39.263,635.83
2256,79.0,31.0,99.0,320.52,635.83,43.980000000000004,120.3,392,96.0,318.967,634.6958,44.330227,244.5,1.95,284.0,320.52,635.83,43.982,120.3,0.00,350.0,318.967,634.6958,44.330227,244.5,1.95,99.0,323.63,315.32,635.83,39.263,635.83
2257,80.0,31.0,99.0,320.36,635.68,43.28,96.764,392,96.0,319.0327,634.7604,43.782352,236.6,1.69,282.0,320.36,635.68,43.284,96.764,0.00,379.0,319.0327,634.7604,43.782352,236.6,1.69,99.0,323.63,315.32,635.83,39.263,635.83
2258,81.0,31.0,99.0,320.05,635.37,43.55,129.9,392,96.0,318.58252,634.41565,43.69101,244.4,1.76,292.0,320.05,635.37,43.547,129.9,0.00,357.0,318.58252,634.41565,43.69101,244.4,1.76,99.0,323.63,315.32,635.83,39.263,635.83
2259,82.0,31.0,99.0,320.41,635.36,43.730000000000004,145.96,392,96.0,319.16275,634.26855,44.01723,262.8,1.68,300.0,320.41,635.36,43.731,145.96,0.00,253.0,319.16275,634.26855,44.01723,262.8,1.68,99.0,323.63,315.32,635.83,39.263,635.83
2260,83.0,31.0,99.0,320.26,635.19,43.730000000000004,158.98,392,96.0,318.84915,634.1376,43.690086,259.5,1.76,277.0,320.26,635.19,43.735,158.98,0.00,308.0,318.84915,634.1376,43.690086,259.5,1.76,99.0,323.63,315.32,635.83,39.263,635.83
2261,84.0,31.0,99.0,320.07,635.6,43.989999999999995,172.41,392,96.0,318.7549,634.5619,44.07296,266.0,1.68,286.0,320.07,635.6,43.985,172.41,0.00,290.0,318.7549,634.5619,44.07296,266.0,1.68,99.0,323.63,315.32,635.83,39.263,635.83
2262,85.0,31.0,99.0,319.53,634.72,44.019999999999996,192.58,392,96.0,318.24292,633.6906,43.91835,272.5,1.65,278.0,319.53,634.72,44.016,192.58,0.00,293.0,318.24292,633.6906,43.91835,272.5,1.65,99.0,323.63,315.32,635.83,39.263,635.83
2263,86.0,31.0,99.0,319.29,634.22,43.47,205.15,392,96.0,317.98117,633.15924,43.403683,291.0,1.69,274.0,319.29,634.22,43.466,205.15,0.00,248.0,317.98117,633.15924,43.403683,291.0,1.69,99.0,323.63,315.32,635.83,39.263,635.83
2264,87.0,31.0,99.0,320.13,633.51,43.629999999999995,162.02,392,96.0,318.9126,632.528,43.45879,270.0,1.57,300.0,320.13,633.51,43.635,162.02,0.01,260.0,318.9126,632.528,43.45879,270.0,1.57,99.0,323.63,315.32,635.83,39.263,635.83
2265,88.0,31.0,99.0,319.89,633.63,43.19,148.4,392,96.0,318.69104,632.7708,43.202026,271.0,1.48,295.0,319.89,633.63,43.191,148.4,0.00,226.0,318.69104,632.7708,43.202026,271.0,1.48,99.0,323.63,315.32,635.83,39.263,635.83
2266,89.0,31.0,99.0,319.5,633.79,42.09,114.57,392,96.0,318.34695,633.0641,42.856678,246.6,1.56,296.0,319.5,633.79,42.086,114.57,0.00,273.0,318.34695,633.0641,42.856678,246.6,1.56,99.0,323.63,315.32,635.83,39.263,635.83
2267,90.0,31.0,99.0,319.25,633.3,41.519999999999996,110.66,392,96.0,317.93182,632.7854,42.14504,248.6,1.55,286.0,319.25,633.3,41.524,110.66,0.00,250.0,317.93182,632.7854,42.14504,248.6,1.55,99.0,323.63,315.32,635.83,39.263,635.83
2268,91.0,31.0,99.0,318.9,631.46,40.110000000000014,60.356,392,96.0,318.76785,632.28,43.078682,240.9,3.08,284.0,318.9,631.46,40.108,60.356,0.00,288.0,318.76785,632.28,43.078682,240.9,3.08,99.0,323.63,315.32,635.83,39.263,635.83
2269,92.0,31.0,99.0,317.57,629.48,40.69,71.079,392,96.0,315.05408,628.49316,41.575024,253.5,2.84,282.0,317.57,629.48,40.691,71.079,0.00,279.0,315.05408,628.49316,41.575024,253.5,2.84,99.0,323.63,315.32,635.83,39.263,635.83
2270,93.0,31.0,99.0,316.71,628.02,40.00999999999999,62.283,,,,,,,,285.0,316.71,628.02,40.006,62.283,0.00,,,,,,,99.0,323.63,315.32,635.83,39.263,635.83
2271,94.0,31.0,99.0,316.45,626.52,40.78,69.064,392,96.0,314.87973,627.50665,42.07856,247.6,2.26,275.0,316.45,626.52,40.783,69.064,0.00,256.0,314.87973,627.50665,42.07856,247.6,2.26,99.0,323.63,315.32,635.83,39.263,635.83
2272,95.0,31.0,99.0,315.37,628.1,39.25999999999999,65.965,392,96.0,313.96194,627.61646,40.7683,266.2,2.12,259.0,315.37,628.1,39.263,65.965,0.00,233.0,313.96194,627.61646,40.7683,266.2,2.12,99.0,323.63,315.32,635.83,39.263,635.83
2273,96.0,31.0,99.0,316.02,627.59,39.81,65.238,242,55.0,315.1087,627.03754,41.519756,257.2,2.01,264.0,316.02,627.59,39.811,65.238,0.00,208.0,315.1087,627.03754,41.519756,257.2,2.01,99.0,323.63,315.32,635.83,39.263,635.83
2274,97.0,31.0,99.0,315.32,628.47,39.94999999999999,75.255,392,96.0,314.06534,627.4045,40.87964,258.2,1.89,264.0,315.32,628.47,39.945,75.255,0.00,208.0,314.06534,627.4045,40.87964,258.2,1.89,99.0,323.63,315.32,635.83,39.263,635.83
2275,98.0,31.0,99.0,315.69,627.35,39.55000000000001,68.772,392,96.0,314.4278,626.6709,40.777145,231.1,1.89,276.0,315.69,627.35,39.55,68.772,0.00,264.0,314.4278,626.6709,40.777145,231.1,1.89,99.0,323.63,315.32,635.83,39.263,635.83
2276,99.0,31.0,99.0,315.87,627.01,39.94999999999999,62.435,,,,,,,,257.0,315.87,627.01,39.945,62.435,0.00,,,,,,,99.0,323.63,315.32,635.83,39.263,635.83
2277,1.0,32.0,99.0,349.07,663.68,65.93,207.24,,,,,,,,410.0,349.07,663.68,65.934,207.24,0.00,,,,,,,99.0,350.25,334.97,672.7848,53.37,672.12
2278,2.0,32.0,99.0,349.2,662.51,65.8,149.38,522,56.0,346.1456,664.06757,65.19199,373.0,3.48,,,,,,,582.0,346.1456,664.06757,65.19199,373.0,3.48,99.0,350.25,334.97,672.7848,53.37,672.12
2279,3.0,32.0,99.0,350.09,658.22,66.69,407.16,536,41.0,348.02814,657.1523,65.57212,476.8,2.58,433.0,350.25,658.07,66.779,442.94,0.24,511.0,348.02814,657.1523,65.57212,476.8,2.58,99.0,350.25,334.97,672.7848,53.37,672.12
2280,4.0,32.0,99.0,349.47,660.19,65.53,271.2,,,,,,,,412.0;421.0,349.47;350.07,660.19;657.8,65.535;66.467,271.2;435.14,0.00;2.64,,,,,,,99.0,350.25,334.97,672.7848,53.37,672.12
2281,5.0,32.0,99.0,348.01,664.43,64.58,209.79,522,56.0,345.38965,664.66077,64.44288,359.8,2.63,409.0,348.01,664.43,64.582,209.79,0.00,545.0,345.38965,664.66077,64.44288,359.8,2.63,99.0,350.25,334.97,672.7848,53.37,672.12
2282,6.0,32.0,99.0,348.49,662.9,64.76,210.71,,,,,,,,418.0,348.49,662.9,64.76,210.71,0.00,,,,,,,99.0,350.25,334.97,672.7848,53.37,672.12
2283,7.0,32.0,99.0,347.14,664.79,63.849999999999994,201.51,522,56.0,345.15564,664.4267,64.22526,350.0,2.05,402.0,347.14,664.79,63.848,201.51,0.00,499.0,345.15564,664.4267,64.22526,350.0,2.05,99.0,350.25,334.97,672.7848,53.37,672.12
2284,8.0,32.0,99.0,346.94,665.36,64.01,234.34,522,56.0,345.1746,664.649,64.02487,358.5,1.90,401.0,346.94,665.36,64.014,234.34,0.00,553.0,345.1746,664.649,64.02487,358.5,1.90,99.0,350.25,334.97,672.7848,53.37,672.12
2285,9.0,32.0,99.0,346.27,665.67,63.81,231.16,522,56.0,344.91162,664.75354,64.18379,353.2,1.68,417.0,346.27,665.67,63.806,231.16,0.00,543.0,344.91162,664.75354,64.18379,353.2,1.68,99.0,350.25,334.97,672.7848,53.37,672.12
2286,10.0,32.0,99.0,345.84,666.76,63.239999999999995,270.26,522,56.0,344.90146,665.5131,63.821556,380.0,1.67,420.0,345.84,666.76,63.236,270.26,0.00,541.0,344.90146,665.5131,63.821556,380.0,1.67,99.0,350.25,334.97,672.7848,53.37,672.12
2287,11.0,32.0,99.0,345.86,666.72,63.25,263.84,522,56.0,344.9503,665.5085,63.811443,364.8,1.62,409.0,345.86,666.72,63.253,263.84,0.00,544.0,344.9503,665.5085,63.811443,364.8,1.62,99.0,350.25,334.97,672.7848,53.37,672.12
2288,12.0,32.0,99.0,345.92,666.31,63.41,294.01,522,56.0,344.93066,665.1219,63.866516,381.8,1.61,408.0,345.92,666.31,63.406,294.01,0.00,519.0,344.93066,665.1219,63.866516,381.8,1.61,99.0,350.25,334.97,672.7848,53.37,672.12
2289,13.0,32.0,99.0,345.21,666.57,62.81,264.02,522,56.0,344.2782,665.17725,63.53373,365.0,1.83,398.0,345.21,666.57,62.81,264.02,0.00,493.0,344.2782,665.17725,63.53373,365.0,1.83,99.0,350.25,334.97,672.7848,53.37,672.12
2290,14.0,32.0,99.0,345.82,666.28,63.790000000000006,351.55,522,56.0,344.8368,665.05695,63.837048,388.5,1.57,421.0,345.82,666.28,63.79,351.55,0.00,551.0,344.8368,665.05695,63.837048,388.5,1.57,99.0,350.25,334.97,672.7848,53.37,672.12
2291,15.0,32.0,99.0,345.41,666.46,63.019999999999996,280.5,522,56.0,344.59113,665.18256,63.52115,360.8,1.60,421.0,345.41,666.46,63.019,280.5,0.00,527.0,344.59113,665.18256,63.52115,360.8,1.60,99.0,350.25,334.97,672.7848,53.37,672.12
2292,16.0,32.0,99.0,345.44,666.27,62.97,312.38,522,56.0,344.50375,665.085,63.23403,371.8,1.53,420.0,345.44,666.27,62.973,312.38,0.00,507.0,344.50375,665.085,63.23403,371.8,1.53,99.0,350.25,334.97,672.7848,53.37,672.12
2293,17.0,32.0,99.0,345.68,666.6,63.53,405.6,522,56.0,344.6829,665.5146,63.368767,417.0,1.48,395.0,345.68,666.6,63.534,405.6,0.00,490.0,344.6829,665.5146,63.368767,417.0,1.48,99.0,350.25,334.97,672.7848,53.37,672.12
2294,18.0,32.0,99.0,345.81,666.26,63.480000000000004,327.76,522,56.0,344.8534,665.25354,63.461155,371.0,1.39,408.0,345.81,666.26,63.482,327.76,0.00,545.0,344.8534,665.25354,63.461155,371.0,1.39,99.0,350.25,334.97,672.7848,53.37,672.12
2295,19.0,32.0,99.0,345.19,666.28,63.22,321.08,522,56.0,344.38187,665.30896,63.43339,366.8,1.28,400.0,345.19,666.28,63.216,321.08,0.00,544.0,344.38187,665.30896,63.43339,366.8,1.28,99.0,350.25,334.97,672.7848,53.37,672.12
2296,20.0,32.0,99.0,344.91,666.29,62.61,330.91,522,56.0,344.1714,665.2895,62.761284,376.0,1.25,395.0,344.91,666.29,62.605,330.91,0.01,494.0,344.1714,665.2895,62.761284,376.0,1.25,99.0,350.25,334.97,672.7848,53.37,672.12
2297,21.0,32.0,99.0,344.95,666.35,63.06999999999999,297.53,522,56.0,344.28903,665.35614,63.313465,372.2,1.22,403.0,344.95,666.35,63.069,297.53,0.00,456.0,344.28903,665.35614,63.313465,372.2,1.22,99.0,350.25,334.97,672.7848,53.37,672.12
2298,22.0,32.0,99.0,344.77,666.06,62.629999999999995,269.88,522,56.0,344.24533,664.9341,63.3968,358.8,1.46,403.0,344.77,666.06,62.625,269.88,0.00,482.0,344.24533,664.9341,63.3968,358.8,1.46,99.0,350.25,334.97,672.7848,53.37,672.12
2299,23.0,32.0,99.0,345.53,666.87,63.0,286.94,522,56.0,344.8583,665.8837,63.278187,357.2,1.23,403.0,345.53,666.87,63.002,286.94,0.00,503.0,344.8583,665.8837,63.278187,357.2,1.23,99.0,350.25,334.97,672.7848,53.37,672.12
2300,24.0,32.0,99.0,345.27,666.48,63.17,291.6,522,56.0,344.57544,665.4631,63.343822,365.0,1.24,395.0,345.27,666.48,63.168,291.6,0.00,465.0,344.57544,665.4631,63.343822,365.0,1.24,99.0,350.25,334.97,672.7848,53.37,672.12
2301,25.0,32.0,99.0,345.63,666.43,62.89,360.68,522,56.0,344.99384,665.5605,63.019043,403.2,1.09,396.0,345.63,666.43,62.886,360.68,0.00,480.0,344.99384,665.5605,63.019043,403.2,1.09,99.0,350.25,334.97,672.7848,53.37,672.12
2302,26.0,32.0,99.0,345.4,666.33,63.129999999999995,368.61,522,56.0,344.7365,665.4408,63.235344,400.5,1.11,393.0,345.4,666.33,63.131,368.61,0.00,470.0,344.7365,665.4408,63.235344,400.5,1.11,99.0,350.25,334.97,672.7848,53.37,672.12
2303,27.0,32.0,99.0,344.83,666.65,62.17,387.11,522,56.0,344.38885,665.89465,62.484978,420.8,0.93,399.0,344.83,666.65,62.167,387.11,0.00,441.0,344.38885,665.89465,62.484978,420.8,0.93,99.0,350.25,334.97,672.7848,53.37,672.12
2304,28.0,32.0,99.0,344.6,667.36,62.42,377.23,522,56.0,344.21313,666.6758,62.746227,414.2,0.85,397.0,344.6,667.36,62.417,377.23,0.00,460.0,344.21313,666.6758,62.746227,414.2,0.85,99.0,350.25,334.97,672.7848,53.37,672.12
