ID (CME),ID (Dino),Track Length (CME),Track Length (Dino),Match,Identical Match
[5710.0],[13397.0 20368.0],[7.0],[5.0 14.0],False,False
[5711.0],[12666.0 18484.0],[7.0],[7.0 43.0],False,False
[5712.0],[14520.0 17743.0 19619.0],[7.0],[7.0 9.0 11.0],False,False
[5713.0],[20653.0],[7.0],[7.0],True,True
[5714.0],[16559.0 21043.0],[7.0],[6.0 16.0],False,False
[5715.0],[14244.0],[7.0],[22.0],True,False
[5716.0],[19542.0 20957.0],[7.0],[7.0 26.0],False,False
[5717.0],[18887.0 20705.0],[7.0],[10.0 12.0],False,False
[5718.0],[17321.0 19730.0 21509.0 21910.0 22650.0 23041.0],[7.0],[1.0 3.0 4.0 21.0 22.0],False,False
[5719.0],[3855.0 15386.0 18494.0],[7.0],[10.0 23.0 55.0],False,False
[5720.0],[18877.0 20699.0 22591.0 22993.0],[7.0],[1.0 3.0 8.0 20.0],False,False
[5721.0],[16037.0 20107.0 23310.0],[7.0],[12.0 13.0 15.0],False,False
[5722.0],[20399.0],[7.0],[33.0],False,False
[5723.0],[12624.0 19584.0 21436.0 22243.0],[7.0],[1.0 3.0 6.0 29.0],False,False
[5724.0],[16997.0 21951.0 23091.0],[7.0],[2.0 5.0 15.0],True,False
[5725.0],[11856.0 15912.0],[7.0],[18.0 54.0],True,False
[5726.0],[15343.0 18073.0 19559.0 24011.0],[7.0],[8.0 22.0 24.0 26.0],False,False
[5727.0],[17448.0 23083.0],[7.0],[4.0 32.0],False,False
[5728.0],[21766.0 22503.0],[7.0],[6.0 7.0],False,False
[5729.0],[13701.0 22514.0],[7.0],[20.0 33.0],False,False
[5730.0],[19624.0 21122.0 22993.0],[7.0],[3.0 9.0 10.0],False,False
[5731.0],[22304.0],[7.0],[8.0],True,False
[5732.0],[18596.0],[7.0],[14.0],True,False
[5733.0],[16657.0 18548.0 21918.0],[7.0],[7.0 12.0 27.0],True,False
[5734.0],[12230.0 21784.0],[7.0],[22.0 28.0],True,False
[5735.0],[11759.0 12383.0 14304.0 21549.0],[7.0],[6.0 30.0 48.0 51.0],False,False
[5736.0],[16586.0 22274.0],[7.0],[5.0 23.0],False,False
[5737.0],[20827.0 22043.0 22398.0 22754.0 23495.0],[7.0],[2.0 3.0 5.0 10.0 17.0],False,False
[5738.0],[15393.0 23673.0],[7.0],[3.0 28.0],False,False
[5739.0],[21403.0 22887.0 23624.0],[7.0],[5.0 11.0 17.0],False,False
[5740.0],[18301.0 23149.0],[7.0],[6.0 34.0],True,False
[5741.0],[22999.0 25190.0],[7.0],[1.0 11.0],False,False
[5742.0],[14005.0 14208.0 22603.0 23725.0 24887.0],[7.0],[3.0 8.0 15.0 22.0 23.0],False,False
[5743.0],[10969.0 18549.0 18862.0 21121.0 24115.0],[7.0],[7.0 15.0 20.0 51.0],False,False
[5744.0],[22993.0 24132.0 25157.0],[7.0],[3.0 12.0],False,False
[5745.0],[19411.0 23101.0],[7.0],[7.0 15.0],True,False
[5746.0],[18968.0 22727.0 23429.0],[7.0],[4.0 6.0 11.0],False,False
[5747.0],[19662.0 23083.0 25231.0],[7.0],[1.0 4.0 32.0],False,False
[5748.0],[18676.0 23070.0 24217.0 24567.0 24894.0],[7.0],[2.0 4.0 5.0 7.0 15.0],False,False
[5749.0],[23372.0 24095.0 24823.0],[7.0],[2.0 4.0 7.0],False,False
[5750.0],[22274.0 23355.0 24485.0 25478.0],[7.0],[1.0 4.0 5.0 12.0],False,False
[5751.0],[16537.0 24068.0 25728.0],[7.0],[3.0 9.0 25.0],False,False
[5752.0],[15729.0 22630.0 24129.0 24500.0],[7.0],[13.0 15.0 21.0],True,False
[5753.0],[23653.0],[7.0],[7.0],True,True
[5754.0],[23462.0 23815.0 24223.0 24232.0 25553.0],[7.0],[1.0 2.0 3.0 5.0],False,False
[5755.0],[4459.0 24024.0 24427.0 24786.0 25099.0 25449.0 25711.0],[7.0],[2.0 63.0],True,False
[5756.0],[18819.0],[7.0],[19.0],False,False
[5757.0],[19628.0 25501.0],[7.0],[3.0 14.0],False,False
[5758.0],[16586.0 24105.0 26190.0],[7.0],[4.0 7.0 23.0],False,False
[5759.0],[10969.0 21925.0 22728.0 24115.0 25326.0 26016.0],[7.0],[2.0 8.0 10.0 20.0 21.0 51.0],True,False
[5760.0],[16880.0 21388.0],[7.0],[22.0 25.0],False,False
[5761.0],[5290.0 24448.0 24456.0],[7.0],[3.0 21.0 54.0],False,False
[5762.0],[15918.0 22397.0],[7.0],[12.0 27.0],True,False
[5763.0],[18751.0 19557.0 26141.0],[7.0],[3.0 13.0 29.0],False,False
[5764.0],[24777.0 26338.0],[7.0],[1.0 21.0],False,False
[5765.0],[8185.0 22980.0 24493.0 25965.0],[7.0],[3.0 5.0 6.0 68.0],False,False
[5766.0],[21914.0 22996.0 25479.0 26399.0],[7.0],[1.0 5.0 10.0 11.0],False,False
[5767.0],[13356.0 14513.0],[7.0],[28.0 51.0],False,False
[5768.0],[14914.0 20193.0],[7.0],[15.0 44.0],False,False
[5769.0],[22310.0 24855.0 25512.0],[7.0],[6.0 12.0],False,False
[5770.0],[23816.0 24605.0 25252.0 26731.0],[7.0],[1.0 2.0 3.0 20.0],False,False
[5771.0],[14934.0 22955.0 24095.0],[7.0],[7.0 14.0 30.0],False,False
[5772.0],[25230.0 25763.0 27009.0],[7.0],[2.0 4.0 15.0],False,False
[5773.0],[17277.0 26158.0],[7.0],[15.0 27.0],True,False
[5774.0],[19335.0 23031.0 23060.0 26741.0],[7.0],[2.0 8.0 12.0 33.0],False,False
[5775.0],[24778.0],[7.0],[10.0],True,False
[5776.0],[14311.0 21577.0],[7.0],[12.0 37.0],True,False
[5777.0],[24006.0 26127.0],[7.0],[5.0 6.0],False,False
[5778.0],[8598.0 23753.0 25750.0 26175.0 26965.0],[7.0],[2.0 3.0 6.0 11.0 59.0],False,False
[5779.0],[7703.0 19634.0 21866.0 23412.0],[7.0],[14.0 23.0 32.0 54.0],False,False
[5780.0],[20987.0 21813.0],[7.0],[22.0 30.0],False,False
[5781.0],[18482.0 26370.0],[7.0],[1.0 38.0],False,False
[5782.0],[22665.0 25179.0 26420.0 26971.0],[7.0],[3.0 4.0 9.0 18.0],False,False
[5783.0],[24629.0 26065.0 26789.0 27078.0 27274.0 27484.0],[7.0],[1.0 2.0 3.0 6.0],True,False
[5784.0],[23622.0 24764.0 27164.0 27592.0],[7.0],[2.0 7.0 21.0],False,False
[5785.0],[14914.0 25479.0 26399.0 26920.0 27188.0 27379.0],[7.0],[1.0 5.0 6.0 9.0 44.0],False,False
[5786.0],[22719.0 26204.0],[7.0],[6.0 21.0],False,False
[5787.0],[23099.0 26468.0 27140.0 27446.0],[7.0],[3.0 4.0 6.0 10.0],False,False
[5788.0],[17040.0 25815.0 26495.0 26512.0 26996.0],[7.0],[2.0 3.0 7.0 32.0],False,False
[5789.0],[24241.0 26518.0 27031.0 27748.0],[7.0],[1.0 5.0 7.0 15.0],False,False
[5790.0],[16114.0 21447.0 25952.0],[7.0],[7.0 18.0 35.0],False,False
[5791.0],[15403.0 26964.0],[7.0],[13.0 36.0],False,False
[5792.0],[22240.0 25116.0 27338.0],[7.0],[6.0 10.0 18.0],False,False
[5793.0],[15377.0 21826.0 24051.0 25456.0 26897.0 27891.0],[7.0],[2.0 4.0 5.0 6.0 10.0 45.0],False,False
[5794.0],[23367.0 26395.0],[7.0],[2.0 25.0],False,False
[5795.0],[11759.0 27238.0 27452.0],[7.0],[2.0 4.0 48.0],False,False
[5796.0],[18456.0 27621.0],[7.0],[2.0 37.0],False,False
[5797.0],[25528.0 26001.0 26297.0],[7.0],[6.0 11.0 13.0],False,False
[5798.0],[26775.0 27052.0 27253.0 27274.0 27470.0 27742.0 27986.0],[7.0],[1.0 3.0],False,False
[5799.0],[24830.0 26696.0],[7.0],[5.0 13.0],False,False
[5800.0],[23387.0 23821.0 26458.0 27435.0],[7.0],[2.0 5.0 13.0 20.0],False,False
[5801.0],[26924.0],[7.0],[8.0],True,False
[5802.0],[26287.0],[7.0],[16.0],True,False
[5803.0],[26414.0 26945.0 27400.0],[7.0],[1.0 7.0],False,False
[5804.0],[22665.0 23412.0 27189.0 27361.0 28359.0],[7.0],[1.0 18.0 23.0],False,False
[5805.0],[27014.0 27226.0 27414.0 28124.0],[7.0],[1.0 2.0 10.0],False,False
[5806.0],[18068.0 19559.0 27347.0],[7.0],[11.0 24.0 30.0],False,False
[5807.0],[24627.0 26513.0 26632.0 27232.0 27686.0 27957.0 28132.0],[7.0],[2.0 3.0 6.0 11.0],False,False
[5808.0],[27187.0 27359.0],[7.0],[6.0 12.0],False,False
[5809.0],[24456.0 26918.0 27365.0 27914.0],[7.0],[2.0 4.0 5.0 21.0],False,False
[5810.0],[26754.0 27303.0 27462.0 27752.0 28015.0],[7.0],[1.0 3.0 4.0 6.0 8.0],False,False
[5811.0],[27014.0 27414.0 27691.0 28129.0 28639.0],[7.0],[1.0 2.0],False,False
[5812.0],[21462.0 27190.0],[7.0],[3.0 30.0],False,False
[5813.0],[820.0 22646.0],[7.0],[21.0 91.0],True,False
[5814.0],[5277.0 27882.0],[7.0],[4.0 82.0],False,False
[5815.0],[27344.0],[7.0],[7.0],True,True
[5816.0],[9861.0 26379.0 28109.0],[7.0],[1.0 7.0 61.0],False,False
[5817.0],[26494.0 26726.0 27960.0 28139.0],[7.0],[3.0 5.0],True,False
[5818.0],[23412.0 28357.0],[7.0],[2.0 23.0],False,False
[5819.0],[27323.0 27338.0 28259.0],[7.0],[2.0 7.0 10.0],False,False
[5820.0],[27666.0],[7.0],[7.0],True,True
[5821.0],[9861.0 25719.0 28926.0],[7.0],[2.0 10.0 61.0],False,False
[5822.0],[27909.0],[7.0],[9.0],True,False
[5823.0],[27026.0 28169.0 28425.0 28690.0 28845.0 29167.0],[7.0],[1.0 2.0],False,False
[5824.0],[23713.0 24468.0 27191.0 29115.0],[7.0],[3.0 9.0 13.0 14.0],False,False
[5825.0],[24456.0 28296.0],[7.0],[1.0 21.0],False,False
[5826.0],[24777.0 27875.0],[7.0],[8.0 21.0],False,False
[5827.0],[27433.0 27644.0 28310.0],[7.0],[4.0 5.0 7.0],True,False
[5828.0],[27667.0],[7.0],[10.0],False,False
[5829.0],[27347.0 28583.0],[7.0],[6.0 11.0],False,False
[5830.0],[27638.0 28120.0 28607.0 28934.0],[7.0],[1.0 2.0 3.0 4.0],False,False
[5831.0],[27965.0 28145.0 28646.0 28964.0],[7.0],[1.0 2.0 8.0],False,False
[5832.0],[26195.0],[7.0],[13.0],False,False
[5833.0],[22522.0 28088.0],[7.0],[6.0 27.0],False,False
[5834.0],[22409.0 28175.0 29196.0 29478.0],[7.0],[1.0 3.0 4.0 22.0],False,False
[5835.0],[24456.0],[7.0],[21.0],False,False
[5836.0],[18881.0 23367.0 24110.0 29130.0 29335.0],[7.0],[1.0 2.0 19.0 25.0 35.0],False,False
[5837.0],[13698.0 26870.0],[7.0],[4.0 45.0],False,False
[5838.0],[28258.0],[7.0],[7.0],True,True
[5839.0],[24011.0 28253.0],[7.0],[6.0 22.0],False,False
[5840.0],[22883.0 25434.0 28260.0],[7.0],[4.0 13.0 26.0],False,False
[5841.0],[28265.0],[7.0],[7.0],True,True
[5842.0],[25942.0 28581.0],[7.0],[4.0 17.0],False,False
[5843.0],[23654.0 28586.0],[7.0],[6.0 21.0],False,False
[5844.0],[28285.0],[7.0],[7.0],True,True
[5845.0],[27338.0 28920.0],[7.0],[4.0 10.0],False,False
[5846.0],[22537.0 28283.0 29560.0],[7.0],[1.0 25.0],False,False
[5847.0],[7107.0 26686.0 29561.0],[7.0],[1.0 11.0 71.0],False,False
[5848.0],[28291.0],[7.0],[7.0],True,True
[5849.0],[18823.0 27365.0 29103.0 29279.0 29571.0],[7.0],[1.0 3.0 5.0 34.0],False,False
[5850.0],[2542.0 19276.0 28293.0],[7.0],[5.0 36.0 90.0],False,False
[5851.0],[9861.0 25719.0 28926.0 29568.0],[7.0],[1.0 2.0 10.0 61.0],False,False
[5852.0],[23349.0 27895.0 28301.0 29095.0],[7.0],[3.0 5.0 8.0 17.0],False,False
[5853.0],[14190.0 21857.0 27904.0 29304.0],[7.0],[1.0 5.0 15.0 46.0],False,False
[5854.0],[24129.0 27660.0 28609.0 29125.0],[7.0],[2.0 4.0 10.0 15.0],True,False
[5855.0],[27191.0 28111.0 28122.0 29342.0],[7.0],[1.0 4.0 5.0 9.0],False,False
[5856.0],[16176.0 28624.0],[7.0],[6.0 37.0],False,False
[5857.0],[22989.0 24830.0],[7.0],[13.0 24.0],True,False
[5858.0],[25982.0 27956.0 28647.0 29601.0],[7.0],[1.0 4.0 7.0],False,False
[5859.0],[6546.0 28967.0],[7.0],[4.0 71.0],True,False
[5860.0],[22311.0],[7.0],[21.0],True,False
[5861.0],[26991.0 28811.0 29142.0],[7.0],[3.0 4.0 13.0],False,False
[5862.0],[27965.0 28646.0 28990.0 29644.0],[7.0],[1.0 2.0 8.0],False,False
[5863.0],[26248.0],[7.0],[16.0],True,False
[5864.0],[24258.0 28423.0],[7.0],[7.0 23.0],True,False
[5865.0],[27205.0 28811.0],[7.0],[4.0 11.0],False,False
[5866.0],[22545.0 23672.0],[7.0],[23.0],False,False
[5867.0],[18301.0 27689.0 27822.0 28470.0 28877.0],[7.0],[1.0 4.0 5.0 34.0],False,False
[5868.0],[27625.0],[7.0],[9.0],True,False
[5869.0],[12858.0 26740.0 27443.0 29151.0],[7.0],[3.0 7.0 9.0 45.0],False,False
[5870.0],[25654.0 26808.0 28550.0 29166.0],[7.0],[2.0 4.0 11.0 13.0],False,False
[5871.0],[10074.0 25080.0 29254.0],[7.0],[1.0 15.0 60.0],False,False
[5872.0],[28104.0],[7.0],[8.0],True,False
[5873.0],[20665.0 28297.0],[7.0],[5.0 26.0],False,False
[5874.0],[25722.0 26158.0 29303.0],[7.0],[2.0 10.0 15.0],False,False
[5875.0],[26956.0 26990.0 27383.0 27638.0 28607.0],[7.0],[2.0 3.0 4.0 10.0 11.0],False,False
[5876.0],[14413.0 16458.0],[7.0],[35.0 42.0],False,False
[5877.0],[24777.0 28584.0],[7.0],[2.0 21.0],False,False
[5878.0],[25425.0 26675.0 28270.0 28585.0 28921.0],[7.0],[1.0 3.0 11.0 13.0],False,False
[5879.0],[20987.0 27614.0 27895.0 28264.0 29083.0 29276.0],[7.0],[1.0 2.0 3.0 6.0 8.0 30.0],False,False
[5880.0],[27890.0 28786.0],[7.0],[5.0 9.0],False,False
[5881.0],[18823.0 27185.0 28275.0 29279.0],[7.0],[1.0 9.0 34.0],False,False
[5882.0],[25723.0],[7.0],[16.0],True,False
[5883.0],[24062.0 25720.0 26362.0],[7.0],[13.0 15.0 21.0],False,False
[5884.0],[25720.0 26362.0 27633.0],[7.0],[8.0 13.0 15.0],False,False
[5885.0],[21857.0 25722.0 26158.0 29303.0],[7.0],[2.0 10.0 15.0],False,False
[5886.0],[25471.0 28928.0],[7.0],[4.0 12.0],False,False
[5887.0],[25815.0 27737.0 28394.0 28410.0 28831.0],[7.0],[2.0 4.0 5.0 7.0],False,False
[5888.0],[5834.0 28321.0],[7.0],[5.0 80.0],True,False
[5889.0],[26718.0 28127.0 28802.0],[7.0],[5.0 9.0],False,False
[5890.0],[19292.0 19634.0],[7.0],[31.0 32.0],False,False
[5891.0],[27443.0 28354.0 28813.0 29131.0 29355.0],[7.0],[1.0 2.0 9.0],False,False
[5892.0],[26534.0 28454.0 29169.0],[7.0],[3.0 5.0 10.0],False,False
[5893.0],[164.0],[6.0],[19.0],True,False
[5894.0],[137.0],[6.0],[7.0],True,False
[5895.0],[186.0],[6.0],[9.0],False,False
[5896.0],[94.0 169.0],[6.0],[27.0 60.0],False,False
[5897.0],[98.0 1668.0 2308.0],[6.0],[3.0 5.0],False,False
[5898.0],[262.0],[6.0],[8.0],True,False
[5899.0],[359.0 1685.0],[6.0],[7.0 28.0],False,False
[5900.0],[297.0],[6.0],[6.0],True,True
[5901.0],[401.0],[6.0],[8.0],False,False
[5902.0],[277.0 293.0],[6.0],[5.0 18.0],False,False
[5903.0],[353.0],[6.0],[45.0],True,False
[5904.0],[364.0],[6.0],[6.0],True,True
[5905.0],[357.0],[6.0],[46.0],True,False
[5906.0],[395.0],[6.0],[19.0],True,False
[5907.0],[408.0],[6.0],[6.0],True,True
[5908.0],[446.0 455.0],[6.0],[5.0 47.0],False,False
[5909.0],[455.0 492.0],[6.0],[5.0 47.0],False,False
[5910.0],[554.0],[6.0],[22.0],True,False
[5911.0],[593.0],[6.0],[6.0],True,True
[5912.0],[649.0 688.0],[6.0],[8.0 33.0],True,False
[5913.0],[718.0 831.0],[6.0],[10.0 27.0],False,False
[5914.0],[792.0],[6.0],[7.0],True,False
[5915.0],[815.0],[6.0],[6.0],True,True
[5916.0],[810.0 845.0],[6.0],[3.0 13.0],True,False
[5917.0],[845.0 846.0],[6.0],[4.0 13.0],False,False
[5918.0],[831.0 1982.0],[6.0],[1.0 27.0],False,False
[5919.0],[898.0 1993.0 2195.0],[6.0],[13.0 37.0 54.0],False,False
[5920.0],[1014.0],[6.0],[6.0],True,True
[5921.0],[974.0],[6.0],[21.0],True,False
[5922.0],[1098.0 1118.0],[6.0],[9.0 21.0],False,False
[5923.0],[1042.0],[6.0],[7.0],True,False
[5924.0],[1103.0 1265.0],[6.0],[5.0 45.0],False,False
[5925.0],[1211.0],[6.0],[6.0],False,True
[5926.0],[1279.0],[6.0],[11.0],False,False
[5927.0],[1314.0],[6.0],[26.0],True,False
[5928.0],[158.0],[6.0],[6.0],True,True
[5929.0],[798.0 1998.0 2571.0],[6.0],[1.0 4.0 26.0],False,False
[5930.0],[178.0 1918.0],[6.0],[1.0 21.0],False,False
[5931.0],[464.0 2329.0],[6.0],[2.0 6.0],True,False
[5932.0],[919.0 1013.0 2352.0],[6.0],[6.0 12.0 13.0],False,False
[5933.0],[992.0 2371.0],[6.0],[2.0 19.0],True,False
[5934.0],[1161.0],[6.0],[11.0],False,False
[5935.0],[1025.0 1052.0 1797.0],[6.0],[4.0 14.0 16.0],False,False
[5936.0],[1126.0 2627.0],[6.0],[1.0 13.0],False,False
[5937.0],[163.0],[6.0],[11.0],True,False
[5938.0],[166.0 180.0 217.0],[6.0],[2.0 36.0],False,False
[5939.0],[158.0 235.0],[6.0],[6.0 11.0],False,False
[5940.0],[97.0 2147.0],[6.0],[2.0 31.0],False,False
[5941.0],[779.0],[6.0],[12.0],False,False
[5942.0],[835.0],[6.0],[7.0],True,False
[5943.0],[944.0 1014.0 1772.0],[6.0],[3.0 6.0 23.0],False,False
[5944.0],[884.0 1764.0 2205.0],[6.0],[3.0 5.0 22.0],False,False
[5945.0],[1055.0 2013.0 2206.0 2372.0 2594.0],[6.0],[2.0 4.0],False,False
[5946.0],[1311.0 1464.0 2648.0],[6.0],[2.0 4.0 5.0],False,False
[5947.0],[1759.0],[6.0],[14.0],False,False
[5948.0],[1167.0 2418.0],[6.0],[5.0 12.0],True,False
[5949.0],[290.0 298.0 313.0],[6.0],[4.0 14.0 27.0],False,False
[5950.0],[1256.0 1804.0 2033.0],[6.0],[2.0 5.0 14.0],False,False
[5951.0],[1257.0 1841.0 2075.0],[6.0],[2.0 7.0 8.0],False,False
[5952.0],[944.0 1014.0 1772.0],[6.0],[3.0 6.0 23.0],False,False
[5953.0],[1159.0],[6.0],[16.0],False,False
[5954.0],[948.0 975.0 1018.0 2062.0 2415.0],[6.0],[1.0 5.0 14.0 17.0],False,False
[5955.0],[855.0 889.0 924.0 1753.0],[6.0],[5.0 7.0 10.0],False,False
[5956.0],[889.0 1108.0 2222.0 2383.0 2636.0],[6.0],[1.0 2.0 5.0],False,False
[5957.0],[400.0 1692.0 1928.0 2733.0],[6.0],[1.0 2.0 6.0],False,False
[5958.0],[1163.0 2225.0 2628.0],[6.0],[4.0 5.0 9.0],True,False
[5959.0],[1322.0 2422.0],[6.0],[5.0 9.0],False,False
[5960.0],[919.0 939.0 1013.0],[6.0],[6.0 7.0 13.0],False,False
[5961.0],[916.0 1021.0 2196.0],[6.0],[1.0 12.0 13.0],False,False
[5962.0],[321.0 2319.0],[6.0],[4.0 14.0],True,False
[5963.0],[1791.0 3062.0],[6.0],[16.0 21.0],False,False
[5964.0],[1334.0],[6.0],[14.0],True,False
[5965.0],[1652.0 2308.0],[6.0],[5.0 7.0],False,False
[5966.0],[930.0 995.0 1788.0],[6.0],[11.0 14.0 15.0],False,False
[5967.0],[2039.0 2421.0 2635.0 2852.0 3086.0],[6.0],[1.0 2.0 4.0 9.0],False,False
[5968.0],[385.0 393.0 411.0 480.0],[6.0],[4.0 28.0 59.0 90.0],False,False
[5969.0],[2208.0 2428.0 2632.0 2649.0 3144.0 3335.0],[6.0],[2.0 3.0 8.0],False,False
[5970.0],[2450.0],[6.0],[6.0],True,True
[5971.0],[2433.0 2635.0 3116.0 3326.0 3514.0],[6.0],[2.0 3.0 7.0 9.0],False,False
[5972.0],[1778.0 3047.0 3480.0],[6.0],[3.0 4.0 5.0],False,False
[5973.0],[1088.0 1320.0 2036.0 2406.0],[6.0],[3.0 8.0 9.0 12.0],False,False
[5974.0],[1054.0],[6.0],[11.0],True,False
[5975.0],[1237.0 1310.0 3355.0],[6.0],[8.0 11.0 14.0],False,False
[5976.0],[400.0 2738.0 3616.0],[6.0],[2.0 3.0 6.0],True,False
[5977.0],[2636.0 2865.0 3087.0 3505.0 3719.0],[6.0],[1.0 2.0 3.0],False,False
[5978.0],[1355.0 3728.0],[6.0],[5.0 23.0],False,False
[5979.0],[427.0 2739.0],[6.0],[5.0 14.0],False,False
[5980.0],[869.0 2792.0 3022.0 3273.0 3454.0],[6.0],[2.0 11.0 14.0 16.0],False,False
[5981.0],[2567.0 3039.0],[6.0],[4.0 11.0],False,False
[5982.0],[992.0 1000.0 3660.0],[6.0],[10.0 11.0 19.0],False,False
[5983.0],[2832.0 3477.0],[6.0],[4.0 7.0],False,False
[5984.0],[951.0],[6.0],[32.0],True,False
[5985.0],[1651.0 2319.0 3597.0 3812.0 3813.0],[6.0],[1.0 2.0 4.0 15.0],False,False
[5986.0],[567.0 2165.0 3222.0 3621.0],[6.0],[2.0 11.0 88.0],False,False
[5987.0],[2344.0 3641.0],[6.0],[7.0 9.0],False,False
[5988.0],[908.0],[6.0],[19.0],True,False
[5989.0],[1096.0 1794.0],[6.0],[16.0 17.0],False,False
[5990.0],[1305.0 3093.0 3342.0],[6.0],[2.0 3.0 14.0],False,False
[5991.0],[3340.0 3357.0],[6.0],[2.0 6.0],False,False
[5992.0],[1032.0 3304.0],[6.0],[3.0 12.0],True,False
[5993.0],[2564.0 3461.0 3648.0],[6.0],[3.0 5.0 13.0],False,False
[5994.0],[1167.0 2418.0 3697.0 4099.0],[6.0],[3.0 4.0 5.0 12.0],False,False
[5995.0],[321.0 445.0],[6.0],[14.0 97.0],False,False
[5996.0],[1666.0 2145.0 3199.0 4443.0],[6.0],[3.0 8.0 10.0 12.0],False,False
[5997.0],[3032.0 3280.0 3654.0],[6.0],[3.0 5.0 8.0],False,False
[5998.0],[2190.0 3452.0],[6.0],[3.0 12.0],False,False
[5999.0],[1986.0 2469.0 3501.0 3667.0 3719.0 4101.0],[6.0],[1.0 2.0 3.0 5.0 9.0 11.0],False,False
[6000.0],[2607.0 2618.0],[6.0],[7.0 8.0],False,False
[6001.0],[2611.0 4062.0],[6.0],[3.0 6.0],False,False
[6002.0],[1297.0 1423.0 1837.0 3343.0],[6.0],[3.0 12.0 21.0 23.0],False,False
[6003.0],[1777.0 3020.0 3651.0],[6.0],[2.0 8.0 27.0],False,False
[6004.0],[3607.0],[6.0],[7.0],True,False
[6005.0],[938.0 3038.0 3044.0 3056.0 4516.0],[6.0],[4.0 6.0 21.0],False,False
[6006.0],[1772.0],[6.0],[23.0],False,False
[6007.0],[245.0],[6.0],[12.0],True,False
[6008.0],[1013.0 4030.0 4042.0],[6.0],[5.0 11.0 13.0],False,False
[6009.0],[224.0 4447.0],[6.0],[3.0 15.0],False,False
[6010.0],[466.0 556.0],[6.0],[14.0 67.0],False,False
[6011.0],[1737.0 3865.0 4022.0 4268.0],[6.0],[2.0 4.0 12.0],False,False
[6012.0],[1062.0 1096.0],[6.0],[14.0 16.0],True,False
[6013.0],[380.0 2150.0],[6.0],[23.0 99.0],False,False
[6014.0],[829.0 5061.0],[6.0],[4.0 54.0],False,False
[6015.0],[4048.0],[6.0],[6.0],False,True
[6016.0],[1073.0 3878.0],[6.0],[4.0 37.0],False,False
[6017.0],[1256.0 1838.0 3092.0 5408.0],[6.0],[5.0 8.0 14.0 32.0],False,False
[6018.0],[3455.0 5319.0],[6.0],[2.0 8.0],False,False
[6019.0],[1838.0 4122.0],[6.0],[4.0 32.0],False,False
[6020.0],[4324.0 5661.0],[6.0],[5.0],False,False
[6021.0],[3606.0],[6.0],[61.0],True,False
[6022.0],[949.0 4292.0 5330.0],[6.0],[2.0 4.0 26.0],True,False
[6023.0],[359.0 5038.0],[6.0],[4.0 28.0],True,False
[6024.0],[1335.0 3748.0 5414.0],[6.0],[2.0 16.0 27.0],False,False
[6025.0],[3096.0],[6.0],[13.0],False,False
[6026.0],[1435.0],[6.0],[30.0],True,False
[6027.0],[1027.0 2578.0],[6.0],[17.0 38.0],False,False
[6028.0],[2660.0 3355.0 4664.0 5644.0],[6.0],[2.0 5.0 6.0 14.0],False,False
[6029.0],[3634.0 4803.0 6036.0],[6.0],[2.0 9.0],False,False
[6030.0],[4858.0 5084.0 5345.0 5609.0 5870.0 6071.0],[6.0],[1.0 2.0 3.0],False,False
[6031.0],[4070.0 5115.0],[6.0],[1.0 8.0],False,False
[6032.0],[4913.0 5123.0 5641.0 5916.0 6126.0],[6.0],[1.0 2.0 3.0],False,False
[6033.0],[5024.0],[6.0],[6.0],False,True
[6034.0],[3810.0 4450.0 6232.0],[6.0],[10.0 15.0 16.0],False,False
[6035.0],[2621.0 5347.0],[6.0],[1.0 21.0],False,False
[6036.0],[3606.0 4763.0 5257.0],[6.0],[4.0 61.0],False,False
[6037.0],[3449.0 5312.0],[6.0],[13.0 14.0],True,False
[6038.0],[4304.0 5331.0],[6.0],[11.0 21.0],True,False
[6039.0],[201.0 5996.0],[6.0],[5.0 46.0],False,False
[6040.0],[502.0 6010.0],[6.0],[15.0 34.0],False,False
[6041.0],[2769.0 3652.0 4027.0 4260.0 6041.0],[6.0],[2.0 4.0 5.0 8.0 15.0],False,False
[6042.0],[621.0 4267.0 4280.0 5828.0],[6.0],[5.0 9.0 14.0 34.0],False,False
[6043.0],[737.0 5804.0 6515.0],[6.0],[1.0 55.0],False,False
[6044.0],[998.0 2633.0 4558.0],[6.0],[7.0 11.0 20.0],True,False
[6045.0],[1121.0 2823.0 6083.0],[6.0],[10.0 21.0],False,False
[6046.0],[5517.0 6897.0],[6.0],[4.0 7.0],True,False
[6047.0],[5294.0 6273.0],[6.0],[3.0 17.0],False,False
[6048.0],[3837.0 6054.0 6922.0],[6.0],[4.0 7.0 9.0],False,False
[6049.0],[1772.0],[6.0],[23.0],False,False
[6050.0],[5593.0 6734.0],[6.0],[2.0 17.0],False,False
[6051.0],[811.0 2350.0 6715.0],[6.0],[3.0 22.0 37.0],False,False
[6052.0],[1423.0],[6.0],[23.0],True,False
[6053.0],[3937.0 4661.0 6413.0 6830.0 6990.0],[6.0],[1.0 2.0 4.0 6.0],False,False
[6054.0],[4382.0 4668.0 4907.0 6776.0],[6.0],[3.0 6.0 20.0 33.0],False,False
[6055.0],[3273.0 4270.0 4824.0 6924.0 7146.0 7427.0],[6.0],[1.0 3.0 4.0 5.0 16.0],False,False
[6056.0],[4503.0 7126.0],[6.0],[2.0 12.0],False,False
