ID (CME),Missing Time Points,ID (Dino),x (CME),y (CME),z (CME),x (Dino),y (Dino),z (Dino),t,t_start (CME),t_start (Dino),FI (CME),FI (Dino),Track Length (CME),Track Length (Dino),Distance,Multi ID (Dino),Multi Distance (Dino)
169.0,52,13268.0,392.73,280.38,29.870000000000005,397.7678,290.354,31.640394,52.0,32.0,34.0,32.631,2234.0,68.0,32.0,11.313460998087006,,
169.0,53,13268.0,392.62,280.72,30.22,397.93173,292.21368,32.26384,53.0,32.0,34.0,45.454,1128.0,68.0,32.0,12.82561645617472,,
169.0,55,23201.0,393.12,282.85,28.379999999999995,392.6171,280.999,25.314734,55.0,32.0,54.0,48.655,70.1,68.0,26.0,3.615932115064658,,
169.0,71,23201.0,389.58,296.88,23.25999999999999,386.9598,295.5396,19.004557,71.0,32.0,54.0,46.395,1163.0,68.0,26.0,5.17406178222187,,
169.0,72,23201.0,389.6,298.67,22.90000000000001,386.9424,297.0328,18.116589,72.0,32.0,54.0,42.365,434.5,68.0,26.0,5.711767011610424,,
169.0,73,23201.0,388.36,299.42,21.27000000000001,386.03293,298.11804,17.999638,73.0,32.0,54.0,41.078,286.2,68.0,26.0,4.219670868390573,,
172.0,17,4925.0,493.83,644.48,131.585,493.2903,643.30524,127.905655,17.0,17.0,12.0,237.22,19100.0,67.0,29.0,3.899861122735661,,
172.0,19,4925.0,497.64,647.24,130.976,496.71448,646.2918,127.45529,19.0,17.0,12.0,219.82,23950.0,67.0,29.0,3.761790719125673,,
172.0,40,11185.0,512.02,665.27,136.301,509.43286,665.1933,132.77507,40.0,17.0,29.0,322.79,44640.0,67.0,54.0,4.373940858596489,,
172.0,57,11185.0,518.79,680.35,139.361,517.96515,680.5678,134.87997,57.0,17.0,29.0,160.76,11370.0,67.0,54.0,4.561517754366412,,
172.0,58,11185.0,518.47,682.42,140.362,517.85455,681.9413,135.01482,58.0,17.0,29.0,129.9,2998.0,67.0,54.0,5.403727079053874,,
172.0,59,11185.0,519.65,683.14,140.71699999999998,519.3945,684.67896,136.17978,59.0,17.0,29.0,109.19,2980.0,67.0,54.0,4.7979207434054,,
172.0,60,11185.0,520.22,683.85,140.825,520.0217,685.32806,135.81366,60.0,17.0,29.0,107.87,1946.0,67.0,54.0,5.228528746138821,,
172.0,61,11185.0,520.5,685.46,141.026,519.9699,686.2352,136.1,61.0,17.0,29.0,120.26,3222.0,67.0,54.0,5.014720037050921,,
172.0,62,11185.0,520.71,685.47,141.221,520.83777,687.3667,137.13672,62.0,17.0,29.0,112.91,2094.0,67.0,54.0,4.505012672712484,,
172.0,63,11185.0,520.63,686.12,141.359,521.22034,688.65094,136.03664,63.0,17.0,29.0,109.58,405.5,67.0,54.0,5.922978521723672,,
172.0,64,11185.0,521.12,687.22,141.53,520.70264,688.0273,136.6281,64.0,17.0,29.0,88.949,1703.0,67.0,54.0,4.985433408400923,,
172.0,65,11185.0,521.97,688.14,142.18,521.5452,688.10144,137.1041,65.0,17.0,29.0,103.64,2206.0,67.0,54.0,5.093790604608731,,
172.0,66,11185.0,521.48,688.12,141.817,521.25934,688.6808,137.56339,66.0,17.0,29.0,122.54,3534.0,67.0,54.0,4.2960895600185145,,
172.0,69,11185.0,523.59,688.08,143.276,523.1886,688.412,139.35701,69.0,17.0,29.0,116.9,3958.0,67.0,54.0,3.953457800470384,,
172.0,70,11185.0,524.46,688.33,142.538,523.8982,688.54584,138.86798,70.0,17.0,29.0,123.02,5280.0,67.0,54.0,3.7190392503979055,,
172.0,71,11185.0,524.28,688.57,143.109,523.87463,688.5906,138.39168,71.0,17.0,29.0,122.09,3000.0,67.0,54.0,4.734749959533234,,
172.0,80,11185.0,528.64,688.44,145.939,527.319,688.51624,142.26025,80.0,17.0,29.0,109.32,6244.0,67.0,54.0,3.909482715155538,,
172.0,81,11185.0,528.53,688.55,145.851,527.53406,688.09906,142.02304,81.0,17.0,29.0,119.9,6332.0,67.0,54.0,3.981020111579432,,
172.0,82,11185.0,529.37,687.73,145.536,528.0929,687.83856,142.02475,82.0,17.0,29.0,134.57,11310.0,67.0,54.0,3.737866536689075,,
172.0,83,11185.0,529.15,687.38,146.209,528.4457,687.4364,141.86938,83.0,17.0,29.0,111.49,5370.0,67.0,54.0,4.396762581081672,,
173.0,34,11101.0,376.74,600.51,76.422,375.99792,598.99664,81.49381,34.0,32.0,29.0,39.287,38.94,67.0,69.0,5.344548427332292,,
174.0,32,9545.0,381.89,193.58,54.8,393.9373,182.50848,60.125908,32.0,32.0,25.0,36.155,3132.0,67.0,21.0,17.20701276877729,,
174.0,33,9545.0,382.43,194.63,56.97,393.60403,182.9871,59.84443,33.0,32.0,25.0,20.224,1725.0,67.0,21.0,16.39141283342593,,
174.0,34,9545.0,382.55,194.81,56.53,393.71805,183.04982,59.71212,34.0,32.0,25.0,25.78,4108.0,67.0,21.0,16.527342863548864,,
174.0,35,4837.0,381.87,194.88,53.14,370.32733,202.468,43.680504,35.0,32.0,12.0,39.75,12030.0,67.0,36.0,16.74195446484417,,
174.0,36,9545.0,381.26,195.74,54.150000000000006,393.95078,184.77007,58.405235,36.0,32.0,25.0,24.871,8160.0,67.0,21.0,17.30613434937235,,
174.0,37,4837.0,381.38,196.47,53.45,370.12543,204.40001,43.1379,37.0,32.0,12.0,37.254,12696.0,67.0,36.0,17.201447930188905,,
174.0,38,4837.0,381.31,197.13,53.09,370.26938,204.70633,43.229893,38.0,32.0,12.0,33.779,8370.0,67.0,36.0,16.628823659680474,,
174.0,39,4837.0,381.59,197.42,51.650000000000006,370.13257,205.08208,42.121284,39.0,32.0,12.0,40.118,10580.0,67.0,36.0,16.75638984805366,,
174.0,40,4837.0,380.51,198.42,52.370000000000005,370.21628,206.26482,43.002678,40.0,32.0,12.0,38.89,8440.0,67.0,36.0,15.9765012979214,,
174.0,41,4837.0,380.53,198.38,51.43000000000001,370.149,207.6694,43.013042,41.0,32.0,12.0,49.938,11520.0,67.0,36.0,16.27585006485878,,
174.0,42,4837.0,380.55,198.61,51.39,369.5961,208.64574,42.338886,42.0,32.0,12.0,52.151,15580.0,67.0,36.0,17.396168175739053,,
174.0,97,43699.0,373.64,238.73,36.620000000000005,350.7357,237.28839,28.340178,97.0,32.0,90.0,50.372,2872.0,67.0,10.0,24.39755418548718,,
174.0,98,17177.0,373.01,238.81,36.71000000000001,371.30115,237.43254,33.43335,98.0,32.0,43.0,43.646,124.44,67.0,55.0,3.9438559300004927,,
176.0,33,10303.0,313.1,443.56,8.849999999999994,316.71957,451.86426,6.407864,33.0,33.0,27.0,65.132,25660.0,67.0,20.0,9.382219853264772,,
176.0,58,21779.0,315.54,443.25,10.050000000000011,314.33127,447.10712,9.899321,58.0,33.0,52.0,38.261,20060.0,67.0,42.0,4.04488653343219,,
176.0,64,157.0,315.16,446.02,11.27000000000001,301.73743,443.7972,11.963888,64.0,33.0,1.0,113.29,7828.0,67.0,80.0,13.623057872645342,,
176.0,95,43680.0,311.23,447.74,9.699999999999989,311.4372,437.888,6.6521688,95.0,33.0,90.0,52.726,3368.0,67.0,9.0,10.314752098993656,,
176.0,96,40919.0,311.4,450.01,9.639999999999986,305.18497,456.46194,9.75946,96.0,33.0,83.0,37.35,1670.0,67.0,13.0,8.95926327083315,,
176.0,97,43680.0,310.44,449.57,11.259999999999993,311.60483,437.68533,6.9971337,97.0,33.0,90.0,42.653,3068.0,67.0,9.0,12.679678191084935,,
176.0,99,40522.0,310.63,449.92,9.849999999999994,299.9279,450.0723,25.708838,99.0,33.0,82.0,27.387,11150.0,67.0,18.0,19.132717590824456,,
177.0,33,523.0,402.88,49.902,88.331,357.00598,60.333313,60.873272,33.0,33.0,1.0,44.416,9520.0,67.0,68.0,54.47168832325973,,
177.0,34,12584.0,402.99,49.652,87.721,389.5483,69.18451,79.28188,34.0,33.0,32.0,55.7,3262.0,67.0,10.0,25.16777686178302,,
177.0,35,12584.0,402.25,49.922,88.273,389.80728,68.92687,79.235855,35.0,33.0,32.0,62.87,1310.0,67.0,10.0,24.447420200633136,,
177.0,36,14252.0,402.3,49.5,86.938,390.02606,56.52815,77.73421,36.0,33.0,36.0,70.005,1268.0,67.0,8.0,16.874662838415496,,
177.0,37,14252.0,402.17,49.983,87.791,390.5117,56.355198,77.67332,37.0,33.0,36.0,70.712,135.5,67.0,8.0,16.699949545540665,,
177.0,38,14252.0,402.35,49.521,86.919,391.0859,56.227516,77.85699,38.0,33.0,36.0,68.743,1629.0,67.0,8.0,15.936666241982888,,
177.0,39,14252.0,401.6,49.216,86.354,390.97372,56.31226,77.88335,39.0,33.0,36.0,62.743,2336.0,67.0,8.0,15.330578725165603,,
177.0,40,14252.0,402.65,48.768,86.277,391.1527,55.865517,78.48228,40.0,33.0,36.0,55.947,3054.0,67.0,8.0,15.598727984476453,,
177.0,41,14252.0,401.64,49.091,87.101,390.63385,55.63073,78.12772,41.0,33.0,36.0,67.259,7460.0,67.0,8.0,15.634038513890127,,
177.0,42,14252.0,403.91,48.692,86.506,390.61865,55.399475,78.70583,42.0,33.0,36.0,58.551,7556.0,67.0,8.0,16.807523842821865,,
177.0,43,14252.0,402.93,49.346,87.015,391.0671,55.67517,78.79739,43.0,33.0,36.0,69.49,6010.0,67.0,8.0,15.758042499339846,,
177.0,44,14253.0,402.65,48.533,86.111,388.70804,36.56639,78.77315,44.0,33.0,36.0,66.437,8690.0,67.0,56.0,19.78438895079148,,
177.0,45,14253.0,401.3,49.2,86.174,389.39825,36.85145,78.77682,45.0,33.0,36.0,53.728,9890.0,67.0,56.0,18.677703609314506,,
177.0,46,14253.0,401.74,49.099,85.689,389.20166,36.584435,78.059906,46.0,33.0,36.0,39.608,4596.0,67.0,56.0,19.28801136342627,,
177.0,47,14253.0,402.63,48.122,85.088,389.50226,35.690174,78.00515,47.0,33.0,36.0,39.279,3110.0,67.0,56.0,19.417894307168748,,
177.0,48,14253.0,401.31,49.101,86.21,389.7722,35.691727,78.2266,48.0,33.0,36.0,49.59,4644.0,67.0,56.0,19.407836221189854,,
177.0,49,14253.0,400.93,49.482,86.277,390.34305,36.156105,79.19756,49.0,33.0,36.0,47.095,3868.0,67.0,56.0,18.43316192537583,,
177.0,50,14253.0,402.01,49.387,86.94,389.54987,36.486942,79.180145,50.0,33.0,36.0,45.077,1475.0,67.0,56.0,19.541793306687307,,
177.0,51,14253.0,401.24,49.473,86.427,389.1926,37.079136,79.13987,51.0,33.0,36.0,51.381,3286.0,67.0,56.0,18.757664440100097,,
177.0,52,14253.0,402.53,48.867,85.895,389.99304,37.07198,79.16587,52.0,33.0,36.0,38.793,3868.0,67.0,56.0,18.481857412037865,,
177.0,53,14253.0,402.56,48.802,85.583,389.64532,36.989246,78.8786,53.0,33.0,36.0,9.8939,4496.0,67.0,56.0,18.742441034372103,,
177.0,54,14253.0,402.59,48.737,85.271,389.64365,36.912285,79.08346,54.0,33.0,36.0,9.6769,3482.0,67.0,56.0,18.593480427432755,,
177.0,55,14253.0,402.61,48.671,84.959,389.86536,37.296257,78.72768,55.0,33.0,36.0,24.156,4290.0,67.0,56.0,18.18350835202187,,
177.0,56,14253.0,401.89,50.083,84.749,389.33856,37.234493,79.02157,56.0,33.0,36.0,9.0239,4436.0,67.0,56.0,18.85275132726121,,
177.0,57,14253.0,401.17,51.495,84.54,389.2813,37.303074,78.29739,57.0,33.0,36.0,31.682,4720.0,67.0,56.0,19.537710482335864,,
177.0,58,14253.0,401.28,49.407,84.786,389.10303,37.433964,78.342155,58.0,33.0,36.0,33.263,4650.0,67.0,56.0,18.252543050825007,,
177.0,59,14253.0,404.51,48.575,84.385,389.49734,36.938477,77.83824,59.0,33.0,36.0,29.294,4224.0,67.0,56.0,20.09101028576534,,
177.0,60,14253.0,404.31,48.59,84.29,389.24402,38.038845,77.77531,60.0,33.0,36.0,29.603,2236.0,67.0,56.0,19.512862706187573,,
177.0,61,14253.0,404.28,48.295,84.156,388.9384,36.868114,77.21063,61.0,33.0,36.0,27.143,541.0,67.0,56.0,20.35132867047985,,
177.0,62,14253.0,402.88,47.873,84.191,389.7153,36.819206,78.33837,62.0,33.0,36.0,42.964,446.0,67.0,56.0,18.15899132114269,,
177.0,63,14253.0,401.86,48.094,84.399,389.18747,37.251724,78.762726,63.0,33.0,36.0,39.057,1882.0,67.0,56.0,17.60441848128338,,
177.0,64,14253.0,406.27,48.151,85.521,389.04462,36.52839,78.69912,64.0,33.0,36.0,31.741,708.0,67.0,56.0,21.87091278595613,,
177.0,65,14253.0,402.91,48.372,84.076,389.39417,36.985783,78.71387,65.0,33.0,36.0,37.36,1239.0,67.0,56.0,18.468243996029788,,
177.0,66,14253.0,401.83,45.725,83.302,389.02106,36.544884,78.664825,66.0,33.0,36.0,14.394,3564.0,67.0,56.0,16.427016335222937,,
177.0,67,14253.0,399.34,41.261,83.185,388.97354,37.097828,78.9792,67.0,33.0,36.0,28.52,4600.0,67.0,56.0,11.936676575713324,,
177.0,68,14253.0,399.68,40.432,81.756,388.97137,36.750015,78.27856,68.0,33.0,36.0,31.295,4860.0,67.0,56.0,11.84585830451832,,
177.0,69,14253.0,398.58,40.306,82.553,389.549,38.066364,79.43139,69.0,33.0,36.0,40.267,2384.0,67.0,56.0,9.814243700081844,,
177.0,70,14253.0,397.1,40.126,81.923,390.0956,37.858757,78.25114,70.0,33.0,36.0,40.561,4070.0,67.0,56.0,8.227063026417715,,
177.0,71,14253.0,394.03,39.575,80.366,388.957,38.607464,78.51958,71.0,33.0,36.0,60.601,7316.0,67.0,56.0,5.484589476678795,,
177.0,72,14253.0,394.13,39.764,80.663,389.4552,39.19673,78.67948,72.0,33.0,36.0,60.352,5050.0,67.0,56.0,5.109784915561519,,
177.0,73,14253.0,393.05,40.197,79.689,389.30954,38.970844,78.07249,73.0,33.0,36.0,55.817,4790.0,67.0,56.0,4.255303059481882,,
177.0,74,14253.0,393.21,44.827,79.38,391.2586,39.469414,79.151405,74.0,33.0,36.0,39.957,3888.0,67.0,56.0,5.706482750470809,,
177.0,75,14253.0,395.88,41.132,81.995,392.63995,39.515404,80.03555,75.0,33.0,36.0,65.164,2082.0,67.0,56.0,4.117128967158546,,
177.0,93,44173.0,391.4,38.391,78.441,415.82397,19.95124,97.54744,93.0,33.0,91.0,56.459,1818.0,67.0,9.0,36.07784789718061,,
177.0,94,44173.0,390.69,39.265,78.63,415.52008,19.949518,96.273674,94.0,33.0,91.0,67.469,1538.0,67.0,9.0,36.068267908467696,,
177.0,95,44173.0,390.0,39.389,78.498,415.41846,20.245985,96.96675,95.0,33.0,91.0,72.023,926.5,67.0,9.0,36.79195372121905,,
177.0,96,44173.0,389.53,38.965,78.795,415.8835,20.21248,97.66417,96.0,33.0,91.0,84.348,1662.0,67.0,9.0,37.44608851521482,,
177.0,97,44173.0,390.13,38.9,78.133,415.48676,20.399353,96.30031,97.0,33.0,91.0,68.809,2572.0,67.0,9.0,36.26693218004949,,
177.0,98,44173.0,390.35,38.446,78.289,415.60992,20.390356,95.35951,98.0,33.0,91.0,74.746,3942.0,67.0,9.0,35.43264244056932,,
177.0,99,44173.0,391.97,36.933,77.122,415.82083,20.121016,94.79884,99.0,33.0,91.0,58.104,1897.0,67.0,9.0,34.11708618992476,,
179.0,16,2351.0,420.16,379.99,106.096,419.6953,393.29254,107.225105,16.0,1.0,4.0,57.071,17140.0,66.0,54.0,13.358457794319824,,
179.0,21,2351.0,420.16,383.06,107.098,419.04318,394.2933,105.206505,21.0,1.0,4.0,64.063,40960.0,66.0,54.0,11.44605037283275,,
179.0,40,8536.0,419.56,378.28,105.747,405.0461,379.1015,94.990524,40.0,1.0,22.0,59.792,inf,66.0,20.0,18.083968906149323,,
179.0,41,2351.0,418.98,377.41,105.918,418.0409,387.5383,107.551735,41.0,1.0,4.0,63.132,620.0,66.0,54.0,10.30210948059786,,
179.0,46,2351.0,419.87,376.69,104.926,417.506,387.9773,105.6749,46.0,1.0,4.0,48.779,12000.0,66.0,54.0,11.556491184611378,,
179.0,47,2351.0,420.07,376.25,104.903,417.92795,387.78912,105.29372,47.0,1.0,4.0,52.257,7596.0,66.0,54.0,11.742756520310746,,
179.0,50,2351.0,419.5,378.35,105.607,416.81934,388.10928,104.89823,50.0,1.0,4.0,58.936,3576.0,66.0,54.0,10.14553296120513,,
179.0,62,27793.0,417.71,375.65,103.637,417.74478,389.58148,102.9845,62.0,1.0,61.0,43.654,12520.0,66.0,17.0,13.946795362691768,,
179.0,63,27793.0,416.93,376.1,103.41,417.19183,389.18503,102.85953,63.0,1.0,61.0,45.785,8950.0,66.0,17.0,13.099220674173672,,
179.0,64,27793.0,416.75,375.77,102.9,417.32788,388.05527,102.26988,64.0,1.0,61.0,49.453,9784.0,66.0,17.0,12.314984997217843,,
179.0,65,27793.0,416.55,375.7,102.331,417.37024,387.85983,103.22035,65.0,1.0,61.0,43.514,10900.0,66.0,17.0,12.21986917724572,,
179.0,66,27793.0,417.73,375.84,101.488,417.1967,387.20657,102.19634,66.0,1.0,61.0,28.63,9900.0,66.0,17.0,11.401099421130429,,
182.0,16,1026.0,448.68,409.79,120.243,456.013,411.77942,118.51974,16.0,16.0,1.0,96.69,16800.0,66.0,20.0,7.791040107970151,,
182.0,17,1026.0,447.12,410.74,120.891,455.54092,413.17456,117.77899,17.0,16.0,1.0,128.47,16860.0,66.0,20.0,9.301805323704656,,
182.0,18,1026.0,447.4,411.76,121.181,456.20648,413.2161,117.95988,18.0,16.0,1.0,116.54,8776.0,66.0,20.0,9.489464223801065,,
182.0,19,1026.0,446.91,411.12,122.371,455.94873,414.06366,115.93057,19.0,16.0,1.0,126.0,16640.0,66.0,20.0,11.482286914783137,,
182.0,20,1026.0,446.96,411.26,122.381,457.40414,414.43393,115.01319,20.0,16.0,1.0,195.82,9730.0,66.0,20.0,13.16960577164708,,
182.0,21,953.0,446.98,411.82,122.005,455.4131,423.22134,117.66716,21.0,16.0,1.0,168.27,40060.0,66.0,23.0,14.829854526299291,,
182.0,22,8622.0,446.45,411.44,121.39,442.0257,411.0207,118.16744,22.0,16.0,22.0,192.17,18200.0,66.0,13.0,5.489547880618236,,
182.0,53,16161.0,446.97,411.11,121.409,444.4749,410.25714,119.10316,53.0,16.0,40.0,383.4,inf,66.0,20.0,3.5028263295801816,,
182.0,67,25173.0,447.42,411.78,120.418,444.57294,411.08554,118.37828,67.0,16.0,57.0,201.05,44130.0,66.0,19.0,3.570501787368268,,
182.0,76,31412.0,448.0,411.79,121.174,451.61618,411.7905,123.35572,76.0,16.0,67.0,194.05,33150.0,66.0,8.0,4.223347037694142,,
182.0,77,32734.0,447.9,411.83,120.877,448.28336,416.7046,121.00556,77.0,16.0,69.0,187.88,11820.0,66.0,27.0,4.8913410965910415,,
182.0,78,32734.0,447.58,412.4,120.742,447.62158,416.42514,120.93073,78.0,16.0,69.0,160.93,19020.0,66.0,27.0,4.029776659927964,,
182.0,79,32734.0,447.81,413.19,120.949,447.18735,417.33215,120.35479,79.0,16.0,69.0,84.918,19380.0,66.0,27.0,4.2306246783542685,,
182.0,81,32734.0,448.07,413.43,121.197,448.12512,417.46042,121.18543,81.0,16.0,69.0,139.35,18910.0,66.0,27.0,4.030813498005078,,
183.0,33,450.0,335.55,38.456,41.19,335.84747,29.340538,45.39893,33.0,33.0,1.0,41.461,7644.0,66.0,40.0,10.044661647822892,,
183.0,34,450.0,335.18,39.476,40.96000000000001,336.33112,28.891138,46.492653,34.0,33.0,1.0,14.393,7216.0,66.0,40.0,11.9989428714305,,
183.0,35,450.0,334.82,40.497,40.72999999999999,335.97464,29.958006,45.07352,35.0,33.0,1.0,41.871,9640.0,66.0,40.0,11.457301342464383,,
183.0,36,450.0,334.94,42.366,41.13,336.04138,30.585804,45.224377,36.0,33.0,1.0,52.398,10540.0,66.0,40.0,12.519983175745288,,
183.0,37,12563.0,334.18,43.784,40.56,332.91565,54.997875,44.65861,37.0,33.0,32.0,65.854,4196.0,66.0,16.0,12.006172469618493,,
183.0,38,12563.0,333.59,44.267,40.870000000000005,333.00375,54.748917,44.05694,38.0,33.0,32.0,67.866,7870.0,66.0,16.0,10.971365440135006,,
183.0,39,12563.0,333.29,45.296,40.30000000000001,332.91568,54.78535,43.28141,39.0,33.0,32.0,71.844,8830.0,66.0,16.0,9.953727164886526,,
183.0,40,12563.0,332.97,47.015,40.56999999999999,332.7665,55.02278,44.32253,40.0,33.0,32.0,76.739,9110.0,66.0,16.0,8.845757976527507,,
183.0,41,12563.0,332.27,48.251,40.66999999999999,332.1107,55.11439,43.83604,41.0,33.0,32.0,77.156,9590.0,66.0,16.0,7.560112966331924,,
183.0,42,12563.0,331.24,50.643,39.78,332.54355,55.186897,43.64,42.0,33.0,32.0,72.197,15100.0,66.0,16.0,6.102937206715217,,
183.0,43,12563.0,329.16,53.159,40.00999999999999,332.0545,55.17464,43.375057,43.0,33.0,32.0,56.047,10610.0,66.0,16.0,4.874889072876326,,
183.0,44,12563.0,327.12,51.732,39.55000000000001,332.4113,55.258945,43.908943,44.0,33.0,32.0,69.894,7960.0,66.0,16.0,7.70957721280964,,
183.0,45,12563.0,327.09,51.696,39.00999999999999,333.72565,55.438778,44.260082,45.0,33.0,32.0,66.161,1115.0,66.0,16.0,9.25222130553026,,
183.0,82,18760.0,314.55,67.939,32.08000000000001,310.5238,64.388245,29.130323,82.0,33.0,46.0,98.852,5620.0,66.0,37.0,6.125254436703359,,
183.0,83,31169.0,313.44,67.6,31.15000000000001,305.05383,70.451866,24.483917,83.0,33.0,67.0,102.74,6188.0,66.0,23.0,11.085921229818698,,
183.0,94,41630.0,315.0,73.721,31.31,320.51562,77.137,35.119877,94.0,33.0,85.0,60.741,8470.0,66.0,15.0,7.523714690199856,,
183.0,98,41630.0,314.05,75.398,30.50999999999999,320.80164,79.92389,34.929012,98.0,33.0,85.0,59.728,10616.0,66.0,15.0,9.251810095210788,,
184.0,41,706.0,441.98,568.12,99.722,444.79645,565.2489,97.36555,41.0,34.0,1.0,86.41,727.5,66.0,76.0,4.661379883146147,,
184.0,73,706.0,439.31,577.41,100.031,442.21332,577.36414,104.19563,73.0,34.0,1.0,122.53,9320.0,66.0,76.0,5.076959050346964,,
184.0,78,706.0,441.52,579.91,104.193,438.04572,578.9489,97.40217,78.0,34.0,1.0,111.42,6748.0,66.0,76.0,7.688283736784155,,
184.0,79,23849.0,441.87,580.64,104.319,434.9949,580.2692,110.25816,79.0,34.0,55.0,112.87,50500.0,66.0,43.0,9.092750637491411,,
184.0,96,39507.0,442.58,580.63,108.094,443.5972,579.79987,104.396034,96.0,34.0,80.0,125.07,5696.0,66.0,20.0,3.924125914653589,,
186.0,3,842.0,628.18,124.51,104.415,627.66077,122.11341,100.94693,3.0,1.0,1.0,349.12,inf,65.0,14.0,4.247440752488502,,
186.0,14,842.0,629.55,123.69,106.156,628.4517,121.65508,101.109116,14.0,1.0,1.0,221.67,37250.0,65.0,14.0,5.551414270783261,,
186.0,15,927.0,629.83,123.97,105.884,621.14026,123.01759,113.12442,15.0,1.0,1.0,232.24,53700.0,65.0,31.0,11.350874321042433,,
186.0,16,927.0,629.23,124.29,105.141,620.4492,122.905594,112.37112,16.0,1.0,1.0,216.62,inf,65.0,31.0,11.458344724576769,,
186.0,17,927.0,629.48,125.55,105.781,620.5994,124.53334,112.35073,17.0,1.0,1.0,223.7,56000.0,65.0,31.0,11.093241464445873,,
186.0,18,927.0,630.08,125.05,105.03,620.4517,123.93769,112.16767,18.0,1.0,1.0,185.16,56700.0,65.0,31.0,12.036931812343274,,
186.0,19,927.0,629.97,125.54,106.688,619.6501,123.35449,112.008545,19.0,1.0,1.0,188.65,52200.0,65.0,31.0,11.814609137298048,,
186.0,20,927.0,630.54,125.87,106.214,619.8674,123.11731,112.256386,20.0,1.0,1.0,206.47,53600.0,65.0,31.0,12.56949169891511,,
186.0,21,927.0,629.74,126.26,106.081,620.2708,122.4641,114.02042,21.0,1.0,1.0,203.24,36450.0,65.0,31.0,12.927064453556346,,
186.0,22,927.0,629.82,126.2,106.58,619.3563,122.65327,112.622955,22.0,1.0,1.0,158.85,38600.0,65.0,31.0,12.593078119146464,,
186.0,23,927.0,629.13,126.37,106.725,618.6729,122.65635,113.40473,23.0,1.0,1.0,180.85,25170.0,65.0,31.0,12.95225577285283,,
186.0,24,927.0,629.34,127.12,107.337,618.62854,123.29348,112.522545,24.0,1.0,1.0,184.98,34500.0,65.0,31.0,12.500700283945084,,
186.0,25,927.0,629.7,127.2,107.031,619.02747,122.55805,112.55461,25.0,1.0,1.0,142.17,31150.0,65.0,31.0,12.882579859465304,,
186.0,26,927.0,630.68,126.77,107.396,619.49725,123.36406,112.7397,26.0,1.0,1.0,133.69,34430.0,65.0,31.0,12.853382999665834,,
186.0,27,927.0,628.95,127.77,108.153,618.8599,122.89829,111.468254,27.0,1.0,1.0,123.51,35600.0,65.0,31.0,11.684801471082688,,
186.0,28,927.0,628.26,127.43,107.332,618.5682,123.31566,113.27978,28.0,1.0,1.0,115.33,34430.0,65.0,31.0,12.092760966958668,,
186.0,29,927.0,628.51,128.47,106.515,618.3005,124.0691,113.566574,29.0,1.0,1.0,88.383,27300.0,65.0,31.0,13.16535251854179,,
186.0,30,927.0,628.1,128.76,107.283,618.4979,123.93617,114.03402,30.0,1.0,1.0,98.757,20930.0,65.0,31.0,12.690387358914665,,
186.0,31,927.0,627.47,128.58,109.365,619.54297,123.888824,113.44439,31.0,1.0,1.0,103.97,11850.0,65.0,31.0,10.074043858152343,,
186.0,32,12134.0,628.34,128.06,108.778,620.75903,123.61499,117.23968,32.0,1.0,31.0,100.44,29150.0,65.0,20.0,12.1995593552964,,
186.0,33,12134.0,628.39,128.16,109.605,620.8062,124.074715,116.62565,33.0,1.0,31.0,80.445,19520.0,65.0,20.0,11.112745043135156,,
186.0,34,12134.0,628.17,127.92,109.907,620.4877,124.519806,115.6723,34.0,1.0,31.0,61.667,26700.0,65.0,20.0,10.189098910975162,,
186.0,35,12134.0,627.07,129.04,111.548,620.574,125.750404,116.33972,35.0,1.0,31.0,79.272,20820.0,65.0,20.0,8.716652935709735,,
186.0,36,12134.0,627.75,128.31,111.844,620.6855,125.93929,116.9068,36.0,1.0,31.0,83.856,22600.0,65.0,20.0,9.0088495377656,,
186.0,37,13378.0,627.11,128.49,111.247,627.81085,126.04063,103.772224,37.0,1.0,34.0,82.575,2604.0,65.0,12.0,7.897017181795674,,
186.0,38,13378.0,628.23,128.63,109.238,628.36066,127.91527,104.33752,38.0,1.0,34.0,65.827,2242.0,65.0,12.0,4.954050387198339,,
186.0,39,12134.0,627.56,128.98,111.975,619.6726,126.2802,118.53399,39.0,1.0,31.0,74.355,12060.0,65.0,20.0,10.607560917576642,,
186.0,40,12134.0,627.38,129.2,112.48,620.18195,127.818344,118.28855,40.0,1.0,31.0,88.727,8216.0,65.0,20.0,9.352013163342727,,
186.0,49,12134.0,629.22,126.24,113.281,615.89966,123.82743,107.44879,49.0,1.0,31.0,81.533,7680.0,65.0,20.0,14.739966933633184,,
186.0,50,21058.0,628.93,126.16,112.907,649.98975,131.99791,100.99841,50.0,1.0,50.0,78.106,-5.066,65.0,17.0,24.887924361398643,,
