ID (CME),Missing Time Points,ID (Dino),x (CME),y (CME),z (CME),x (Dino),y (Dino),z (Dino),t,t_start (CME),t_start (Dino),FI (CME),FI (Dino),Track Length (CME),Track Length (Dino),Feature 0,Feature 1,Feature 2,Distance,Multi ID (Dino),Multi Distance (Dino)
2733.0,27,2764.0,662.43,308.79,143.92000000000002,654.55664,333.05875,153.77805,27.0,17.0,12.0,25.273,37.8,15.0,16.0,-10.3,-17.23,-4.7,27.35220601806364,,
2733.0,28,2764.0,661.3,307.93,142.435,652.8854,332.99927,153.60767,28.0,17.0,12.0,28.754,16.48,15.0,16.0,-10.836,-17.25,-5.754,28.70718283673618,,
2733.0,29,4788.0,660.9,307.74,143.31,664.5902,328.88992,160.0392,29.0,17.0,28.0,33.499,26.55,15.0,11.0,-9.0,-16.06,-2.453,27.217693228604077,,
2733.0,30,4788.0,659.85,307.32,141.969,665.4469,329.34726,160.7437,30.0,17.0,28.0,36.952,31.6,15.0,11.0,-13.85,-11.52,-3.037,29.47905752916128,,
2733.0,31,4788.0,660.03,306.43,142.325,664.8541,327.87848,159.71457,31.0,17.0,28.0,34.172,34.84,15.0,11.0,-13.66,-9.9,-3.326,28.030454507647605,,
2734.0,17,2223.0,392.91,262.92,85.929,390.0068,268.30093,86.39411,17.0,17.0,7.0,61.022,41.4,15.0,62.0,-40.75,-20.52,-22.92,6.131827233133686,,
2734.0,18,2223.0,393.51,262.92,85.961,390.16235,267.69263,86.3501,18.0,17.0,7.0,58.683,29.78,15.0,62.0,-43.66,-18.0,-23.23,5.842615548656256,,
2734.0,19,2223.0,393.53,263.05,83.926,389.55313,267.8058,85.895004,19.0,17.0,7.0,56.243,33.28,15.0,62.0,-44.38,-14.43,-21.69,6.5046218482641525,,
2734.0,20,2223.0,393.48,263.21,84.852,389.89267,267.84137,85.69872,20.0,17.0,7.0,62.775,29.22,15.0,62.0,-41.78,-15.88,-21.3,5.919075887687206,,
2734.0,21,2223.0,392.63,262.73,85.6,390.0485,267.44623,86.2736,21.0,17.0,7.0,61.079,32.38,15.0,62.0,-39.4,-23.12,-21.72,5.418551893532071,,
2734.0,24,2223.0,392.57,263.06,86.527,390.02682,267.4848,86.03053,24.0,17.0,7.0,70.364,29.6,15.0,62.0,-42.2,-21.58,-21.39,5.12767998351107,,
2734.0,26,2223.0,392.56,263.13,85.658,389.89667,268.103,85.78061,26.0,17.0,7.0,64.632,31.34,15.0,62.0,-41.28,-15.56,-22.0,5.642613658669207,,
2734.0,27,2223.0,393.3,263.24,84.913,390.3545,268.3478,85.92547,27.0,17.0,7.0,57.089,40.72,15.0,62.0,-37.53,-21.84,-21.39,5.982531787704953,,
2734.0,28,2223.0,392.62,263.66,85.279,389.89285,267.94968,86.16044,28.0,17.0,7.0,61.741,38.56,15.0,62.0,-40.12,-20.58,-21.88,5.159034609158942,,
2734.0,29,2223.0,392.16,263.49,84.837,389.98593,268.28107,86.12176,29.0,17.0,7.0,60.863,32.88,15.0,62.0,-32.94,-32.75,-20.95,5.41586007642369,,
2734.0,30,2223.0,392.27,263.59,84.891,389.68204,268.0533,86.15357,30.0,17.0,7.0,53.642,29.58,15.0,62.0,-39.38,-22.45,-20.67,5.311559738579628,,
2734.0,31,2223.0,391.95,263.58,85.441,390.316,268.23682,86.22145,31.0,17.0,7.0,62.867,32.7,15.0,62.0,-38.75,-22.06,-20.55,4.996501847783148,,
2735.0,18,2498.0,612.81,209.0,120.289,613.0342,205.09512,124.584206,18.0,17.0,9.0,5.6434,29.69,15.0,14.0,57.44,3.64,-6.54,5.809229556217926,,
2735.0,19,2785.0,612.36,211.5,120.547,608.56354,213.33127,118.093735,19.0,17.0,12.0,-3.0023,26.47,15.0,9.0,56.28,2.182,-5.91,4.8770039475814615,,
2735.0,22,3951.0,612.65,214.22,122.23,610.5286,215.02966,118.7057,22.0,17.0,20.0,92.227,29.89,15.0,14.0,54.7,4.855,-5.445,4.192442935282479,,
2735.0,23,3951.0,612.77,214.33,122.671,609.9971,215.99896,120.99942,23.0,17.0,20.0,18.641,65.25,15.0,14.0,55.84,3.736,-4.61,3.6426064278205534,,
2735.0,25,3951.0,613.02,214.55,123.553,609.3353,214.69731,120.664536,25.0,17.0,20.0,60.254,14.32,15.0,14.0,55.38,5.22,-5.535,4.684222305292111,,
2735.0,27,2934.0,613.16,215.17,123.278,610.05536,215.09435,119.091194,27.0,17.0,13.0,102.75,34.12,15.0,31.0,54.2,9.52,-5.258,5.21285496956668,,
2735.0,28,2934.0,611.92,215.3,122.029,609.20264,215.01385,119.0207,28.0,17.0,13.0,123.05,38.03,15.0,31.0,55.34,6.605,-5.184,4.063963100484536,,
2736.0,23,4188.0,649.98,237.49,125.166,651.8497,236.81715,122.104675,23.0,18.0,22.0,123.24,37.84,15.0,11.0,57.53,5.69,-5.92,3.64968710550985,,
2737.0,19,1640.0,398.92,672.12,95.966,389.64157,664.81506,87.1519,19.0,19.0,2.0,34.278,64.4,15.0,25.0,-41.22,0.8804,-10.305,14.735663218141898,,
2737.0,20,1640.0,399.09,671.71,95.708,389.9817,664.28357,87.161415,20.0,19.0,2.0,26.612,63.6,15.0,25.0,-40.03,-0.935,-11.26,14.531245872158532,,
2737.0,21,1640.0,399.26,671.29,95.451,390.4061,663.2996,87.41624,21.0,19.0,2.0,38.673,69.44,15.0,25.0,-37.16,-4.89,-11.59,14.380382666243571,,
2737.0,22,4128.0,399.29,671.19,95.369,397.55457,657.9984,93.47929,22.0,19.0,22.0,37.725,36.28,15.0,11.0,-35.28,-10.82,-14.64,13.438788328156775,,
2737.0,23,4128.0,399.22,671.01,96.088,396.98596,658.4897,93.36836,23.0,19.0,22.0,40.028,54.78,15.0,11.0,-39.06,-5.383,-11.914,13.00558682033228,,
2737.0,24,4128.0,401.01,670.61,97.407,396.30908,658.07874,92.77328,24.0,19.0,22.0,53.393,35.94,15.0,11.0,-36.16,-9.45,-11.33,14.163420740499074,,
2737.0,25,4128.0,402.81,670.54,98.891,396.66476,658.2644,93.06191,25.0,19.0,22.0,74.468,54.9,15.0,11.0,-38.78,-6.453,-11.664,14.914175144663504,,
2737.0,29,4537.0,402.47,669.97,97.485,395.99356,679.9616,95.63272,29.0,19.0,26.0,69.548,54.0,15.0,47.0,-22.53,-23.69,-8.74,12.05019862209745,,
2737.0,33,4537.0,402.68,669.44,98.012,397.26212,679.2361,95.984634,33.0,19.0,26.0,61.068,59.2,15.0,47.0,-21.66,-17.86,-7.953,11.376608097423173,,
2738.0,20,617.0,417.41,180.47,82.623,420.10565,191.86923,79.438194,20.0,20.0,1.0,37.545,47.2,15.0,33.0,-17.48,-2.645,-1.467,12.1388616753399,,
2738.0,21,2740.0,414.85,178.19,82.539,413.2784,166.3487,80.01203,21.0,20.0,12.0,35.906,22.3,15.0,15.0,-16.62,-10.57,-1.572,12.20949997464679,,
2738.0,22,2740.0,415.39,178.74,82.917,413.27014,165.19472,80.34829,22.0,20.0,12.0,22.385,25.45,15.0,15.0,-15.56,-12.43,-1.82,13.948716348184169,,
2738.0,23,2740.0,414.37,177.87,83.064,413.53677,166.6131,79.03949,23.0,20.0,12.0,45.952,25.6,15.0,15.0,-18.25,-6.637,-2.443,11.983686852676016,,
2738.0,24,3994.0,413.7,178.47,84.399,408.829,182.6499,96.93014,24.0,20.0,21.0,40.082,46.75,15.0,9.0,21.81,-11.48,2.162,14.079335023700503,,
2738.0,25,3994.0,413.68,177.73,84.147,408.951,182.72908,95.882225,25.0,20.0,21.0,49.828,41.06,15.0,9.0,22.34,-9.25,0.962,13.604034241614691,,
2738.0,26,3994.0,412.4,177.08,84.564,409.0407,182.45247,96.22535,26.0,20.0,21.0,46.17,42.0,15.0,9.0,20.61,-10.234,1.721,13.271601795314686,,
2738.0,27,2740.0,414.26,179.21,84.314,412.82504,168.23268,78.80273,27.0,20.0,12.0,42.062,20.06,15.0,15.0,-14.91,-12.96,-2.4,12.366679489535596,,
2738.0,28,2740.0,413.31,177.94,83.757,412.9981,167.99922,77.51377,28.0,20.0,12.0,44.269,18.52,15.0,15.0,-15.46,-13.375,-1.017,11.742840774331397,,
2738.0,29,2740.0,413.66,177.72,83.499,413.4629,168.30617,78.89229,29.0,20.0,12.0,38.16,15.234,15.0,15.0,-11.516,-17.61,-0.31,10.482405291868837,,
2738.0,30,2740.0,413.49,177.63,83.628,412.09827,169.82901,76.97178,30.0,20.0,12.0,22.768,24.66,15.0,15.0,-17.17,-12.66,-2.625,10.348798097431402,,
2738.0,31,5106.0,413.31,177.54,83.757,414.22083,169.29437,79.660774,31.0,20.0,31.0,33.827,19.33,15.0,13.0,-18.4,-10.86,-2.58,9.251977779311623,,
2738.0,32,5106.0,413.69,176.83,83.511,413.79224,169.65106,78.27428,32.0,20.0,31.0,29.315,21.95,15.0,13.0,-16.12,-15.78,-1.886,8.886555513785984,,
2738.0,33,5106.0,414.07,176.12,83.265,414.7065,169.8108,78.640915,33.0,20.0,31.0,26.879,30.42,15.0,13.0,-13.63,-17.1,-1.964,7.848139841849469,,
2738.0,34,5106.0,414.45,175.41,83.018,415.2752,169.76794,78.86711,34.0,20.0,31.0,43.028,39.12,15.0,13.0,-15.33,-14.37,-1.807,7.05292023744065,,
2739.0,21,2291.0,306.78,208.24,21.69999999999999,307.2461,206.98224,17.31191,21.0,21.0,8.0,109.52,26.03,15.0,28.0,-3.406,-7.586,-3.139,4.588522995006125,,
2739.0,25,2291.0,309.2,206.74,21.25,309.15976,205.64493,17.88426,25.0,21.0,8.0,106.82,34.94,15.0,28.0,-3.207,-8.2,-2.334,3.5396332168884443,,
2741.0,23,2468.0,372.61,521.02,76.328,370.60403,516.3256,75.82013,23.0,23.0,9.0,102.55,89.3,15.0,89.0,10.805,5.84,-0.2037,5.130227961582186,,
2742.0,25,1664.0,484.17,99.814,130.048,481.19946,100.63994,134.4594,25.0,23.0,2.0,32.189,35.25,15.0,46.0,-5.746,-6.098,-0.0484,5.382075318610847,,
2742.0,26,1665.0,486.64,99.85,129.75,487.35733,98.137215,125.30091,26.0,23.0,2.0,99.435,26.84,15.0,30.0,-7.125,-1.853,-1.616,4.821057623927034,,
2742.0,27,1665.0,487.7,99.685,130.377,488.16168,97.86587,127.02839,27.0,23.0,2.0,138.22,35.28,15.0,30.0,-7.105,-2.037,-2.39,3.838693959069941,,
2742.0,28,1665.0,487.1,99.597,131.026,487.69986,97.20973,128.00151,28.0,23.0,2.0,99.215,34.6,15.0,30.0,-6.117,-3.174,-1.423,3.899542259368408,,
2742.0,29,1665.0,487.58,99.148,130.928,488.0988,97.03275,125.289696,29.0,23.0,2.0,106.39,33.3,15.0,30.0,-3.67,-7.64,-2.422,6.0443285813162,,
2742.0,35,1664.0,490.0,97.581,129.435,484.45267,107.8581,132.16806,35.0,23.0,2.0,52.003,27.1,15.0,46.0,-3.99,-10.32,-1.338,11.994218253079255,,
2742.0,36,1664.0,490.63,96.596,128.514,486.82904,108.10986,131.34998,36.0,23.0,2.0,56.666,26.94,15.0,46.0,-0.913,-10.89,-2.031,12.45227094074007,,
2742.0,37,1664.0,490.52,96.764,127.849,484.80524,109.08365,133.30342,37.0,23.0,2.0,41.921,33.4,15.0,46.0,-3.395,-11.336,-0.7817,14.634990793181242,,
2743.0,24,4345.0,459.37,317.65,125.51,452.99948,311.4245,101.74369,24.0,24.0,24.0,39.857,40.72,15.0,42.0,0.51,-8.375,2.062,25.380659296726297,,
2743.0,25,4345.0,459.54,317.88,125.154,452.9683,311.78354,101.48282,25.0,24.0,24.0,77.781,32.97,15.0,42.0,0.411,-8.336,1.433,25.311634242261,,
2743.0,27,3847.0,459.99,317.35,125.541,478.93185,303.2421,136.85788,27.0,24.0,19.0,74.655,38.06,15.0,5.0,3.488,-12.93,0.4363,26.18966011171012,,
2743.0,28,4345.0,459.83,316.4,124.391,451.98663,313.07483,105.08892,28.0,24.0,24.0,72.852,40.0,15.0,42.0,0.2184,-5.945,-0.807,21.09847152786664,,
2743.0,33,4994.0,463.01,315.55,126.558,465.50452,309.5531,126.79001,33.0,24.0,30.0,84.158,52.3,15.0,18.0,5.99,-12.836,-0.4329,6.499174430687376,,
2743.0,34,4994.0,462.98,315.32,126.372,465.89478,309.54105,126.44486,34.0,24.0,30.0,80.783,48.97,15.0,18.0,5.195,-16.6,-0.2864,6.472828912500325,,
2743.0,36,4994.0,463.48,315.67,126.571,466.40942,311.7197,127.2703,36.0,24.0,30.0,55.911,45.06,15.0,18.0,7.633,-11.33,-0.0311,4.967433151679063,,
2743.0,37,4994.0,465.45,316.19,127.019,467.3825,311.33188,127.37727,37.0,24.0,30.0,32.361,57.2,15.0,18.0,2.424,-12.64,0.862,5.240633890790299,,
2743.0,38,4994.0,467.42,316.7,127.468,467.35403,310.198,126.87231,38.0,24.0,30.0,59.862,58.72,15.0,18.0,6.91,-16.27,0.1387,6.529563738642891,,
2744.0,24,940.0,452.08,192.62,114.572,453.1064,210.45699,116.416794,24.0,24.0,1.0,47.84,79.1,15.0,39.0,21.14,1.769,-0.04868,17.961485855088256,,
2744.0,25,940.0,450.89,191.52,112.852,452.77368,210.14568,116.14158,25.0,24.0,1.0,40.086,87.2,15.0,39.0,21.5,2.516,-0.312,19.00751278787416,,
2744.0,26,940.0,450.29,188.65,111.185,452.97778,209.87619,115.38485,26.0,24.0,1.0,38.18,72.6,15.0,39.0,20.69,0.86,0.2854,21.803991452644627,,
2744.0,27,940.0,449.95,188.52,110.63,452.95267,210.30217,116.026306,27.0,24.0,1.0,45.497,77.0,15.0,39.0,21.39,1.922,-0.3816,22.640650950965068,,
2744.0,28,940.0,448.5,186.84,108.68,451.418,209.57132,115.20083,28.0,24.0,1.0,37.551,69.5,15.0,39.0,21.69,0.4292,-0.1335,23.827481126449328,,
2744.0,29,940.0,448.23,187.63,108.144,451.21143,209.43987,113.99904,29.0,24.0,1.0,39.04,58.22,15.0,39.0,22.42,-0.376,-0.6035,22.77807822586007,,
2744.0,30,940.0,448.59,187.14,108.538,449.8822,210.41289,114.4723,30.0,24.0,1.0,12.236,56.25,15.0,39.0,20.56,-1.605,-0.0564,24.05229939698284,,
2744.0,31,940.0,448.95,186.66,108.932,450.13272,210.19632,114.71632,31.0,24.0,1.0,23.521,53.62,15.0,39.0,21.62,-1.721,-0.3044,24.26552170473982,,
2744.0,32,4864.0,449.74,187.03,108.072,457.7013,209.89862,116.46595,32.0,24.0,29.0,21.022,31.31,15.0,16.0,20.33,-0.657,-0.7676,25.628391970564596,,
2744.0,33,4969.0,449.66,187.57,109.445,433.99554,205.99788,106.9989,33.0,24.0,30.0,31.41,47.7,15.0,11.0,25.38,-14.53,3.06,24.309370078140677,,
2744.0,34,940.0,451.53,187.31,111.976,450.4165,210.0907,114.43618,34.0,24.0,1.0,24.502,41.84,15.0,39.0,21.42,-4.684,-0.4763,22.940197478932035,,
2744.0,35,940.0,449.8,188.46,109.232,450.6409,211.35501,115.02291,35.0,24.0,1.0,32.64,39.7,15.0,39.0,20.92,-4.637,-0.316,23.63098039308144,,
2744.0,36,940.0,449.68,188.59,110.66,451.15704,210.11389,114.86206,36.0,24.0,1.0,34.673,39.97,15.0,39.0,21.1,0.5293,-0.4514,21.97991801934893,,
2744.0,37,940.0,449.48,188.89,109.602,451.97256,210.27496,115.55884,37.0,24.0,1.0,35.409,34.62,15.0,39.0,19.58,-4.164,-0.1793,22.338605872811318,,
2744.0,38,940.0,450.46,188.5,111.195,452.8372,210.62431,115.621216,38.0,24.0,1.0,34.172,43.62,15.0,39.0,19.1,-0.4243,-1.335,22.687608091087004,,
2745.0,25,4109.0,418.29,571.74,65.54,418.32538,578.0699,75.97105,25.0,25.0,22.0,90.816,27.86,15.0,47.0,-35.38,-9.63,-11.46,12.201462611379808,,
2745.0,39,4523.0,423.17,576.89,69.116,423.71356,577.6248,64.842636,39.0,25.0,26.0,67.923,24.12,15.0,27.0,-23.22,-21.81,-8.59,4.37001468991765,,
2746.0,25,3451.0,424.04,642.38,111.346,420.08444,631.0046,105.97811,25.0,25.0,17.0,44.465,52.5,15.0,31.0,1.162,-3.078,5.496,13.185614249086038,,
2746.0,26,4350.0,422.79,642.58,110.913,419.16257,650.1409,109.36915,26.0,25.0,24.0,56.112,57.3,15.0,53.0,1.149,-8.63,4.457,8.526953150885678,,
2746.0,27,4350.0,422.09,642.94,110.424,418.86874,650.4233,110.14882,27.0,25.0,24.0,65.14,54.75,15.0,53.0,5.24,-8.79,5.945,8.15181077491373,,
2746.0,28,4350.0,421.56,643.06,109.595,417.83203,650.6929,109.202385,28.0,25.0,24.0,80.765,63.66,15.0,53.0,0.4329,-3.023,5.605,8.503709147726429,,
2746.0,29,4350.0,421.59,643.32,109.6,417.55984,651.39,108.91592,29.0,25.0,24.0,77.69,64.7,15.0,53.0,2.725,-0.528,7.098,9.046272993448666,,
2746.0,39,4350.0,420.05,645.56,109.45,417.95306,652.21234,108.826485,39.0,25.0,24.0,75.83,73.3,15.0,53.0,1.168,1.027,7.73,7.0028248439059455,,
2747.0,25,503.0,466.55,377.54,58.52,471.73938,386.32346,57.86716,25.0,25.0,1.0,54.424,48.25,15.0,21.0,-3.707,-15.64,-0.83,10.222770388774244,,
2747.0,26,4522.0,466.33,376.81,58.36,472.99472,377.9958,76.99914,26.0,25.0,26.0,10.134,6.7,15.0,28.0,-5.316,-14.92,-1.231,19.83033419430948,,
2747.0,27,4522.0,466.1,376.09,58.21,472.49002,379.08502,76.61864,27.0,25.0,26.0,54.775,29.22,15.0,28.0,-3.05,-18.11,-1.277,19.71498229901311,,
2747.0,28,4522.0,466.22,376.82,57.63,472.9402,379.80975,75.93452,28.0,25.0,26.0,72.652,37.9,15.0,28.0,-6.094,-13.03,-3.307,19.72701562661976,,
2747.0,29,4522.0,466.7,376.77,58.98,473.08228,379.67282,76.79081,29.0,25.0,26.0,56.528,49.3,15.0,28.0,-1.363,-17.14,-2.69,19.141181123611474,,
2747.0,30,4522.0,465.57,377.67,58.56,472.84488,379.2009,76.646675,30.0,25.0,26.0,63.949,54.22,15.0,28.0,-6.812,-14.74,-2.512,19.554931510491794,,
2747.0,38,5104.0,467.44,377.13,61.260000000000005,470.94983,367.80795,72.88148,38.0,25.0,31.0,69.946,52.7,15.0,9.0,-3.398,-18.45,-3.549,15.306153018371395,,
2747.0,39,5104.0,468.02,376.94,60.92,470.72598,366.59665,74.073105,39.0,25.0,31.0,73.117,44.72,15.0,9.0,-0.603,-19.8,-2.758,16.950262184518703,,
2748.0,26,4349.0,332.47,625.36,31.840000000000003,331.9986,623.56134,27.999882,26.0,26.0,24.0,80.236,19.56,15.0,14.0,-2.047,0.4915,-0.2837,4.266603099600922,,
2748.0,28,4349.0,332.78,624.8,31.55000000000001,332.4138,623.5987,27.573334,28.0,26.0,24.0,112.14,31.36,15.0,14.0,-0.155,1.546,2.6,4.170263373643919,,
2748.0,30,4349.0,333.24,625.69,30.47,332.59476,623.9237,27.331718,30.0,26.0,24.0,127.52,45.4,15.0,14.0,-2.672,3.203,1.234,3.658546741415778,,
2748.0,31,4349.0,333.9,624.76,31.430000000000007,332.98486,623.1176,27.762564,31.0,26.0,24.0,105.39,30.17,15.0,14.0,-0.88,2.582,1.123,4.121291762748156,,
2748.0,32,4349.0,333.91,625.21,31.840000000000003,332.85327,623.1419,27.852194,32.0,26.0,24.0,136.29,44.0,15.0,14.0,-1.261,3.736,0.5312,4.614792801040623,,
2748.0,35,4349.0,333.98,624.44,30.289999999999992,333.29953,622.8119,26.995247,35.0,26.0,24.0,140.66,51.72,15.0,14.0,-1.206,4.17,0.4148,3.737532121856484,,
2749.0,26,2723.0,385.26,59.762,75.839,369.36963,53.568153,67.5039,26.0,26.0,12.0,42.561,50.34,15.0,18.0,-20.1,-27.0,-8.55,18.98266291662762,,
2749.0,27,1969.0,384.8,59.657,75.451,356.87137,60.74707,60.253357,27.0,26.0,5.0,51.16,37.56,15.0,39.0,-26.23,-12.67,-9.54,31.814540371302687,,
2749.0,28,2723.0,385.46,59.979,75.546,368.9951,54.99927,66.99911,28.0,26.0,12.0,57.02,17.3,15.0,18.0,-22.06,-18.81,-10.086,19.20781017073524,,
2749.0,29,1969.0,383.87,60.131,74.705,356.80908,60.95989,60.785698,29.0,26.0,5.0,67.036,40.12,15.0,39.0,-18.92,-21.89,-7.766,30.44219798315661,,
2749.0,30,4958.0,384.78,59.007,76.435,390.48956,56.486584,79.52729,30.0,26.0,30.0,85.021,16.98,15.0,7.0,-25.1,-14.91,-9.59,6.9651869788797525,,
2749.0,31,2723.0,385.04,59.099,76.224,365.01474,51.67996,64.22395,31.0,26.0,12.0,75.595,47.6,15.0,18.0,-23.28,-16.72,-9.25,24.49600768679868,,
2749.0,38,5273.0,385.8,56.647,75.83,391.21814,56.366257,77.99503,38.0,26.0,32.0,69.762,35.38,15.0,10.0,-14.37,-26.17,-6.805,5.8414392569425,,
2749.0,39,5273.0,387.03,56.799,76.638,390.9862,56.236893,77.9465,39.0,26.0,32.0,67.453,42.1,15.0,10.0,-12.875,-26.69,-6.76,4.204718179551297,,
2749.0,40,5273.0,385.68,56.355,75.932,391.11182,55.899868,78.35975,40.0,26.0,32.0,71.193,46.75,15.0,10.0,-9.88,-30.84,-4.953,5.967058212580483,,
2750.0,29,661.0,478.87,431.08,86.313,484.77997,439.73672,80.20806,29.0,28.0,1.0,43.833,172.0,15.0,39.0,-18.22,10.31,-2.43,12.12999748404343,,
2750.0,37,661.0,484.07,431.95,87.595,485.96335,434.40244,78.038826,37.0,28.0,1.0,35.164,36.1,15.0,39.0,-6.523,-10.36,0.4844,10.045879637661209,,
2750.0,38,661.0,482.55,433.36,86.805,485.53046,433.17886,77.41434,38.0,28.0,1.0,-5.0301,43.6,15.0,39.0,-5.01,-13.26,-0.5024,9.853955994766782,,
2750.0,39,661.0,481.66,434.24,86.395,484.99783,430.99808,77.50411,39.0,28.0,1.0,45.977,35.84,15.0,39.0,-3.613,-12.836,-0.963,10.034893092973132,,
2750.0,40,3995.0,478.95,433.3,86.488,482.4732,429.76776,100.36094,40.0,28.0,21.0,42.757,57.9,15.0,23.0,1.23,1.815,1.324,14.742731154748776,,
2750.0,41,3995.0,480.65,435.8,86.907,482.12933,429.51392,100.06715,41.0,28.0,21.0,12.967,53.3,15.0,23.0,0.577,2.908,1.682,14.659221228898907,,
2750.0,42,3995.0,482.35,438.31,87.325,482.51144,429.90823,100.8546,42.0,28.0,21.0,38.479,50.8,15.0,23.0,1.732,2.469,1.586,15.926891666816225,,
2751.0,29,3547.0,442.84,426.22,20.90000000000001,439.19934,413.4075,20.714344,29.0,29.0,18.0,21.429,52.7,15.0,13.0,5.668,-28.55,-0.414,13.32099957345303,,
2751.0,30,3547.0,443.45,425.41,22.870000000000005,438.84418,412.8909,22.226118,30.0,29.0,18.0,30.907,49.03,15.0,13.0,-4.52,-21.19,-2.85,13.355000064108008,,
2751.0,31,4766.0,444.5,427.35,23.94999999999999,426.05075,438.7238,16.42635,31.0,29.0,28.0,30.472,45.7,15.0,10.0,-2.729,-20.19,-1.16,22.94217647314655,,
2751.0,32,4766.0,441.88,427.93,22.710000000000008,425.81802,439.4935,16.934662,32.0,29.0,28.0,34.819,53.75,15.0,10.0,-0.4287,-21.4,0.1567,20.616892655893704,,
2751.0,33,4766.0,442.3,429.11,22.830000000000013,425.57092,439.85428,16.884933,33.0,29.0,28.0,38.172,57.7,15.0,10.0,4.465,-24.06,1.4795,20.75199971085412,,
2751.0,34,4766.0,441.48,430.03,22.370000000000005,425.62457,440.1007,17.049063,34.0,29.0,28.0,38.593,53.44,15.0,10.0,0.2517,-21.5,1.108,19.522449373295103,,
2751.0,35,4766.0,441.65,430.65,22.03,425.4982,440.13333,17.276056,35.0,29.0,28.0,50.544,50.56,15.0,10.0,-1.316,-19.98,0.4246,19.323927517045696,,
2751.0,36,4766.0,441.41,430.82,22.16,424.3235,440.0859,16.853542,36.0,29.0,28.0,59.378,42.12,15.0,10.0,12.03,-26.16,1.969,20.14854539577892,,
2751.0,37,4766.0,441.67,430.81,22.53,423.51212,440.99838,16.490974,37.0,29.0,28.0,56.459,17.7,15.0,10.0,2.549,-29.7,2.414,21.679057362982302,,
2751.0,38,5892.0,442.52,430.4,23.289999999999992,457.99396,482.99362,35.999523,38.0,29.0,37.0,51.702,3.031,15.0,29.0,-2.455,-16.7,-1.162,56.2766761427284,,
2751.0,39,5891.0,442.16,430.3,22.97999999999999,462.1223,450.27213,29.677555,39.0,29.0,37.0,50.566,37.6,15.0,13.0,3.326,-22.7,0.06726,29.021313564429224,,
2751.0,40,6263.0,442.86,429.72,22.94999999999999,449.46036,403.0977,29.974941,40.0,29.0,40.0,70.593,38.25,15.0,8.0,6.203,-31.19,-0.6826,28.31362579171173,,
2751.0,41,6263.0,443.14,429.26,23.340000000000003,449.9933,402.99396,30.999537,41.0,29.0,40.0,91.211,17.05,15.0,8.0,9.09,-35.88,0.805,28.20533788533595,,
2751.0,42,6263.0,443.41,429.05,23.05000000000001,449.3991,402.658,30.343338,42.0,29.0,40.0,97.047,29.53,15.0,8.0,12.35,-32.5,0.3057,28.02855262035917,,
2751.0,43,5891.0,443.87,429.35,23.180000000000007,462.42685,449.18298,30.671635,43.0,29.0,37.0,56.235,37.53,15.0,13.0,-1.622,-14.57,-1.416,28.174960027941893,,
2752.0,29,2722.0,422.71,231.93,68.34,423.7229,244.05249,59.441177,29.0,29.0,12.0,46.435,43.34,15.0,28.0,-16.23,-11.98,-3.104,15.072152500403815,,
2752.0,30,2722.0,423.3,232.37,68.26,422.69202,243.99936,56.354954,30.0,29.0,12.0,41.238,38.66,15.0,28.0,-17.8,-12.17,-3.465,16.653581415182618,,
2752.0,43,2443.0,424.17,235.79,66.78,413.34183,247.02663,49.373257,43.0,29.0,9.0,38.878,51.6,15.0,40.0,-15.625,-15.016,-4.137,23.377463959417184,,
2754.0,30,4451.0,514.27,63.899,154.482,524.48315,71.53798,160.02174,30.0,30.0,25.0,58.575,30.25,15.0,4.0,-1.776,-15.13,-0.257,13.905077045112009,,
2754.0,31,2646.0,514.01,63.687,155.538,502.54886,51.34362,152.47035,31.0,30.0,11.0,60.78,41.16,15.0,32.0,-2.965,-10.44,-0.3225,17.1209589815086,,
2754.0,32,1889.0,513.96,63.293,155.904,502.03238,50.240135,151.44705,32.0,30.0,4.0,28.105,45.22,15.0,28.0,-3.406,-12.4,-0.8857,18.234851435510137,,
2754.0,33,2646.0,513.92,62.899,156.27,501.18335,52.807987,150.14067,33.0,30.0,11.0,62.04,25.03,15.0,32.0,1.003,-16.02,-1.252,17.367195595074286,,
2754.0,34,2646.0,514.09,62.33,157.11,501.25314,53.351673,150.30794,34.0,30.0,11.0,76.676,27.78,15.0,32.0,-0.3987,-15.445,0.3022,17.07815419248025,,
2754.0,35,2646.0,513.95,62.725,157.099,501.23093,52.953594,150.41225,35.0,30.0,11.0,74.903,39.06,15.0,32.0,-1.42,-16.69,-0.5947,17.37721906532334,,
2754.0,36,2646.0,514.7,62.196,157.214,501.4014,52.20896,149.93968,36.0,30.0,11.0,90.554,38.53,15.0,32.0,4.812,-17.17,-1.195,18.152395472333684,,
2754.0,37,3613.0,514.35,61.432,156.959,525.52924,41.99978,157.99916,37.0,30.0,18.0,85.797,-0.2886,15.0,13.0,-2.127,-13.98,-1.164,22.442560324784655,,
2754.0,38,2646.0,514.55,61.224,156.682,501.60785,51.99981,149.3077,38.0,30.0,11.0,85.44,26.25,15.0,32.0,1.914,-17.84,-0.2935,17.520423176070803,,
2754.0,39,4287.0,514.98,60.927,155.697,492.01077,69.59159,142.35828,39.0,30.0,23.0,83.168,44.03,15.0,37.0,3.242,-18.12,-0.1154,27.93889936807464,,
