ID (GT),ID (Dino),Track Length (GT),Track Length (Dino),Match,Identical Match
[2043],[4076 4732 5691 7271],[4.0],[13.0 24.0 30.0 33.0],False,False
[2044],[3383],[5.0],[39.0],True,False
[2045],[7031],[13.0],[31.0],True,False
[2046],[1687 5914 8247],[22.0],[16.0 23.0 68.0],True,False
[2047],[5986],[15.0],[37.0],True,False
[2048],[4128],[10.0],[32.0],True,False
[2049],[2039 4321 5088 7877 8250 9129 9821],[33.0],[13.0 14.0 15.0 18.0 23.0 38.0 75.0],True,False
[2050],[1419 4565 5079],[21.0],[25.0 31.0 51.0],True,False
[2051],[1814],[9.0],[54.0],True,False
[2052],[520 5158 5941 7793],[36.0],[23.0 31.0 34.0 63.0],True,False
[2053],[5327],[6.0],[27.0],True,False
[2054],[6668],[9.0],[18.0],True,False
[2055],[7268],[6.0],[12.0],True,False
[2056],[6051 6565],[11.0],[18.0 34.0],True,False
[2057],[7452],[21.0],[21.0],True,True
[2058],[4586 7070],[17.0],[22.0 37.0],True,False
[2059],[3915 6710 6894],[18.0],[23.0 25.0 28.0],True,False
[2060],[4885 6385 7609 7939],[9.0],[18.0 21.0 26.0 29.0],True,False
[2061],[3809 7520 7615 9218 9609],[39.0],[5.0 6.0 16.0 31.0 33.0],True,False
[2062],[5351 6218 6741 7520 7565 8543],[39.0],[6.0 10.0 19.0 20.0 29.0 39.0],False,False
[2063],[51 4532 5914 7290 7943 8041 8256 8556 8665 8875 9674],[39.0],[4.0 7.0 8.0 9.0 11.0 14.0 17.0 23.0 26.0 35.0],False,False
[2064],[8891 9362],[17.0],[13.0 17.0],True,False
[2065],[7392],[11.0],[29.0],True,False
[2066],[4643 5093 5427 7407 7968 8480],[14.0],[6.0 9.0 14.0 18.0 28.0 38.0],True,False
[2067],[7443],[5.0],[5.0],True,True
[2068],[6778 7292 8713],[39.0],[21.0 22.0 29.0],True,False
[2069],[7471],[10.0],[28.0],True,False
[2070],[440 5038 5501 7636],[18.0],[16.0 22.0 31.0 34.0],True,False
[2071],[4774 5068],[37.0],[25.0 46.0],True,False
[2072],[5042 6246 6321 7518 7830 9116],[28.0],[9.0 11.0 19.0 26.0 35.0 38.0],False,False
[2073],[7521],[26.0],[31.0],True,False
[2074],[4413 5180 6114 6253 6376 7108 7117 8083],[20.0],[5.0 14.0 16.0 17.0 20.0 23.0 31.0 32.0],True,False
[2075],[1170 1433 7724],[8.0],[8.0 39.0 56.0],False,False
[2076],[7309],[5.0],[11.0],True,False
[2077],[4950 7149],[14.0],[16.0 23.0],True,False
[2078],[2941],[13.0],[54.0],True,False
[2079],[4492 6038 6490 7161 8829],[18.0],[6.0 22.0 30.0 32.0 39.0],True,False
[2080],[6114 8083 8778],[20.0],[9.0 17.0 20.0],True,False
[2081],[6466],[4.0],[17.0],True,False
[2082],[7580],[30.0],[33.0],True,False
[2083],[6888],[8.0],[18.0],True,False
[2084],[8521 8580 9241 9557],[12.0],[6.0 11.0 12.0 22.0],True,False
[2085],[6808 7412],[7.0],[4.0 11.0],True,False
[2086],[3307 3483 6197 7081],[4.0],[10.0 23.0 36.0 43.0],True,False
[2087],[4322 5093 5427],[13.0],[28.0 38.0 40.0],False,False
[2088],[1399 3339 6575 7685 8898],[38.0],[14.0 19.0 20.0 28.0 74.0],True,False
[2089],[5645],[4.0],[15.0],True,False
[2090],[6971 8235],[31.0],[21.0 27.0],True,False
[2091],[717 4869 6468 7139 7658 8971 9047 9215],[22.0],[5.0 10.0 15.0 16.0 18.0 26.0 29.0 65.0],True,False
[2092],[7491],[6.0],[9.0],True,False
[2093],[6276],[7.0],[13.0],True,False
[2094],[7012],[17.0],[36.0],True,False
[2095],[3967 7242],[5.0],[9.0 16.0],False,False
[2096],[5442 6126 7646 8360],[19.0],[7.0 14.0 23.0 26.0],True,False
[2097],[7551],[11.0],[22.0],True,False
[2098],[3446 7415 7416 8151],[18.0],[8.0 13.0 20.0 42.0],True,False
[2099],[6485],[34.0],[39.0],True,False
[2100],[5534 6502 6763 9322 9323],[23.0],[6.0 10.0 15.0 19.0 26.0],True,False
[2101],[10671],[6.0],[6.0],True,True
[2102],[4339 6120 7109],[14.0],[10.0 19.0 35.0],True,False
[2103],[7448 7476 8267],[37.0],[14.0 25.0 30.0],True,False
[2104],[298 5395 6845 6970 7425 7426 8369],[14.0],[6.0 8.0 11.0 12.0 18.0 29.0 40.0],True,False
[2105],[7490],[4.0],[5.0],True,False
[2106],[5987],[22.0],[31.0],True,False
[2107],[2966 6576 7011 7410],[28.0],[4.0 25.0 29.0],True,False
[2108],[3087 7082 8052 8157],[18.0],[8.0 22.0 25.0 46.0],True,False
[2109],[5740 8374],[15.0],[24.0 29.0],True,False
[2110],[4603 8273],[10.0],[6.0 19.0],True,False
[2111],[6356 6534 6697 7277 7697 7857],[12.0],[4.0 5.0 6.0 9.0 12.0],False,False
[2112],[7595],[7.0],[22.0],True,False
[2113],[2372 5401 6502],[8.0],[15.0 25.0 39.0],True,False
[2114],[5142],[14.0],[29.0],True,False
[2115],[9087],[6.0],[17.0],True,False
[2116],[5898 6834 7675 8588 8589],[13.0],[4.0 8.0 16.0 25.0],True,False
[2117],[412],[6.0],[67.0],True,False
[2118],[5332 5938 8217],[16.0],[8.0 23.0 34.0],True,False
[2119],[6363],[7.0],[35.0],True,False
[2120],[5042 7721],[29.0],[15.0 38.0],True,False
[2121],[6536 7213],[23.0],[34.0 38.0],True,False
[2122],[2920 2996 7895],[6.0],[17.0 28.0 42.0],True,False
[2123],[5401 5971],[5.0],[25.0 33.0],True,False
[2124],[6750 7239 7360],[17.0],[10.0 13.0 24.0],True,False
[2125],[5133 7432],[9.0],[4.0 29.0],True,False
[2126],[6713],[10.0],[20.0],True,False
[2127],[3953 7546 7887 8336 8864 9169],[24.0],[6.0 7.0 17.0 19.0 50.0],True,False
[2128],[7267 8791],[15.0],[13.0 23.0],True,False
[2129],[7259 8078 8754],[17.0],[4.0 13.0 19.0],True,False
[2130],[1439 7043],[16.0],[23.0 34.0],True,False
[2131],[7030 8023],[16.0],[10.0 16.0],True,False
[2132],[575 4539 6447 6702 6928 7531],[8.0],[4.0 8.0 10.0 15.0 24.0 54.0],True,False
[2133],[7512],[11.0],[21.0],False,False
[2134],[1633 7032 7047 8719],[36.0],[16.0 17.0 26.0 72.0],True,False
[2135],[3383],[6.0],[39.0],True,False
[2136],[5298 6646],[4.0],[11.0 18.0],True,False
[2137],[5686 6277 6831 7710],[28.0],[16.0 27.0 34.0 35.0],False,False
[2138],[7251 7609 7652],[36.0],[12.0 18.0 37.0],False,False
[2139],[5928],[6.0],[15.0],True,False
[2140],[10052],[13.0],[13.0],True,True
[2141],[6523 7427 7664],[18.0],[17.0 21.0 26.0],True,False
[2142],[2326 3989 6877 8801 9108],[30.0],[9.0 16.0 17.0 43.0],True,False
[2143],[7511],[23.0],[25.0],True,False
[2144],[3087 7082 7556 8157],[8.0],[8.0 14.0 22.0 46.0],True,False
[2145],[7333],[8.0],[25.0],True,False
[2146],[3309 5282],[15.0],[33.0 51.0],True,False
[2147],[3323 7227],[11.0],[5.0 42.0],True,False
[2148],[4272],[10.0],[25.0],True,False
[2149],[5171 7450 9319],[31.0],[13.0 28.0 46.0],True,False
[2150],[7201 8484],[12.0],[9.0 17.0],True,False
[2151],[6584 9384],[29.0],[11.0 26.0],True,False
[2152],[4114 5042 7721],[20.0],[15.0 38.0 55.0],True,False
[2153],[7015],[28.0],[38.0],True,False
[2154],[3593 7044 7110],[12.0],[14.0 21.0 50.0],False,False
[2155],[3989 6562 7898 8355 9117],[34.0],[4.0 5.0 20.0 24.0 43.0],False,False
[2156],[7618 8319],[20.0],[11.0 27.0],True,False
[2157],[4839],[8.0],[33.0],True,False
[2158],[3017 7392 8272 8642],[22.0],[4.0 18.0 29.0 47.0],True,False
[2159],[4431],[26.0],[51.0],True,False
[2160],[5797 8370 9423],[8.0],[8.0 10.0 28.0],True,False
[2161],[1155],[5.0],[56.0],True,False
[2162],[6772],[17.0],[23.0],False,False
[2163],[6786],[9.0],[26.0],True,False
[2164],[3349],[19.0],[45.0],True,False
[2165],[3908 4544 9224 9712],[35.0],[10.0 13.0 30.0 37.0],True,False
[2166],[7236],[5.0],[10.0],True,False
[2167],[6761],[7.0],[12.0],True,False
[2168],[4421 6278 7935],[6.0],[12.0 20.0 32.0],True,False
[2169],[6649 8041],[20.0],[26.0 40.0],True,False
[2170],[4441],[8.0],[38.0],True,False
[2171],[4556],[6.0],[37.0],True,False
[2172],[4287],[4.0],[19.0],True,False
[2173],[3555 8271],[35.0],[26.0 32.0],True,False
[2174],[7361 7911 8456 9719 9820 9822 10416 10721],[32.0],[5.0 6.0 7.0 16.0 22.0 27.0],True,False
[2175],[5336 7056 8556],[13.0],[11.0 14.0 43.0],True,False
[2176],[7639],[6.0],[12.0],True,False
[2177],[4322 4643 5093 5427 5907 7982],[15.0],[16.0 18.0 28.0 38.0 40.0],True,False
[2178],[2437 4400 6676 9243],[18.0],[6.0 26.0 36.0 43.0],False,False
[2179],[3896 4383 8638],[28.0],[14.0 31.0 57.0],True,False
[2180],[6352 9020],[34.0],[22.0],True,False
[2181],[7660],[16.0],[19.0],True,False
[2182],[7891],[6.0],[11.0],True,False
[2183],[6640 6797 7391 7599],[9.0],[8.0 10.0 11.0 17.0],True,False
[2184],[7458 8250 8447 8565],[18.0],[11.0 13.0 14.0 18.0],True,False
[2185],[3982 5450 5690 7920],[7.0],[16.0 17.0 22.0 25.0],True,False
[2186],[5889 7911],[8.0],[20.0 22.0],True,False
[2187],[5986 6447 6928 7530],[25.0],[8.0 15.0 24.0 37.0],False,False
[2188],[7824 7832],[15.0],[15.0 27.0],True,False
[2189],[7793],[13.0],[31.0],True,False
[2190],[5324 6103],[5.0],[16.0 22.0],True,False
[2191],[6501],[8.0],[24.0],True,False
[2192],[2271 8686],[33.0],[14.0 70.0],True,False
[2193],[6013 6478 8241],[18.0],[17.0 23.0 26.0],True,False
[2194],[7608 7687 7764 8381],[10.0],[10.0 13.0 19.0 21.0],True,False
[2195],[6195],[8.0],[19.0],True,False
[2196],[6398 6567],[21.0],[27.0 33.0],True,False
[2197],[2273 8617 9219 9397],[25.0],[15.0 17.0 19.0 50.0],False,False
[2198],[6748],[25.0],[40.0],True,False
[2199],[5836],[5.0],[28.0],True,False
[2200],[7082 7939 8157 8876],[34.0],[8.0 22.0 23.0 29.0],False,False
[2201],[6866],[24.0],[28.0],False,False
[2202],[6669 7795],[15.0],[11.0 19.0],True,False
[2203],[7038 7413],[10.0],[10.0 14.0],True,False
[2204],[5452 6698 9913],[11.0],[6.0 28.0 42.0],False,False
[2205],[751 3953 4046 5171 5512 6226 7362 9066],[29.0],[18.0 20.0 21.0 22.0 43.0 46.0 50.0 66.0],True,False
[2206],[7167],[7.0],[12.0],True,False
[2207],[2448 7982 7999],[4.0],[15.0 16.0 26.0],False,False
[2208],[7952],[5.0],[6.0],True,False
[2209],[7776],[4.0],[6.0],True,False
[2210],[6469 7562 7589],[4.0],[6.0 12.0 14.0],True,False
[2211],[7564],[18.0],[26.0],True,False
[2212],[7579],[6.0],[8.0],True,False
[2213],[5332 6278 6373],[26.0],[20.0 34.0 36.0],True,False
[2214],[7846],[9.0],[10.0],True,False
[2215],[3185 3723],[24.0],[54.0 74.0],True,False
[2216],[3492 5520 6960],[6.0],[22.0 23.0 32.0],False,False
[2217],[8043],[9.0],[17.0],True,False
[2218],[278 837 6850 7748 8454 8672 8771],[15.0],[13.0 14.0 18.0 27.0 55.0 65.0],True,False
[2219],[5401 5843 6981 7509],[15.0],[5.0 17.0 21.0 25.0],False,False
[2220],[7808],[33.0],[34.0],True,False
[2221],[3917],[12.0],[39.0],True,False
[2222],[3556],[5.0],[26.0],True,False
[2223],[7314],[5.0],[7.0],True,False
[2224],[5797],[11.0],[28.0],True,False
[2225],[6711 7856 8061 8103 8432],[7.0],[4.0 5.0 10.0 15.0 30.0],True,False
[2226],[6504 9519 9574 9904 9990 10462 10537 10728 10729],[15.0],[4.0 5.0 7.0 8.0 9.0 10.0 43.0],True,False
[2227],[1013 2858 3009 4054 6392 7182 7241 8646 9281],[30.0],[7.0 11.0 18.0 22.0 32.0 37.0 38.0 39.0 78.0],False,False
[2228],[27 6643 7344 9281],[30.0],[18.0 22.0 25.0 59.0],True,False
[2229],[4586 7889],[9.0],[21.0 37.0],True,False
[2230],[7117 8422],[7.0],[14.0 16.0],True,False
[2231],[6057],[20.0],[30.0],True,False
[2232],[7984],[4.0],[5.0],True,False
[2233],[5495],[7.0],[24.0],True,False
[2234],[3017 6560 8080 8345 9029],[32.0],[12.0 15.0 18.0 47.0],True,False
[2235],[6430],[5.0],[28.0],True,False
[2236],[6052 6236 8140 8229 8681],[21.0],[4.0 10.0 19.0 28.0 41.0],True,False
[2237],[6363],[4.0],[35.0],False,False
[2238],[4727 5572 7468 7694 8384 8425 9694 9959 10125],[23.0],[4.0 5.0 7.0 9.0 17.0 21.0 24.0 38.0],False,False
[2239],[7608 8381 10393],[30.0],[7.0 13.0 21.0],False,False
[2240],[7832 8276 8396],[17.0],[8.0 16.0 27.0],True,False
[2241],[6962],[11.0],[22.0],True,False
[2242],[7993 8223],[20.0],[6.0 26.0],True,False
[2243],[1814 2975 5613 6209 6843],[16.0],[15.0 27.0 29.0 54.0 58.0],True,False
[2244],[7463],[13.0],[23.0],True,False
[2245],[4539 7800 8749],[29.0],[4.0 24.0 30.0],False,False
[2246],[5983 6317 7830 8307 8650 8989],[18.0],[4.0 11.0 15.0 17.0 19.0 26.0],True,False
[2247],[4886 6500 7348],[32.0],[6.0 26.0 36.0],True,False
[2248],[5775 6804],[29.0],[37.0 41.0],False,False
[2249],[6636 7289 8110 8387],[11.0],[8.0 9.0 14.0 22.0],True,False
[2250],[4311 6758 8227],[22.0],[7.0 19.0 36.0],True,False
[2251],[4498],[5.0],[24.0],True,False
[2252],[5823],[10.0],[24.0],True,False
[2253],[8092],[5.0],[18.0],True,False
[2254],[1433 7311],[9.0],[28.0 39.0],True,False
[2255],[6279 8342 8344 8392],[10.0],[8.0 14.0 16.0 17.0],True,False
[2256],[7981],[8.0],[17.0],True,False
[2257],[8690],[6.0],[20.0],True,False
[2258],[7259 7928 8754],[23.0],[13.0 17.0 19.0],True,False
[2259],[7664 9970],[31.0],[13.0 26.0],True,False
[2260],[7258 9705],[7.0],[6.0 12.0],True,False
[2261],[1684 4332 7624],[5.0],[16.0 26.0 40.0],True,False
[2262],[9584],[7.0],[12.0],True,False
[2263],[7281],[8.0],[12.0],True,False
[2264],[6899 9960 10190],[11.0],[7.0 11.0 21.0],True,False
[2265],[7983 8210],[31.0],[13.0 29.0],True,False
[2266],[2039 7350 7512 8251 9821],[30.0],[5.0 6.0 14.0 21.0 75.0],True,False
[2267],[4767 5747 7235],[9.0],[9.0 25.0 46.0],False,False
[2268],[6794 8389],[31.0],[11.0 36.0],True,False
[2269],[5409 5656 6970 7552 8239 8332],[7.0],[5.0 6.0 17.0 18.0 27.0],False,False
[2270],[8186],[8.0],[16.0],True,False
[2271],[4779],[8.0],[38.0],True,False
[2272],[8237 8238 8473],[7.0],[5.0 9.0 14.0],True,False
[2273],[1399],[18.0],[74.0],True,False
[2274],[7453],[8.0],[16.0],True,False
[2275],[7246],[15.0],[22.0],True,False
[2276],[8171 8335],[13.0],[7.0 17.0],True,False
[2277],[7636],[30.0],[34.0],True,False
[2278],[4747],[7.0],[38.0],True,False
[2279],[6553],[16.0],[28.0],True,False
[2280],[6279 8344],[8.0],[8.0 14.0],True,False
[2281],[6231 7670],[6.0],[19.0 26.0],True,False
[2282],[1014 5939 6453 9275],[22.0],[12.0 15.0 29.0 50.0],True,False
[2283],[4827 6190 6614 7172 7451 7455],[7.0],[6.0 10.0 15.0 26.0 29.0],False,False
[2284],[5324 5657],[6.0],[22.0 43.0],True,False
[2285],[4559 6654 8347],[4.0],[11.0 20.0 28.0],True,False
[2286],[3861],[6.0],[22.0],True,False
[2287],[3568 4929 7556 7939 9920],[30.0],[13.0 14.0 29.0 41.0 76.0],True,False
[2288],[5088 7106 8446],[4.0],[4.0 19.0 38.0],False,False
[2289],[7361 9090],[11.0],[17.0 27.0],True,False
[2290],[6654 7603],[5.0],[7.0 20.0],True,False
[2291],[8342],[14.0],[17.0],True,False
[2292],[5395 7425 8190 8475 8596 8818 9558],[30.0],[10.0 11.0 12.0 14.0 17.0 29.0],False,False
[2293],[8178 9035 9087],[30.0],[17.0 19.0 29.0],False,False
[2294],[7840 7937 9460],[24.0],[12.0 23.0 29.0],True,False
[2295],[4197 5492 8508 8628],[6.0],[12.0 16.0 37.0 38.0],True,False
[2296],[8059 8101],[6.0],[4.0 16.0],True,False
[2297],[4791 7212 8964 9345],[11.0],[10.0 17.0 19.0 42.0],True,False
[2298],[6591 6757 8484],[10.0],[9.0 18.0 25.0],True,False
[2299],[7684 8333],[10.0],[13.0 16.0],True,False
[2300],[3087 8243 8364],[19.0],[16.0 27.0 46.0],True,False
[2301],[3492 5520 6960 8572 8681 9633],[30.0],[12.0 19.0 22.0 23.0 28.0 32.0],False,False
[2302],[5552 5690 7920 8973],[29.0],[16.0 24.0 25.0 32.0],True,False
[2303],[152 3483 6759 7081 8047 8537 9519],[13.0],[9.0 10.0 21.0 40.0 43.0 81.0],False,False
[2304],[8315],[9.0],[11.0],True,False
[2305],[304],[14.0],[68.0],True,False
[2306],[1719 3301 7421],[26.0],[31.0 35.0 36.0],True,False
[2307],[751 4556 7087 7546 8702 9066],[16.0],[6.0 17.0 21.0 31.0 37.0 66.0],False,False
[2308],[7626 8380],[8.0],[8.0 10.0],True,False
[2309],[7830 8038 8307],[29.0],[15.0 18.0 26.0],True,False
[2310],[4215],[10.0],[46.0],True,False
[2311],[3483 6759 7081 8120 8537],[29.0],[10.0 16.0 21.0 40.0 43.0],False,False
[2312],[6159],[17.0],[31.0],True,False
[2313],[7287],[4.0],[24.0],True,False
[2314],[7404],[8.0],[24.0],True,False
[2315],[7251 7652],[11.0],[12.0 37.0],True,False
[2316],[7049 7839 8116 8366 8992],[18.0],[10.0 16.0 17.0 20.0 25.0],True,False
[2317],[7417 8166],[6.0],[4.0 12.0],True,False
[2318],[5564],[15.0],[39.0],True,False
[2319],[4996 5331 6278],[15.0],[17.0 20.0 33.0],False,False
[2320],[6591 7201 7680],[11.0],[15.0 17.0 25.0],False,False
[2321],[7347 8883],[21.0],[17.0 20.0],True,False
[2322],[5298 6646 8599],[20.0],[11.0 18.0 19.0],True,False
[2323],[5145 8435],[10.0],[17.0 42.0],False,False
[2324],[7813],[5.0],[10.0],True,False
[2325],[7704 7938],[17.0],[15.0 19.0],True,False
[2326],[7448 7476],[21.0],[14.0 30.0],True,False
[2327],[4938 9383 9564],[29.0],[15.0 50.0],True,False
[2328],[2755],[6.0],[49.0],True,False
[2329],[6490],[19.0],[39.0],True,False
[2330],[4567 6721 7877],[14.0],[11.0 15.0 37.0],False,False
[2331],[6430 7212 7379 7524 8135 8964 9180 9345],[13.0],[5.0 9.0 10.0 11.0 17.0 19.0 28.0],True,False
[2332],[5941],[5.0],[23.0],True,False
[2333],[5753],[4.0],[31.0],True,False
[2334],[6453 8310],[6.0],[9.0 29.0],True,False
[2335],[8435 8437 10671],[28.0],[6.0 17.0 27.0],False,False
[2336],[7353],[12.0],[16.0],True,False
[2337],[5145 5753 7796 8437 9043],[17.0],[12.0 22.0 27.0 31.0 42.0],True,False
[2338],[4383 7392 8272],[5.0],[18.0 29.0 57.0],True,False
[2339],[7124 7622 8416 8542],[10.0],[6.0 8.0 11.0 29.0],True,False
[2340],[8583],[9.0],[17.0],True,False
[2341],[4761 7501 9260],[21.0],[15.0 20.0 40.0],True,False
[2342],[8312 8664 9296],[17.0],[11.0 14.0 20.0],True,False
[2343],[7796 8516],[5.0],[9.0 22.0],True,False
[2344],[1684 4332 7624 8662],[6.0],[13.0 16.0 26.0 40.0],True,False
[2345],[5509],[18.0],[48.0],True,False
[2346],[7075 8231],[28.0],[14.0 32.0],True,False
[2347],[7930],[19.0],[23.0],True,False
[2348],[7884],[14.0],[17.0],True,False
[2349],[781 5078],[12.0],[36.0 61.0],True,False
[2350],[669 8499 9921],[16.0],[4.0 15.0 54.0],True,False
[2351],[7668 8522 9133],[12.0],[5.0 8.0 19.0],True,False
[2352],[8529],[26.0],[26.0],True,True
[2353],[6023 9189],[9.0],[11.0 26.0],True,False
[2354],[4217 8764 8869 9144],[25.0],[12.0 15.0 19.0 28.0],True,False
[2355],[6384],[9.0],[24.0],True,False
[2356],[7471 7625 8787],[23.0],[16.0 19.0 28.0],True,False
[2357],[5834 6279 8893],[4.0],[12.0 14.0 31.0],False,False
[2358],[7156],[28.0],[33.0],True,False
[2359],[8387 8541 8619 9851],[28.0],[9.0 10.0 15.0 23.0],True,False
[2360],[8422 8595],[6.0],[8.0 16.0],True,False
[2361],[8571],[8.0],[24.0],False,False
[2362],[5122 8653],[19.0],[23.0 25.0],True,False
[2363],[7397 8908],[9.0],[14.0 20.0],True,False
[2364],[4752 6913 7611 8741],[17.0],[5.0 13.0 17.0 32.0],True,False
[2365],[751 4556 6226 8579 8702 9991],[27.0],[6.0 10.0 13.0 22.0 37.0 66.0],True,False
[2366],[5484],[4.0],[18.0],True,False
[2367],[7078],[21.0],[28.0],True,False
[2368],[4336 6649 8041],[27.0],[24.0 26.0 40.0],True,False
[2369],[5768 7748],[11.0],[13.0 28.0],False,False
[2370],[8020 8572 8681],[4.0],[7.0 19.0 28.0],True,False
[2371],[8507],[7.0],[12.0],True,False
[2372],[777],[9.0],[73.0],True,False
[2373],[5065 5525 6495 6926],[11.0],[11.0 19.0 20.0 39.0],True,False
[2374],[6635 7103 8603 8608 8946],[18.0],[5.0 13.0 14.0 15.0 17.0],True,False
[2375],[4054 4776 6317 7007 8450],[20.0],[11.0 19.0 21.0 32.0 55.0],False,False
[2376],[7428],[27.0],[31.0],True,False
[2377],[6172 6970 7675 8239 8332 8773 8960 9346],[27.0],[5.0 8.0 10.0 11.0 18.0 25.0 48.0],False,False
[2378],[3500 3723],[18.0],[49.0 54.0],True,False
[2379],[8696],[16.0],[18.0],True,False
[2380],[6005 6927 7411 8085],[7.0],[8.0 9.0 12.0 34.0],True,False
[2381],[7355],[10.0],[17.0],True,False
[2382],[5180 6252],[19.0],[31.0 33.0],True,False
[2383],[1002 2321 6432 7497],[14.0],[21.0 34.0 45.0 57.0],True,False
[2384],[6686 7203 8232 8470],[16.0],[8.0 9.0 17.0],True,False
[2385],[7986 8519],[9.0],[4.0 14.0],True,False
[2386],[5547],[4.0],[29.0],True,False
[2387],[5068 7142 7295 8783 8792 10313],[26.0],[6.0 15.0 16.0 25.0 46.0],True,False
[2388],[8052],[18.0],[25.0],True,False
[2389],[6668],[4.0],[18.0],True,False
[2390],[6252 6349 8090 8393],[22.0],[11.0 14.0 22.0 33.0],True,False
[2391],[5467],[6.0],[29.0],True,False
[2392],[7256 8075],[13.0],[7.0 13.0],True,False
[2393],[7588 8266 8938],[8.0],[11.0 19.0],True,False
[2394],[8617 9397],[26.0],[15.0 19.0],True,False
[2395],[3225 7357 8470 9823],[17.0],[8.0 9.0 24.0 32.0],True,False
[2396],[7339 8389],[8.0],[11.0],True,False
[2397],[8364],[18.0],[27.0],True,False
[2398],[8099],[7.0],[15.0],True,False
[2399],[5426],[7.0],[32.0],True,False
[2400],[3361 8870],[8.0],[10.0 46.0],True,False
[2401],[4421 9277],[26.0],[20.0 32.0],False,False
[2402],[5771],[4.0],[29.0],True,False
[2403],[5107 8756],[7.0],[8.0 21.0],True,False
[2404],[5492 8508],[12.0],[16.0 38.0],True,False
[2405],[8803],[26.0],[26.0],True,True
[2406],[4803 7080],[16.0],[29.0 45.0],False,False
[2407],[1433 7917],[5.0],[17.0 39.0],True,False
[2408],[6132 7717 8213],[7.0],[23.0 25.0 26.0],True,False
[2409],[278 9656 10928],[22.0],[4.0 11.0 55.0],True,False
[2410],[6478 7939 8241],[7.0],[17.0 23.0 29.0],False,False
[2411],[8871],[7.0],[7.0],True,True
[2412],[7125],[11.0],[21.0],True,False
[2413],[4018 9186],[12.0],[9.0 35.0],True,False
[2414],[8406 8729 9100 10155],[20.0],[10.0 12.0 15.0 17.0],True,False
[2415],[5999 8868],[20.0],[7.0 41.0],True,False
[2416],[5840 8893 9030 9682 9756],[14.0],[4.0 6.0 11.0 12.0 21.0],False,False
[2417],[2762 7371 8042 9319],[14.0],[7.0 13.0 18.0 38.0],False,False
[2418],[8327],[21.0],[24.0],True,False
[2419],[7294],[6.0],[16.0],True,False
[2420],[7897 8508],[9.0],[16.0 21.0],True,False
[2421],[10141],[5.0],[8.0],True,False
[2422],[8621],[5.0],[18.0],True,False
[2423],[6189 8580],[14.0],[16.0 22.0],True,False
[2424],[6438],[19.0],[44.0],True,False
[2425],[6282],[9.0],[20.0],True,False
[2426],[5314],[12.0],[48.0],True,False
[2427],[4242],[25.0],[66.0],True,False
[2428],[5572 6173 7463 8844 9541 9544 10035 10619],[8.0],[5.0 9.0 13.0 18.0 23.0 38.0],False,False
[2429],[0],[18.0],[65.0],True,False
[2430],[9593],[13.0],[14.0],True,False
[2431],[2762 4374 5512],[16.0],[20.0 23.0 38.0],True,False
[2432],[4136],[9.0],[37.0],True,False
[2433],[6115],[9.0],[27.0],True,False
[2434],[6561],[4.0],[33.0],True,False
[2435],[424 7427 7957 9150],[6.0],[5.0 9.0 21.0 47.0],True,False
[2436],[7080 7311 9125],[11.0],[7.0 28.0 29.0],True,False
[2437],[7216 9558],[24.0],[17.0 28.0],True,False
[2438],[412 6501 7110 9139 9163],[5.0],[4.0 8.0 21.0 24.0 67.0],False,False
[2439],[8181 8388 9617],[9.0],[8.0 15.0 17.0],True,False
[2440],[4038 6465],[24.0],[36.0 47.0],True,False
[2441],[1600 6430 7524 8965 9568],[13.0],[6.0 7.0 9.0 28.0 46.0],True,False
[2442],[5336 9790],[20.0],[13.0 43.0],False,False
[2443],[3921 7839 8620 8839 9351 9851],[14.0],[4.0 6.0 10.0 15.0 17.0 44.0],False,False
[2444],[4421 4994 9277],[11.0],[20.0 32.0 39.0],True,False
[2445],[7664 8147],[14.0],[16.0 26.0],True,False
[2446],[6866 7347 9111 9689],[16.0],[7.0 11.0 20.0 28.0],False,False
[2447],[7939 8243 8244 8361 9383 9564 9680],[24.0],[10.0 13.0 15.0 16.0 22.0 29.0],True,False
[2448],[1304 7717 8583],[19.0],[17.0 25.0 57.0],False,False
[2449],[8966],[24.0],[24.0],True,True
[2450],[6924],[6.0],[22.0],True,False
[2451],[8571],[13.0],[24.0],True,False
[2452],[9206 9847],[4.0],[6.0 9.0],True,False
[2453],[9007],[23.0],[23.0],True,True
[2454],[1121 3012 9027],[16.0],[11.0 55.0 62.0],True,False
[2455],[8912 9101 9832],[23.0],[12.0 13.0 20.0],True,False
[2456],[5145 8435 10905 10907],[23.0],[4.0 17.0 42.0],True,False
[2457],[1182 6222 6678 10119],[23.0],[7.0 23.0 28.0 78.0],True,False
[2458],[3896 4383 6551 7392 8533 9187],[15.0],[4.0 13.0 29.0 31.0 42.0 57.0],False,False
[2459],[7295 8783],[10.0],[15.0 16.0],True,False
[2460],[7080],[12.0],[29.0],True,False
[2461],[7570 8406 10155],[23.0],[10.0 17.0 29.0],False,False
[2462],[7281 7855],[11.0],[12.0 20.0],True,False
[2463],[4825 10108 10182 10702],[18.0],[4.0 6.0 8.0 45.0],True,False
[2464],[3182 10148 10283],[14.0],[7.0 52.0],True,False
[2465],[7392 9187 10224],[21.0],[9.0 13.0 29.0],True,False
[2466],[6277 7286 7439 8686],[13.0],[14.0 16.0 25.0 35.0],True,False
[2467],[6363],[18.0],[35.0],True,False
[2468],[7441 9288],[18.0],[11.0 23.0],True,False
