ID (CME),ID (Dino),x (CME),y (CME),z (CME),x (Dino),y (Dino),z (Dino),t,t_start (CME),t_start (Dino),FI (CME),FI (Dino),Track Length (CME),Track Length (Dino),Distance,Multi ID (Dino),Multi Distance (Dino)
284.0,52.0,97.818,260.0,8.091,95.91737,259.42276,5.857537,13.0,0.0,0.0,1.0,11.01,19.0,36.0,2.988972630665759,52,2.99
284.0,298.0,97.636,259.364,8.273,95.865456,258.1678,5.0891833,14.0,0.0,0.0,1.0,11.34,19.0,16.0,3.8343720835535553,,
284.0,50.0,97.636,259.909,8.545,95.52919,257.86172,6.4194746,15.0,0.0,0.0,1.0,10.07,19.0,30.0,3.6259980695727276,,
284.0,50.0,96.909,259.909,8.545,96.21195,257.71988,6.681645,16.0,0.0,0.0,1.0,9.836,19.0,30.0,2.9580765596794514,50,2.96
284.0,50.0,93.0,263.818,9.091,91.60144,260.16223,6.3971806,17.0,0.0,0.0,1.0,9.06,19.0,30.0,4.7515563057082755,,
284.0,50.0,89.727,266.455,9.455,91.80979,260.53998,6.0725636,18.0,0.0,0.0,1.0,9.164,19.0,30.0,7.125051002241642,,
285.0,38.0,14.091,189.636,6.636,18.200678,190.38281,3.1911383,0.0,0.0,0.0,1.0,3.648,5.0,3.0,5.414263622313833,,
285.0,539.0,11.909,190.273,7.182,13.368052,190.14778,5.789496,1.0,0.0,1.0,1.0,3.328,5.0,4.0,2.020787019237801,539,2.02
285.0,539.0,9.909,189.636,7.636,9.929084,188.25766,7.5017715,2.0,0.0,1.0,1.0,4.46,5.0,4.0,1.385006069614236,539,1.39
285.0,294.0,6.182,188.545,8.182,5.95488,186.80823,14.146042,3.0,0.0,0.0,1.0,11.734,5.0,5.0,6.2159271637515126,,
285.0,38.0,2.727,187.727,8.636,2.5786939,183.5412,10.41765,4.0,0.0,0.0,1.0,3.46,5.0,3.0,4.551614335793095,,
286.0,13.0,426.727,120.273,0.545,426.55673,120.132515,2.6808643,0.0,0.0,0.0,1.0,10.305,15.0,45.0,2.1472410708021297,13,2.15
286.0,13.0,426.636,120.091,0.545,426.43506,120.09556,2.960415,1.0,0.0,0.0,1.0,7.883,15.0,45.0,2.4237630452304946,13,2.42
286.0,13.0,426.545,120.455,0.545,426.43524,120.4358,3.1312828,2.0,0.0,0.0,1.0,8.805,15.0,45.0,2.5886820235741275,13,2.59
286.0,13.0,426.545,121.636,0.636,426.65768,121.59928,3.2316697,3.0,0.0,0.0,1.0,8.35,15.0,45.0,2.5983737861012397,13,2.60
286.0,13.0,427.182,122.273,0.545,427.14447,122.41047,3.0309432,4.0,0.0,0.0,1.0,8.11,15.0,45.0,2.49002411543066,13,2.49
286.0,13.0,427.273,121.636,0.636,427.20023,121.80803,2.9400477,5.0,0.0,0.0,1.0,9.75,15.0,45.0,2.3116067134517713,13,2.31
286.0,13.0,427.273,121.455,0.545,427.2956,121.408585,2.6292105,6.0,0.0,0.0,1.0,10.31,15.0,45.0,2.0848497597033817,13,2.08
286.0,13.0,427.727,122.273,0.455,427.75824,122.29101,3.1066365,7.0,0.0,0.0,1.0,8.07,15.0,45.0,2.6518816764388737,13,2.65
286.0,13.0,422.818,126.909,0.636,422.84613,127.188416,3.116626,8.0,0.0,0.0,1.0,10.31,15.0,45.0,2.4964714999038145,13,2.50
286.0,13.0,417.818,132.0,0.909,418.0736,131.94252,3.3195283,9.0,0.0,0.0,1.0,9.96,15.0,45.0,2.424723076044128,13,2.42
286.0,13.0,412.909,135.818,1.091,412.86874,136.13573,3.6535685,10.0,0.0,0.0,1.0,10.02,15.0,45.0,2.582504702356269,13,2.58
286.0,13.0,408.0,140.182,1.182,408.23035,140.13155,3.87061,11.0,0.0,0.0,1.0,10.016,15.0,45.0,2.698931280544207,13,2.70
286.0,13.0,403.727,144.455,1.364,403.8197,144.52432,4.030921,12.0,0.0,0.0,1.0,10.27,15.0,45.0,2.6694318070782415,13,2.67
286.0,13.0,400.364,147.636,1.364,400.56223,147.63492,4.1348586,13.0,0.0,0.0,1.0,9.31,15.0,45.0,2.777940546608939,13,2.78
286.0,13.0,396.909,150.273,1.091,396.98926,150.34549,3.6558535,14.0,0.0,0.0,1.0,9.52,15.0,45.0,2.567132630808594,13,2.57
