ID (GT),t,x (GT),y (GT),z (GT),ID (Dino),x (Dino),y (Dino),z (Dino),Distance,Multi ID (Dino),Multi Distance (Dino)
1811.0,22.0,338.636,145.727,3.0,685.0,338.51086,145.95659,2.3160524,0.7322266775021053,22,0.73
1811.0,23.0,335.909,146.091,3.727,691.0,335.92822,146.1277,2.941735,0.7863570554302926,23,0.79
1811.0,24.0,332.091,147.364,4.545,714.0,332.1282,147.22041,3.5720053,0.9842360562020139,24,0.98
1811.0,25.0,327.636,148.091,5.364,920.0,327.83548,148.02759,4.471708,0.916514108873398,25,0.92
1811.0,26.0,322.545,148.273,6.091,901.0,322.56207,148.27582,5.300365,0.7908242791701579,26,0.79
1811.0,27.0,317.545,147.909,6.909,992.0,317.63214,147.96657,5.7605815,1.1531577236623989,27,1.15
1811.0,28.0,312.0,147.727,7.182,1023.0,311.81454,147.52219,5.7825265,1.4264882140775805,28,1.43
1811.0,29.0,307.364,146.545,7.818,1225.0,307.66125,146.61674,6.3431497,1.5062163182989694,29,1.51
1811.0,30.0,301.455,145.909,8.364,1168.0,301.50037,145.84152,6.6679883,1.697959856367897,30,1.70
1811.0,31.0,296.909,145.636,8.818,1165.0,296.8572,145.3967,6.9339504,1.8998922667509741,31,1.90
1811.0,32.0,291.545,146.091,9.182,1248.0,291.93277,145.79327,7.074758,2.163210015778402,32,2.16
1811.0,33.0,286.909,144.455,9.727,1233.0,286.59692,144.40532,7.245573,2.5014679660409387,33,2.50
1811.0,34.0,286.182,145.091,9.818,1220.0,286.10208,144.74133,7.197757,2.6446795069249887,34,2.64
1811.0,35.0,286.091,144.636,9.727,1230.0,286.51364,144.4118,7.251232,2.521570423252938,35,2.52
1811.0,36.0,286.545,144.818,9.727,1185.0,286.54654,145.37128,7.1558385,2.6300176024282145,36,2.63
1811.0,37.0,286.727,144.727,9.818,1271.0,286.76102,144.3756,7.329273,2.5136430536034764,37,2.51
1811.0,38.0,287.364,144.091,9.727,1231.0,286.93274,143.89586,7.2291613,2.5422948252351953,38,2.54
1811.0,39.0,287.636,143.818,9.818,1196.0,287.19482,144.22542,7.452996,2.4400563044356227,39,2.44
1811.0,40.0,288.182,143.818,9.727,1263.0,288.47507,143.66019,7.306355,2.4434230573163145,40,2.44
1811.0,41.0,288.091,142.818,9.636,1239.0,288.35095,142.80742,7.230274,2.4197527819957148,41,2.42
1811.0,42.0,287.818,144.727,9.545,1189.0,287.25006,144.90283,6.960462,2.652038594354154,42,2.65
1811.0,43.0,288.636,145.182,9.636,1287.0,289.258,144.6257,6.8164053,2.940487708232773,43,2.94
1811.0,44.0,288.182,145.182,9.636,1254.0,288.19254,144.91774,7.31703,2.3340022065328014,44,2.33
1811.0,45.0,282.909,148.545,9.727,1238.0,282.72623,148.0005,7.1132755,2.6760868604737498,45,2.68
1811.0,46.0,276.727,151.727,9.545,1251.0,276.30853,153.01431,6.5103893,3.322822035191537,46,3.32
1811.0,47.0,271.636,154.727,9.364,1196.0,273.66827,154.48648,6.7073345,3.3534821905282555,47,3.35
1811.0,48.0,273.182,154.636,9.273,1228.0,274.8072,154.67479,6.7635016,2.9900437996294604,48,2.99
1811.0,49.0,273.091,154.909,9.273,1166.0,275.16345,153.91797,6.6574,3.481171185592573,49,3.48
1811.0,50.0,271.909,156.455,9.182,1222.0,272.31335,156.36511,6.812897,2.405042236470915,50,2.41
1811.0,51.0,271.818,157.364,9.182,1264.0,272.83533,158.38446,6.880506,2.7153588294249444,51,2.72
1811.0,52.0,270.727,157.273,9.091,1183.0,270.40463,157.19739,7.0984154,2.019909076457933,52,2.02
1811.0,53.0,271.0,157.636,8.909,1317.0,271.25076,157.63678,6.921593,2.003164438993717,53,2.00
1811.0,54.0,270.909,156.727,8.818,1394.0,270.70755,156.17036,6.6193633,2.2769351178035118,54,2.28
1811.0,55.0,271.364,156.636,8.818,1254.0,271.15314,156.58357,6.7879047,2.0416899303229354,55,2.04
1811.0,56.0,272.182,156.273,8.727,1174.0,272.36053,156.05519,6.890871,1.8576016423445,56,1.86
1811.0,57.0,272.273,156.909,8.636,1392.0,272.1518,156.78146,6.663028,1.9808014550640871,57,1.98
1811.0,58.0,272.455,156.727,8.455,1289.0,272.2575,156.65895,6.731907,1.7357092323165761,58,1.74
1811.0,59.0,272.182,156.636,8.545,1275.0,271.86185,156.50615,6.5200734,2.054187133731386,59,2.05
1811.0,60.0,272.273,158.091,8.545,1246.0,272.23947,157.85698,6.773805,1.7869027251993905,60,1.79
1811.0,61.0,271.636,158.545,8.364,1174.0,271.73434,158.22227,6.761446,1.6376827322213476,61,1.64
1811.0,62.0,271.636,158.545,8.545,1209.0,271.4497,158.68188,6.8237224,1.7367326796780702,62,1.74
1811.0,63.0,271.273,158.909,8.455,1249.0,271.23926,159.12738,6.829673,1.6402792655304161,63,1.64
1811.0,64.0,271.455,159.818,8.364,1208.0,272.6315,159.23384,5.8633375,2.8246607043158938,64,2.82
1811.0,65.0,271.364,159.909,8.455,1320.0,272.84628,160.19981,5.8338275,3.025271843860692,65,3.03
1811.0,66.0,272.091,159.818,8.455,1248.0,273.62534,160.16306,6.0758133,2.8519808892516862,66,2.85
1811.0,67.0,271.636,160.182,8.182,1296.0,273.60147,160.0142,6.0389805,2.9126897772128397,67,2.91
1811.0,68.0,271.182,159.818,8.364,1234.0,271.32065,160.27122,6.743994,1.6879133955674348,68,1.69
1811.0,69.0,272.0,160.0,8.273,1332.0,274.21014,160.42012,5.9982347,3.199340057587532,69,3.20
1811.0,70.0,272.273,159.364,8.364,1151.0,274.3628,159.96973,6.1412225,3.1104521676769306,70,3.11
1812.0,17.0,399.364,229.636,9.182,1286.0,399.77032,229.36296,7.035312,2.2017983907124754,17,2.20
1812.0,18.0,398.182,229.455,9.182,1279.0,398.1375,229.27754,6.9425893,2.246871733071228,18,2.25
1812.0,19.0,398.545,230.455,9.455,1319.0,398.54852,230.45328,7.052805,2.402198194742682,19,2.40
1812.0,20.0,397.909,230.455,9.545,1343.0,398.00262,230.47789,7.0856676,2.4612201263173836,20,2.46
1812.0,21.0,397.636,229.545,9.455,1318.0,397.60577,229.51431,7.227038,2.228378424425259,21,2.23
1812.0,22.0,398.545,229.364,9.545,1354.0,398.829,229.5649,7.0729733,2.4963839479360703,22,2.50
1812.0,23.0,398.455,229.091,9.364,1263.0,398.83243,229.45845,7.147171,2.278552988771821,23,2.28
1812.0,24.0,397.818,229.636,9.455,1298.0,397.64993,229.4397,6.9988317,2.4697254772190558,24,2.47
1812.0,25.0,396.909,229.455,9.364,1298.0,397.09244,229.39679,6.954307,2.4173661269962836,25,2.42
1812.0,26.0,397.545,229.636,9.273,1279.0,397.4947,229.59828,6.7024217,2.571347056472713,26,2.57
1812.0,27.0,398.091,229.273,9.182,1343.0,397.92694,229.61308,6.7633305,2.4479649180963055,27,2.45
1812.0,28.0,398.636,229.727,9.182,1351.0,398.6333,229.84528,6.9661083,2.219047875673008,28,2.22
1812.0,29.0,398.727,229.818,9.455,1341.0,398.5538,229.45477,6.8008485,2.684484020785418,29,2.68
1812.0,30.0,395.182,233.909,9.364,1267.0,395.31207,234.02538,6.8932066,2.4769502487501773,30,2.48
1812.0,31.0,391.091,237.273,9.455,1273.0,390.93842,237.50743,7.404909,2.069084626007598,31,2.07
1812.0,32.0,387.0,242.091,9.545,1364.0,386.91437,241.71126,7.284817,2.2934607382706584,32,2.29
1812.0,33.0,382.727,246.091,9.636,1347.0,382.71014,245.97769,7.1659284,2.472726657927753,33,2.47
1812.0,34.0,378.182,250.455,9.636,1341.0,378.229,250.8008,7.094716,2.5651337213985532,34,2.57
1812.0,35.0,373.545,255.364,9.818,1362.0,373.68677,255.538,6.893684,2.932916432624019,35,2.93
1812.0,36.0,370.364,259.0,9.818,1306.0,370.10587,255.89265,6.421603,4.610614677134598,,
1813.0,17.0,79.909,90.0,2.545,119.0,79.910164,89.80515,1.7679956,0.8010641141727428,17,0.80
1813.0,18.0,79.909,90.364,2.818,114.0,79.6844,90.53472,1.9451267,0.9173321515421174,18,0.92
1813.0,19.0,80.091,90.364,2.636,638.0,79.90502,90.39482,2.1594467,0.5124855905690322,19,0.51
1813.0,20.0,79.455,90.545,2.545,109.0,79.5861,90.49896,1.8555319,0.703330045226003,20,0.70
1814.0,17.0,270.182,347.455,2.727,399.0,269.18695,345.94403,1.772762,2.0454156066784916,17,2.05
1814.0,18.0,270.273,347.182,2.909,399.0,269.28986,346.08362,2.0741975,1.694077358920303,18,1.69
1814.0,19.0,271.0,347.727,3.091,675.0,271.07278,347.6506,2.452939,0.6467269347421677,19,0.65
1814.0,20.0,270.455,348.364,3.091,689.0,270.3377,348.47543,2.2947826,0.8124888202078657,20,0.81
1814.0,21.0,270.273,348.273,3.091,672.0,270.42642,348.18286,2.1045752,1.0023456499905798,21,1.00
1814.0,22.0,270.364,348.636,3.273,713.0,270.23068,348.72403,2.3418295,0.9447761657505142,22,0.94
1814.0,23.0,270.182,348.636,3.182,650.0,270.35672,348.62677,2.2119644,0.9856882552649966,23,0.99
1814.0,24.0,270.182,348.545,3.364,677.0,269.9283,348.83536,2.3367572,1.097223946946036,24,1.10
1814.0,25.0,269.545,348.455,3.364,716.0,269.56232,348.99423,2.3544521,1.1446641156664445,25,1.14
1814.0,26.0,270.182,348.636,3.091,689.0,270.0435,348.59634,2.5960424,0.5154980032917377,26,0.52
1814.0,27.0,264.182,350.545,2.545,646.0,264.13748,350.54852,2.003611,0.5432278252455438,27,0.54
1814.0,28.0,258.273,352.818,2.182,473.0,258.29144,352.52905,1.7265133,0.5397224008477782,28,0.54
1815.0,17.0,382.909,92.273,3.455,697.0,382.6652,92.353065,2.945338,0.5706173836021678,17,0.57
1815.0,18.0,382.909,92.909,3.273,643.0,383.3349,92.86079,2.3502295,1.017457817194532,18,1.02
1815.0,19.0,383.545,92.455,3.364,639.0,383.62054,92.539955,2.6537693,0.7192713610644382,19,0.72
1815.0,20.0,384.273,93.636,3.273,729.0,384.11874,93.842064,2.9201603,0.43675436299148285,20,0.44
1815.0,21.0,383.182,94.364,3.364,715.0,383.18732,94.31332,2.7571476,0.6089881773776561,21,0.61
1815.0,22.0,382.909,95.091,3.364,678.0,383.17734,95.04453,2.291125,1.106899535696448,22,1.11
1815.0,23.0,382.727,94.091,3.364,616.0,383.04346,94.1542,2.6967154,0.7412219026696156,23,0.74
1815.0,24.0,382.273,94.636,3.364,704.0,382.63257,94.54559,3.0724444,0.47166642968450834,24,0.47
1815.0,25.0,382.364,94.909,3.273,677.0,382.45184,94.74225,2.5275657,0.7688912300946721,25,0.77
1815.0,26.0,381.545,95.364,3.182,650.0,381.55057,95.42741,2.4344711,0.7502341696665171,26,0.75
1815.0,27.0,381.455,95.455,3.091,658.0,381.55807,95.38736,2.2478726,0.8520929568602011,27,0.85
1815.0,28.0,380.727,95.091,2.909,672.0,380.77274,95.19151,2.0422993,0.8737073372019329,28,0.87
1815.0,29.0,380.091,95.0,2.818,648.0,380.04507,95.23317,2.3478394,0.5268100260932405,29,0.53
1815.0,30.0,379.273,95.0,2.636,568.0,378.97586,94.80815,1.9528053,0.769320219549765,30,0.77
1815.0,31.0,379.364,95.0,2.636,586.0,379.52103,94.941475,2.0176177,0.6406873383158876,31,0.64
1815.0,32.0,379.455,94.727,2.636,610.0,379.13898,94.5883,2.2036886,0.553172194682585,32,0.55
1815.0,33.0,377.818,93.818,2.545,115.0,377.61148,93.72045,2.0341616,0.559573394484195,33,0.56
1815.0,34.0,377.727,93.727,2.636,608.0,377.6625,93.52389,2.078446,0.5968922725383516,34,0.60
1815.0,35.0,378.273,93.818,2.818,616.0,378.31424,93.777306,2.0848434,0.7354422746616874,35,0.74
1815.0,36.0,378.909,93.909,2.818,635.0,378.70816,94.14666,2.2316954,0.6637560283576671,36,0.66
1816.0,17.0,123.727,497.455,9.636,1567.0,123.31382,497.25632,7.147623,2.530259186116904,17,2.53
1816.0,18.0,123.182,497.364,9.727,1573.0,123.3687,497.77255,7.080662,2.6841897851575323,18,2.68
1816.0,19.0,122.909,495.909,9.727,1600.0,123.12893,495.67697,7.0791907,2.6670397850363035,19,2.67
1816.0,20.0,122.545,495.636,9.727,1664.0,123.08253,495.1285,6.995396,2.829868400423605,20,2.83
1816.0,21.0,123.455,495.0,9.727,1602.0,123.99419,495.0275,6.7644186,3.0113735500143397,21,3.01
1816.0,22.0,122.909,495.273,9.818,1659.0,123.56328,495.34152,6.933336,2.9587267027719872,22,2.96
1816.0,23.0,121.818,494.636,9.909,1554.0,122.75131,494.69717,6.730702,3.313063159947908,23,3.31
1816.0,24.0,122.091,494.727,9.818,1584.0,122.715775,494.82492,6.8517866,3.032878840534941,24,3.03
1816.0,25.0,123.273,494.364,9.727,1580.0,123.633255,494.1241,6.8563595,2.9030867288569326,25,2.90
1816.0,26.0,122.909,495.091,9.727,1567.0,123.396904,495.28552,5.7135105,4.047713713965732,,
1816.0,27.0,122.182,494.727,9.636,1624.0,121.55353,495.04355,7.146504,2.5870386115046693,27,2.59
1816.0,28.0,122.091,494.818,9.545,1644.0,122.90062,494.7598,5.2022166,4.417990430468991,,
1816.0,29.0,122.636,494.727,9.636,1643.0,123.20601,494.97064,5.2372413,4.442223536757882,,
1817.0,30.0,238.091,372.182,-0.818,417.0,238.79608,372.53372,0.85527354,1.849510504015618,30,1.85
1817.0,31.0,234.0,377.091,-0.636,403.0,234.00914,376.18832,0.11712117,1.1756301368637276,31,1.18
1817.0,32.0,230.182,381.909,-0.273,445.0,230.74275,381.66928,0.3399101,0.864618431206514,32,0.86
1817.0,33.0,225.273,386.182,-0.273,467.0,223.72144,385.9342,1.8699006,2.657210239156918,33,2.66
1817.0,34.0,224.545,386.818,-0.364,458.0,223.5432,386.91376,2.0486124,2.6140910103195942,34,2.61
1817.0,35.0,225.0,388.091,-0.273,467.0,223.24284,387.88535,1.953299,2.8436438640415207,35,2.84
1817.0,36.0,221.273,391.727,-0.091,468.0,222.109,389.47253,2.0494974,3.219201779992463,36,3.22
1817.0,37.0,217.545,397.0,0.364,497.0,217.77582,397.04324,0.8234025,0.5159440153798305,37,0.52
1817.0,38.0,217.727,397.364,0.273,482.0,217.3752,397.24152,0.66410667,0.5401194476395809,38,0.54
1817.0,39.0,218.091,397.909,0.364,469.0,218.4785,397.7575,0.7520093,0.5689109920598131,39,0.57
1817.0,40.0,217.636,397.0,0.182,500.0,217.75537,397.0306,1.0226109,0.8495953402054478,40,0.85
1817.0,41.0,217.091,398.182,0.545,469.0,216.72005,398.0865,1.3132184,0.8584192813529873,41,0.86
1817.0,42.0,216.909,398.182,0.455,433.0,216.73302,398.27863,1.0671531,0.6442342238189496,42,0.64
1817.0,43.0,217.0,398.545,0.364,510.0,217.11026,398.6431,0.8984638,0.5544658971572914,43,0.55
1817.0,44.0,216.273,397.364,0.273,490.0,215.87715,397.57785,0.81339395,0.703174705316264,44,0.70
1817.0,45.0,215.636,396.818,0.182,490.0,215.72067,396.49503,0.6316408,0.5600495324742639,45,0.56
1817.0,46.0,215.091,396.818,0.091,472.0,215.61346,396.74493,0.82252055,0.9019013203074345,46,0.90
1817.0,47.0,215.091,397.0,-0.182,447.0,215.24332,397.09552,0.8720108,1.0692353432788524,47,1.07
1818.0,17.0,140.727,326.727,1.091,375.0,141.11432,326.91556,1.0221953,0.4362404643566443,17,0.44
1818.0,18.0,140.091,325.545,1.182,377.0,140.20099,325.87427,0.91696274,0.43676227193784606,18,0.44
1818.0,19.0,141.0,325.273,1.091,381.0,140.9155,325.2802,0.967145,0.15010713182589916,19,0.15
1818.0,20.0,136.364,328.364,1.364,396.0,136.29352,328.17004,1.1214241,0.3184823060404018,20,0.32
1818.0,21.0,130.0,331.818,1.727,381.0,130.10902,332.0355,1.3669357,0.4345548418030802,21,0.43
1818.0,22.0,125.0,333.636,2.0,423.0,125.05302,333.77365,1.1439887,0.8686276467092657,22,0.87
1818.0,23.0,121.0,334.182,2.455,378.0,120.916504,334.07977,1.7360529,0.7309633968362668,23,0.73
1819.0,26.0,508.364,270.636,6.0,916.0,508.28375,270.76578,5.068675,0.9437421080597137,26,0.94
1819.0,27.0,503.0,273.727,6.091,929.0,503.09915,274.0398,5.0932055,1.0503658537530038,27,1.05
1819.0,28.0,497.818,276.545,5.909,954.0,497.8564,276.38715,4.5445495,1.3740874606262337,28,1.37
1819.0,29.0,498.273,275.636,6.0,908.0,498.2715,275.5024,4.6565356,1.3500917761646283,29,1.35
1819.0,30.0,497.909,275.091,6.0,879.0,497.9033,275.37778,4.709142,1.322342480057258,30,1.32
1819.0,31.0,497.455,274.818,5.727,892.0,497.2041,274.94437,4.602241,1.159311431402711,31,1.16
1819.0,32.0,497.909,274.0,5.818,924.0,498.09964,274.14264,4.617081,1.2242941737021389,32,1.22
1820.0,20.0,506.273,46.727,6.182,904.0,505.97858,46.426785,4.8642716,1.3831920758851817,20,1.38
1820.0,21.0,506.455,47.455,6.182,891.0,506.57437,47.05203,4.728749,1.51280285787706,21,1.51
1820.0,22.0,501.727,49.727,6.182,927.0,501.79245,49.778137,4.7451878,1.4392108925858784,22,1.44
1820.0,23.0,497.273,52.364,6.0,856.0,497.15726,52.464836,5.300444,0.7161998629097918,23,0.72
1820.0,24.0,492.818,55.091,5.818,882.0,492.82153,55.262566,4.755455,1.0763127938852153,24,1.08
1820.0,25.0,488.545,58.727,5.545,903.0,488.2472,58.940964,4.7690597,0.8582242029097579,25,0.86
1820.0,26.0,484.091,62.0,5.182,795.0,484.5074,62.18907,4.572371,0.7620918202821815,26,0.76
1820.0,27.0,478.636,65.364,5.091,813.0,477.66037,64.23042,3.355283,2.291194233885261,27,2.29
1820.0,28.0,473.364,68.545,5.0,839.0,473.23325,68.600266,3.8919923,1.1170635418432042,28,1.12
1820.0,29.0,468.091,72.364,4.636,785.0,468.25748,72.40066,3.6245406,1.0257239705926506,29,1.03
1820.0,30.0,463.182,74.727,4.636,668.0,462.81897,74.51739,3.4704974,1.2385973694493244,30,1.24
1820.0,31.0,459.727,76.545,5.182,757.0,459.37112,76.74981,4.231671,1.0352405125095168,31,1.04
1820.0,32.0,457.455,77.455,5.455,800.0,457.4898,77.657326,4.2910476,1.1819187957477288,32,1.18
1820.0,33.0,455.0,78.909,6.091,896.0,454.81064,79.04157,4.699219,1.410845975456217,33,1.41
1820.0,34.0,451.455,81.273,6.727,981.0,451.5317,80.97538,5.371337,1.3900657264924567,34,1.39
1820.0,35.0,448.818,84.182,7.455,1160.0,449.23767,84.204765,6.0792384,1.4385274186332202,35,1.44
1820.0,36.0,445.909,87.818,8.273,1119.0,443.90308,86.34079,6.1950336,3.2440420450464216,36,3.24
1820.0,37.0,443.364,90.364,8.909,1199.0,443.21698,90.22847,6.6687775,2.249128744826817,37,2.25
1820.0,38.0,440.636,91.182,9.273,1171.0,440.91888,90.72965,6.63263,2.693732606217622,38,2.69
1820.0,39.0,437.273,91.909,9.455,1141.0,437.3713,91.60642,7.3230066,2.155600474123988,39,2.16
1820.0,40.0,435.182,91.545,9.636,1204.0,435.49994,91.90079,7.165338,2.516315378871252,40,2.52
1820.0,41.0,433.455,91.0,9.909,1177.0,433.3776,90.728966,7.1733603,2.750122680422111,41,2.75
1821.0,17.0,133.364,320.727,3.727,740.0,133.3491,320.59106,2.947306,0.7915961263396795,17,0.79
1821.0,18.0,133.273,322.273,3.818,750.0,132.75386,322.21692,3.345313,0.7043325251392227,18,0.70
1821.0,19.0,132.455,322.818,3.727,754.0,131.93895,322.81973,2.996592,0.8943189821668815,19,0.89
1821.0,20.0,131.818,322.091,3.909,776.0,131.61292,322.1034,3.3265066,0.6176650608894467,20,0.62
1821.0,21.0,131.727,321.636,3.727,763.0,132.12675,321.6851,3.0417826,0.7948168076750403,21,0.79
1821.0,22.0,131.0,319.727,3.818,802.0,131.33,319.65094,2.810571,1.062825627109643,22,1.06
1821.0,23.0,131.727,319.818,3.909,726.0,131.7268,319.78275,3.1584313,0.7513960180355541,23,0.75
1821.0,24.0,126.727,322.455,3.818,673.0,126.62202,322.39252,2.5946553,1.2294294635391203,24,1.23
1821.0,25.0,121.909,324.0,3.727,791.0,120.77005,322.97318,3.9596531,1.551029941632205,25,1.55
1821.0,26.0,117.636,325.727,3.545,685.0,117.95295,326.06143,2.3948054,1.2390513892769588,26,1.24
1821.0,27.0,112.909,326.273,3.091,699.0,112.84098,326.33572,2.3912997,0.7057910658403701,27,0.71
1821.0,28.0,107.364,325.636,2.727,436.0,107.59249,325.76953,1.8269019,0.9381974902032054,28,0.94
1821.0,29.0,107.364,327.0,2.727,390.0,107.72649,327.34616,1.8232976,1.0333942971904546,29,1.03
1821.0,30.0,101.364,327.364,2.545,582.0,101.259186,327.59882,2.0229108,0.5819824222024641,30,0.58
1821.0,31.0,94.909,326.0,2.364,600.0,94.87159,326.06802,1.9233904,0.44739585169306073,31,0.45
1821.0,32.0,94.636,327.091,2.364,387.0,94.44375,326.9245,1.9553291,0.4813462547966957,32,0.48
1821.0,33.0,94.818,326.636,2.273,405.0,94.43106,326.71362,1.6390597,0.7467447569043131,33,0.75
1821.0,34.0,90.545,329.364,2.545,622.0,90.50549,329.51636,1.6943521,0.8650875443990764,34,0.87
1821.0,35.0,87.636,331.545,2.727,625.0,87.50437,331.37546,1.8672591,0.886129044571288,35,0.89
1821.0,36.0,85.636,332.545,2.727,399.0,85.517944,332.49307,1.9927843,0.7454573349042127,36,0.75
1821.0,37.0,83.091,334.364,2.545,411.0,82.84899,334.33124,1.8439709,0.7423502251274707,37,0.74
1821.0,38.0,79.636,336.091,2.364,413.0,79.628204,336.10544,1.6089724,0.7552059109790913,38,0.76
1821.0,39.0,75.455,337.091,2.182,403.0,75.40628,337.28943,1.7775551,0.45312667151250285,39,0.45
1821.0,40.0,74.364,337.636,2.273,424.0,74.274574,337.55447,1.5644023,0.7188566274447902,40,0.72
1821.0,41.0,73.273,337.727,2.364,408.0,73.2462,337.55096,2.0578325,0.35418478179652185,41,0.35
1821.0,42.0,72.364,337.0,2.545,583.0,71.7649,336.9784,1.45164,1.246925603073418,42,1.25
1821.0,43.0,72.273,336.273,2.455,430.0,71.6428,336.42877,1.3515347,1.280254662637118,43,1.28
1821.0,44.0,72.273,336.273,2.455,418.0,72.02486,336.21588,1.3428077,1.1409679514251423,44,1.14
1821.0,45.0,73.182,336.455,2.364,417.0,72.44396,336.94846,0.8859872,1.7241599839237263,45,1.72
1821.0,46.0,73.0,336.545,2.727,877.0,75.19071,335.5468,3.433852,2.509034334959164,46,2.51
1821.0,47.0,73.727,337.0,2.727,581.0,73.83674,336.9951,1.5794046,1.1528408735385645,47,1.15
1821.0,48.0,73.273,337.455,2.818,401.0,70.437614,336.21075,1.0811355,3.550249304324439,,
1821.0,49.0,73.0,337.091,2.818,404.0,69.930916,338.29544,1.1535221,3.693296493952845,,
1821.0,50.0,69.545,340.545,3.182,411.0,67.99838,341.8883,1.3219241,2.7670147574888033,50,2.77
1821.0,51.0,65.545,343.727,3.727,690.0,65.69542,344.97266,2.3080342,1.8941380502935228,51,1.89
1821.0,52.0,63.182,345.182,4.0,711.0,63.189846,345.0816,2.6537645,1.3499969411729265,52,1.35
1821.0,53.0,61.091,346.273,4.455,787.0,61.010468,346.18243,3.1840048,1.276760402874025,53,1.28
1821.0,54.0,59.091,349.455,5.0,976.0,59.206825,349.4551,3.8220215,1.1836590670827687,54,1.18
1821.0,55.0,57.091,353.182,6.0,966.0,57.48553,353.47723,4.9640145,1.1472055744330432,55,1.15
1821.0,56.0,55.182,356.727,6.818,952.0,55.52341,356.9571,5.7472005,1.1472220217988625,56,1.15
1821.0,57.0,53.364,359.909,7.455,1639.0,53.3349,360.12326,6.028688,1.4426087754287409,57,1.44
1821.0,58.0,50.364,363.364,8.182,1526.0,50.60357,363.26672,6.471729,1.7297063556398795,58,1.73
1821.0,59.0,48.182,366.091,9.091,1512.0,48.127857,366.08432,6.5570784,2.5345087811636313,59,2.53
1821.0,60.0,46.818,369.727,9.364,1465.0,47.22606,369.91882,6.940151,2.4654313721539696,60,2.47
1821.0,61.0,46.091,375.273,9.364,1385.0,45.604374,375.35782,6.8380156,2.5738291484322264,61,2.57
1821.0,62.0,46.818,380.727,9.273,1450.0,43.215153,380.5527,6.5835037,4.499364104306591,,
1821.0,63.0,47.0,380.364,9.182,1527.0,45.94703,379.4276,6.6188784,2.924924463518084,63,2.92
1821.0,64.0,46.364,381.091,9.182,1453.0,44.215645,382.4741,6.9145055,3.416127357631045,64,3.42
1821.0,65.0,45.818,381.545,9.182,1573.0,43.473663,381.89212,6.7438173,3.4001681050424915,65,3.40
1821.0,66.0,46.818,380.818,9.182,1510.0,46.799362,380.84903,6.8212156,2.3610618838199398,66,2.36
1821.0,67.0,46.545,380.182,8.909,1535.0,46.875168,380.1771,6.7169433,2.216787652040424,67,2.22
1821.0,68.0,46.545,380.273,8.818,1474.0,44.614826,381.29984,6.858268,2.936072473168874,68,2.94
