ID (Dino),Missing Time Points,ID (CME),x (Dino),y (Dino),z (Dino),x (CME),y (CME),z (CME),t,t_start (Dino),t_start (Dino).1,FI (Dino),FI (CME),Track Length (Dino),Track Length (CME),Distance,Multi ID (CME),Multi Distance (CME)
4048.0,52,5243.0,526.38135,550.63556,144.20415,505.74,545.2,144.258,52.0,18.0,18.0,286.2,96.245,23.0,3.0,21.345105812775905,,
4048.0,53,1659.0,531.50464,557.8645,148.07639,521.76,577.33,141.641,53.0,18.0,18.0,295.0,188.13,23.0,15.0,22.6997344352682,,
4048.0,55,5968.0,540.9972,564.9971,153.99919,539.01,543.45,150.97899999999998,55.0,18.0,18.0,337.2,187.91,23.0,2.0,21.848295811941497,,
4048.0,57,5978.0,549.51074,576.03674,147.55276,573.28,560.66,150.311,57.0,18.0,18.0,306.8,138.15,23.0,2.0,28.44344813613141,,
4048.0,58,2514.0,545.8792,579.8293,142.69176,531.32,589.92,144.39600000000002,58.0,18.0,18.0,277.8,117.04,23.0,10.0,17.795981712386567,,
4048.0,59,2514.0,545.5074,585.38434,136.5735,532.51,591.29,143.483,59.0,18.0,18.0,235.6,166.19,23.0,10.0,15.860341012903836,,
4048.0,63,2514.0,547.044,605.98956,143.82109,533.56,598.62,141.77100000000002,63.0,18.0,18.0,335.0,359.96,23.0,10.0,15.50263008659178,,
4048.0,64,2514.0,545.4249,609.5962,144.81433,533.62,600.64,142.117,64.0,18.0,18.0,325.0,324.55,23.0,10.0,15.061366856261715,,
4048.0,68,4133.0,551.41785,600.1831,157.59167,537.27,602.21,142.721,68.0,18.0,18.0,369.5,211.32,23.0,5.0,20.625392347332493,,
4048.0,70,4133.0,551.6089,609.04626,160.72217,537.62,604.85,144.252,70.0,18.0,18.0,286.5,201.52,23.0,5.0,22.012824012981564,,
4048.0,71,3713.0,554.10785,606.42163,157.80559,533.01,599.06,145.501,71.0,18.0,18.0,322.2,157.71,23.0,6.0,25.50913181485213,,
4048.0,72,3713.0,556.5046,604.99896,153.50655,533.3,600.73,146.213,72.0,18.0,18.0,261.5,156.21,23.0,6.0,24.695614028488972,,
4049.0,18,477.0,530.2238,644.8676,159.52481,533.75,648.67,145.738,18.0,18.0,18.0,331.5,212.25,20.0,36.0,14.729849360265012,,
4049.0,19,477.0,539.25836,653.8665,157.64601,535.53,650.29,145.903,19.0,18.0,18.0,337.5,223.12,20.0,36.0,12.829275287392525,,
4049.0,28,5785.0,509.77777,575.2341,139.2597,536.4,566.37,156.16,28.0,18.0,18.0,287.8,88.224,20.0,2.0,32.75569475790278,,
4049.0,36,208.0,514.943,593.1939,144.05824,543.67,587.38,147.555,36.0,18.0,18.0,322.8,149.39,20.0,54.0,29.51727109181332,,
4049.0,41,5879.0,492.50732,596.171,139.68726,492.63,606.49,134.736,41.0,18.0,18.0,322.2,123.05,20.0,2.0,11.446038046852692,,
4049.0,44,5185.0,482.99774,595.8801,127.149605,468.59,589.8,127.209,44.0,18.0,18.0,296.0,76.592,20.0,3.0,15.638226104121484,,
4049.0,50,2969.0,503.98114,591.0782,140.61879,500.59,588.66,136.947,50.0,18.0,18.0,366.0,37.879,20.0,8.0,5.552437621774808,,
4049.0,51,2969.0,504.5174,593.9295,139.56631,501.55,587.9,137.322,51.0,18.0,18.0,340.2,147.19,20.0,8.0,7.085002497254305,,
4049.0,52,2969.0,502.97308,595.5627,142.82797,502.37,589.09,137.309,52.0,18.0,18.0,337.5,137.08,20.0,8.0,8.527519020049082,,
4049.0,56,1182.0,514.26843,602.8543,144.04182,524.0,608.47,140.932,56.0,18.0,18.0,320.0,264.89,20.0,20.0,11.658066803175448,,
4049.0,61,684.0,501.27063,641.5595,138.72504,510.75,646.01,135.684,61.0,18.0,18.0,341.5,185.97,20.0,29.0,10.9047388840128,,
4049.0,64,1024.0,502.99808,652.9975,148.99944,504.83,654.98,134.151,64.0,18.0,18.0,380.2,176.99,20.0,22.0,15.091799348321578,,
4049.0,65,45.0,501.3708,661.54535,146.45053,489.26,666.77,150.937,65.0,18.0,18.0,306.0,306.98,20.0,91.0,13.931864818587634,,
4049.0,66,2753.0,503.44257,673.0706,146.19872,493.59,682.31,154.014,66.0,18.0,18.0,309.8,251.31,20.0,9.0,15.605071273252776,,
4049.0,78,1673.0,519.5164,645.367,156.13412,521.45,639.17,143.681,78.0,18.0,18.0,325.8,168.03,20.0,15.0,14.04356848149358,,
4049.0,82,3373.0,504.712,646.87225,161.23555,508.69,655.1,139.166,82.0,18.0,18.0,539.0,135.4,20.0,7.0,23.88692929752587,,
4049.0,83,2788.0,504.9227,645.92834,161.94371,519.14,641.96,142.341,83.0,18.0,18.0,532.5,140.86,20.0,9.0,24.538654832522894,,
4049.0,84,4212.0,505.1133,646.127,160.8425,491.04,640.92,149.416,84.0,18.0,18.0,513.0,166.17,20.0,5.0,18.86095236566804,,
4049.0,86,4212.0,504.85687,646.2075,161.91364,489.55,640.76,150.524,86.0,18.0,18.0,547.5,237.67,20.0,5.0,19.84186041621349,,
4049.0,87,4212.0,504.95035,645.64984,161.36806,489.59,641.16,150.69,87.0,18.0,18.0,527.5,289.25,20.0,5.0,19.23850255897538,,
4050.0,18,477.0,527.2408,649.1065,154.60269,533.75,648.67,145.738,18.0,18.0,18.0,338.5,212.25,10.0,36.0,11.006495613323048,,
4050.0,31,3583.0,518.396,562.25165,150.12561,537.47,542.84,139.067,31.0,18.0,18.0,302.8,97.767,10.0,6.0,29.37554232443382,,
4050.0,36,5843.0,501.13965,551.67584,142.29265,522.61,550.04,141.662,36.0,18.0,18.0,292.5,101.05,10.0,2.0,21.541810997467227,,
4050.0,38,3610.0,489.1034,558.9303,138.20015,507.92,556.6,147.711,38.0,18.0,18.0,253.9,91.528,10.0,6.0,21.212048495430604,,
4050.0,52,3649.0,548.54816,595.7746,143.81638,530.77,600.69,146.412,52.0,18.0,18.0,330.0,152.96,10.0,6.0,18.626899187197083,,
4050.0,53,3649.0,546.6895,599.4693,149.5187,531.67,604.26,145.091,53.0,18.0,18.0,316.8,211.02,10.0,6.0,16.375002718473052,,
4050.0,54,5244.0,548.8469,607.0149,154.9959,567.59,612.98,153.822,54.0,18.0,18.0,311.2,103.67,10.0,3.0,19.70442226582655,,
4050.0,56,208.0,566.4578,605.3732,137.82008,544.46,626.81,147.721,56.0,18.0,18.0,331.0,417.26,10.0,54.0,32.27178048894107,,
4050.0,58,208.0,569.7825,604.2556,144.33401,544.08,629.6,148.642,58.0,18.0,18.0,317.8,300.88,10.0,54.0,36.35266008767587,,
4050.0,59,5279.0,571.6447,606.7607,150.96913,581.34,619.55,148.048,59.0,18.0,18.0,338.8,137.31,10.0,3.0,16.312511672237953,,
4051.0,18,3929.0,525.99854,615.99835,149.47348,524.86,602.82,146.623,18.0,18.0,18.0,327.2,142.7,9.0,5.0,13.531090801723922,,
4051.0,19,710.0,519.9979,621.99756,145.99942,528.67,631.6,142.103,19.0,18.0,18.0,398.0,257.43,9.0,28.0,13.51274439852985,,
4051.0,20,2041.0,512.1206,626.792,145.86615,511.56,615.03,139.24,20.0,18.0,18.0,356.8,71.792,9.0,12.0,13.511653495501625,,
4051.0,23,2041.0,513.0458,632.99603,148.7435,511.96,620.79,140.401,23.0,18.0,18.0,356.8,161.9,9.0,12.0,14.824420266941347,,
4051.0,24,1313.0,512.5838,640.6026,142.1871,499.87,646.56,134.359,24.0,18.0,18.0,342.2,213.37,9.0,18.0,16.075150848747832,,
4051.0,28,417.0,504.18008,657.1612,147.39355,503.22,656.55,135.084,28.0,18.0,18.0,332.5,216.67,9.0,39.0,12.362052428658435,,
4051.0,29,1313.0,512.9992,652.7328,149.00482,502.58,650.19,135.626,29.0,18.0,18.0,340.5,214.95,9.0,18.0,17.14696431069941,,
4051.0,32,754.0,516.6052,660.4728,145.30467,522.54,664.65,142.972,32.0,18.0,18.0,385.2,171.06,9.0,27.0,7.623135851399974,,
4051.0,88,127.0,527.5061,683.68085,156.034,532.75,680.33,145.04,88.0,18.0,18.0,255.8,284.31,9.0,65.0,12.63308034220079,,
4052.0,18,3933.0,482.43445,601.9977,121.99953,492.55,598.43,134.851,18.0,18.0,18.0,267.5,117.09,13.0,5.0,16.73956738549119,,
4052.0,22,5751.0,474.40018,613.9978,117.99957,468.73,630.27,122.812,22.0,18.0,18.0,277.8,128.42,13.0,2.0,17.89119662228604,,
4052.0,27,39.0,483.36896,618.6101,124.2525,478.04,629.83,142.309,27.0,18.0,18.0,294.8,372.06,13.0,94.0,21.916230582415423,,
4052.0,39,275.0,480.818,645.51404,138.01465,478.54,644.95,143.188,39.0,18.0,18.0,532.0,598.85,13.0,47.0,5.680754821685213,,
4052.0,43,275.0,478.0343,645.5979,150.60419,479.52,646.16,144.409,43.0,18.0,18.0,514.0,575.39,13.0,47.0,6.395595362130094,,
4052.0,80,423.0,499.598,633.5571,138.04567,495.82,630.46,129.709,80.0,18.0,18.0,307.5,179.96,13.0,39.0,9.66257621439023,,
4052.0,81,423.0,501.39102,628.51843,138.93782,493.27,628.74,129.179,81.0,18.0,18.0,337.5,209.99,13.0,39.0,12.697819769460445,,
4052.0,85,737.0,503.1244,626.70984,138.56349,515.55,626.15,135.713,85.0,18.0,18.0,318.2,302.93,13.0,28.0,12.760652390285514,,
4052.0,93,1694.0,496.67902,636.81573,140.76604,496.26,639.17,130.173,93.0,18.0,18.0,320.5,286.74,13.0,15.0,10.859588456055768,,
4052.0,99,3091.0,509.07654,646.37665,149.2853,519.9,646.8,140.19,99.0,18.0,18.0,299.0,214.03,13.0,8.0,14.143938407816233,,
4053.0,18,5734.0,572.6356,547.1636,162.50308,507.13,548.7,152.77100000000002,18.0,18.0,18.0,275.5,98.854,5.0,2.0,66.2424149427419,,
4053.0,19,5734.0,568.9962,546.99634,166.9989,507.08,551.51,153.707,19.0,18.0,18.0,283.5,88.511,5.0,2.0,63.48750707537356,,
4053.0,24,2662.0,564.5446,545.0402,166.9998,545.96,560.12,156.465,24.0,18.0,18.0,280.8,240.64,5.0,9.0,26.148991113234096,,
4053.0,28,2662.0,560.5742,555.0546,139.34305,547.32,570.73,154.816,28.0,18.0,18.0,256.0,606.72,5.0,9.0,25.706111423210203,,
4053.0,32,3993.0,569.00714,575.8313,134.26303,549.98,597.0,149.472,32.0,18.0,18.0,294.0,183.8,5.0,5.0,32.27163901524835,,
4054.0,19,213.0,247.98282,464.6775,3.424082,291.6,439.47,20.75999999999999,19.0,19.0,19.0,243.9,331.97,6.0,53.0,53.27673507550106,,
4054.0,20,213.0,247.56444,464.4266,3.3851745,291.12,439.09,20.74000000000001,20.0,19.0,19.0,255.4,345.43,6.0,53.0,53.29371515112316,,
4054.0,23,213.0,248.23248,464.42477,3.459115,291.8,439.08,20.65000000000001,23.0,19.0,19.0,253.5,410.31,6.0,53.0,53.25422699078945,,
4054.0,24,213.0,248.47331,463.9978,2.9999857,291.34,438.72,19.94,24.0,19.0,19.0,264.0,407.03,6.0,53.0,52.568853600590344,,
4054.0,32,213.0,248.99683,465.99408,3.999949,291.45,438.94,19.430000000000007,32.0,19.0,19.0,231.6,184.68,6.0,53.0,52.65245826699738,,
4054.0,34,213.0,248.51364,466.243,3.730704,291.63,438.54,18.870000000000005,34.0,19.0,19.0,226.4,178.16,6.0,53.0,53.43851599759497,,
4055.0,19,945.0,368.0764,478.31332,7.293319,401.38,504.03,15.849999999999994,19.0,19.0,19.0,278.2,132.88,10.0,23.0,42.938260245591714,,
4055.0,72,164.0,300.02826,453.99915,27.245035,303.35,453.59,24.580000000000013,72.0,19.0,19.0,250.0,59.946,10.0,60.0,4.278290768674469,,
4055.0,98,3791.0,299.4325,469.61218,25.632837,300.92,476.71,23.870000000000005,98.0,19.0,19.0,224.9,84.657,10.0,6.0,7.463196318667249,,
4056.0,19,706.0,479.74167,411.2994,70.74639,479.0,414.24,74.258,19.0,19.0,19.0,267.5,82.733,33.0,28.0,4.6398930527545605,,
4056.0,20,706.0,479.69562,412.29358,71.81835,479.73,414.0,75.155,20.0,19.0,19.0,272.2,88.78,33.0,28.0,3.747837299470185,,
4056.0,46,274.0,490.10107,468.2158,83.36334,492.4,467.14,96.047,46.0,19.0,19.0,273.0,194.14,33.0,47.0,12.935132615497224,,
4056.0,47,274.0,490.12436,466.37122,88.9394,492.08,467.08,94.08,47.0,19.0,19.0,318.5,190.55,33.0,47.0,5.545508566218228,,
4056.0,48,227.0,489.5253,468.672,84.23833,492.42,468.02,96.815,48.0,19.0,19.0,276.5,217.76,33.0,52.0,12.921958844497992,,
4056.0,49,227.0,488.96182,468.53168,84.82075,491.28,467.88,95.072,49.0,19.0,19.0,281.5,211.52,33.0,52.0,10.530278813844385,,
4056.0,50,227.0,488.23535,468.78152,84.64672,490.95,468.16,96.16,50.0,19.0,19.0,286.8,221.01,33.0,52.0,11.845304052294304,,
4056.0,51,227.0,487.5599,469.40118,84.18493,491.27,469.59,97.444,51.0,19.0,19.0,280.8,231.05,33.0,52.0,13.769656214564684,,
4056.0,56,5260.0,487.94736,476.69406,83.906746,490.67,466.15,94.08,56.0,19.0,19.0,229.2,129.87,33.0,3.0,14.902518807292816,,
4056.0,57,5260.0,487.4426,477.65802,84.1395,490.34,467.21,90.234,57.0,19.0,19.0,218.5,122.58,33.0,3.0,12.437804425637207,,
4056.0,58,227.0,487.5123,478.50198,84.51508,491.37,477.82,99.125,58.0,19.0,19.0,219.8,299.71,33.0,52.0,15.12602751606648,,
4056.0,59,227.0,486.61188,478.25354,84.47537,491.16,479.11,98.802,59.0,19.0,19.0,222.6,287.46,33.0,52.0,15.055605149674346,,
4056.0,60,227.0,487.0376,478.11963,85.21662,491.24,480.19,98.644,60.0,19.0,19.0,246.2,281.74,33.0,52.0,14.221150845177762,,
4056.0,61,227.0,486.50293,478.0524,84.87812,490.97,481.85,98.679,61.0,19.0,19.0,235.5,255.06,33.0,52.0,14.99469135792067,,
4056.0,62,227.0,487.11484,478.49194,85.2897,490.97,483.24,99.27,62.0,19.0,19.0,251.6,275.36,33.0,52.0,15.259591098034054,,
4056.0,63,227.0,486.50034,479.79855,84.46068,490.46,483.72,99.318,63.0,19.0,19.0,242.6,300.31,33.0,52.0,15.868101178165594,,
4056.0,64,227.0,485.9538,480.24493,84.7263,490.03,484.25,99.067,64.0,19.0,19.0,245.9,254.53,33.0,52.0,15.437346554213896,,
4056.0,65,227.0,486.04044,480.97702,85.46238,490.26,484.76,99.189,65.0,19.0,19.0,246.5,261.16,33.0,52.0,14.85044514142253,,
4056.0,68,2131.0,485.48148,483.16998,85.72678,486.55,484.7,88.728,68.0,19.0,19.0,236.5,104.9,33.0,12.0,3.5341219106306943,,
4056.0,78,227.0,483.51743,491.99887,82.98154,489.1,493.76,96.336,78.0,19.0,19.0,230.9,98.185,33.0,52.0,14.581092845647763,,
4057.0,19,706.0,479.3352,414.31638,69.44802,479.0,414.24,74.258,19.0,19.0,19.0,256.2,82.733,16.0,28.0,4.822250568437931,,
4057.0,60,3662.0,461.60135,424.99902,40.80384,465.16,428.01,44.14,60.0,19.0,19.0,204.4,57.127,16.0,6.0,5.732360240642602,,
4057.0,67,824.0,459.83664,430.44025,39.845146,462.36,432.42,41.73,67.0,19.0,19.0,214.2,50.869,16.0,26.0,3.720138485784667,,
4057.0,68,824.0,459.44318,430.53043,38.78699,462.16,432.8,42.02,68.0,19.0,19.0,207.8,53.535,16.0,26.0,4.794206144650032,,
4057.0,69,824.0,458.5034,429.99805,37.99983,460.58,431.79,40.21000000000001,69.0,19.0,19.0,205.8,42.255,16.0,26.0,3.5225280398316365,,
4058.0,19,3536.0,471.45312,70.99972,129.99948,476.84,69.61,124.142,19.0,19.0,19.0,258.5,66.477,2.0,6.0,8.078358110606368,,
4058.0,20,3536.0,471.33728,70.99038,128.11243,474.46,70.943,125.639,20.0,19.0,19.0,248.6,102.26,2.0,6.0,3.983902738232905,,
4059.0,19,3179.0,554.56744,64.99971,163.99925,568.36,37.591,146.51,19.0,19.0,19.0,234.4,51.515,1.0,7.0,35.317785332325116,,
4060.0,19,4421.0,527.30493,0.0,127.592026,496.51,15.086,128.969,19.0,19.0,19.0,241.2,50.978,10.0,4.0,34.31925359184808,,
4060.0,34,3994.0,513.5911,11.689634,153.99944,522.14,21.226,148.103,34.0,19.0,19.0,240.4,67.935,10.0,5.0,14.09943163285513,,
4060.0,52,2708.0,510.39856,16.886019,150.34184,521.78,19.072,145.421,52.0,19.0,19.0,259.8,56.855,10.0,9.0,12.590883833613942,,
4060.0,53,1777.0,507.42108,14.452234,148.36806,512.43,14.577,147.599,53.0,19.0,19.0,238.8,85.147,10.0,14.0,5.0691517441042695,,
4060.0,54,1933.0,507.53827,12.953927,149.00572,512.52,13.062,150.065,54.0,19.0,19.0,238.4,104.34,10.0,13.0,5.094250453661334,,
4060.0,56,1933.0,507.22604,15.983187,147.57103,511.21,13.965,147.819,56.0,19.0,19.0,252.8,102.71,10.0,13.0,4.472863195925931,,
4060.0,58,1933.0,507.56952,20.506874,140.18512,511.15,14.225,148.53300000000002,58.0,19.0,19.0,260.0,114.51,10.0,13.0,11.043952122165136,,
4060.0,59,4619.0,501.28363,21.899328,133.92993,501.05,29.827,135.274,59.0,19.0,19.0,257.2,43.35,10.0,4.0,8.044196074275165,,
4060.0,60,1433.0,494.19263,23.01935,125.98305,476.17,37.647,128.59300000000002,60.0,19.0,19.0,233.4,77.503,10.0,17.0,23.357978843253964,,
4060.0,61,1433.0,483.65018,25.571991,119.4505,476.52,37.034,128.913,61.0,19.0,19.0,229.8,72.128,10.0,17.0,16.48502421589004,,
4061.0,19,2221.0,534.70416,0.0,131.2139,522.92,27.724,152.09199999999998,19.0,19.0,19.0,246.4,50.727,6.0,11.0,36.65217132061347,,
4061.0,25,1742.0,530.9978,0.0,129.50996,548.03,20.561,128.756,25.0,19.0,19.0,266.2,53.194,6.0,14.0,26.709904783087485,,
4061.0,27,1742.0,520.48724,0.0,118.48046,547.38,21.879,128.15,27.0,19.0,19.0,244.8,49.631,6.0,14.0,35.9918210879805,,
4061.0,30,1742.0,523.99615,0.0,121.99911,547.32,22.591,128.7,30.0,19.0,19.0,285.8,52.79,6.0,14.0,33.15504767926907,,
4061.0,31,1742.0,518.4493,1.2863504,114.11234,546.22,23.286,128.051,31.0,19.0,19.0,257.8,53.976,6.0,14.0,38.072071175710704,,
4061.0,56,4618.0,489.99905,7.7559953,109.9274,484.17,34.866,121.534,56.0,19.0,19.0,249.5,36.763,6.0,4.0,30.060661042241264,,
4062.0,19,2221.0,539.6349,10.999987,146.45874,522.92,27.724,152.09199999999998,19.0,19.0,19.0,263.8,50.727,27.0,11.0,24.306668037017552,,
4062.0,37,4511.0,526.6226,30.370426,162.12312,514.06,37.844,154.597,37.0,19.0,19.0,249.9,120.15,27.0,4.0,16.441280648048014,,
4062.0,38,3232.0,525.4764,29.890713,162.67836,515.77,60.44,153.875,38.0,19.0,19.0,252.8,68.603,27.0,7.0,33.24112339344098,,
4062.0,39,3232.0,528.99585,28.999773,161.99873,515.99,60.577,152.828,39.0,19.0,19.0,298.0,75.447,27.0,7.0,35.36065169033129,,
4062.0,40,3232.0,528.0391,29.283571,162.3184,516.03,60.429,154.749,40.0,19.0,19.0,266.2,72.312,27.0,7.0,34.227942485110624,,
4062.0,41,2695.0,533.6196,31.419,164.31271,547.2,28.089,130.3,41.0,19.0,19.0,267.8,50.474,27.0,9.0,36.77472781278063,,
4062.0,42,2695.0,538.9975,28.999863,162.49913,547.65,27.741,128.502,42.0,19.0,19.0,271.5,67.205,27.0,9.0,35.10349470550859,,
4062.0,43,2695.0,538.233,27.30145,161.64691,547.49,27.935,128.997,43.0,19.0,19.0,249.0,67.326,27.0,9.0,33.942746759957416,,
4062.0,45,2708.0,526.35175,27.28868,161.36346,521.76,20.404,146.587,45.0,19.0,19.0,275.2,48.021,27.0,9.0,16.93596046572207,,
4062.0,46,2708.0,522.50793,32.620155,157.69072,521.39,20.551,147.04500000000002,46.0,19.0,19.0,265.5,59.736,27.0,9.0,16.132130182258155,,
4062.0,47,2708.0,524.0222,33.13466,156.74055,520.57,20.116,145.804,47.0,19.0,19.0,268.5,59.862,27.0,9.0,17.349677776203794,,
4062.0,48,2708.0,525.9607,28.943754,160.48924,522.46,18.494,144.789,48.0,19.0,19.0,251.5,48.74,27.0,9.0,19.18201749577233,,
4062.0,51,2708.0,526.3511,28.071783,159.92139,520.56,19.339,146.181,51.0,19.0,19.0,262.5,34.925,27.0,9.0,17.27994952212503,,
4062.0,52,2708.0,526.5715,28.482372,161.17863,521.78,19.072,145.421,52.0,19.0,19.0,263.0,56.855,27.0,9.0,18.96882907944728,,
4062.0,53,1777.0,527.3735,28.4658,162.61464,512.43,14.577,147.599,53.0,19.0,19.0,235.1,85.147,27.0,14.0,25.331332422507963,,
4062.0,57,1933.0,512.4626,24.021406,152.4631,511.33,13.118,148.769,57.0,19.0,19.0,224.8,109.07,27.0,13.0,11.567775065708869,,
4062.0,58,1777.0,516.2541,22.951832,151.75984,519.94,19.179,145.634,58.0,19.0,19.0,252.6,47.801,27.0,14.0,8.083689492788812,,
4062.0,59,1777.0,519.25256,17.958076,151.87164,519.08,19.262,146.315,59.0,19.0,19.0,227.4,58.355,27.0,14.0,5.710187636231946,,
4062.0,60,1777.0,517.9954,15.999858,150.99866,517.84,18.766,146.336,60.0,19.0,19.0,230.5,60.679,27.0,14.0,5.423660111010265,,
4062.0,63,1777.0,518.6909,17.564627,151.24072,519.4,17.421,145.919,63.0,19.0,19.0,246.9,76.467,27.0,14.0,5.370675496018064,,
4062.0,64,1777.0,517.72314,17.614708,150.20158,519.45,16.588,145.364,64.0,19.0,19.0,259.8,64.907,27.0,14.0,5.238163326325782,,
4062.0,65,1777.0,519.18475,17.889894,148.17381,520.36,16.147,144.326,65.0,19.0,19.0,255.1,51.661,27.0,14.0,4.384579096542346,,
4062.0,66,1777.0,518.5128,18.397726,151.587,520.1,15.983,144.28,66.0,19.0,19.0,237.0,49.794,27.0,14.0,7.857630335863095,,
4062.0,84,6157.0,550.08417,20.745214,121.74634,547.86,36.518,133.848,84.0,19.0,19.0,251.0,43.974,27.0,2.0,20.004446634343477,,
4062.0,85,3757.0,551.16034,20.371593,119.611404,583.69,16.057,138.938,85.0,19.0,19.0,255.8,47.069,27.0,6.0,38.08295951496505,,
4062.0,86,2798.0,552.28973,19.828611,119.01217,575.71,21.397,131.824,86.0,19.0,19.0,249.1,47.763,27.0,9.0,26.741575848800025,,
4062.0,87,2798.0,552.3065,20.370647,118.882385,576.29,21.944,133.333,87.0,19.0,19.0,244.5,42.571,27.0,9.0,28.04467838629694,,
4063.0,19,1728.0,486.77448,45.656193,139.76904,497.3,50.493,143.778,19.0,19.0,19.0,254.5,92.636,23.0,14.0,12.25777441084839,,
4063.0,23,1728.0,488.17444,45.090626,140.31392,498.76,49.465,142.054,23.0,19.0,19.0,257.2,56.85,23.0,14.0,11.585210693460684,,
4063.0,24,1728.0,488.4206,45.4244,141.69951,497.59,50.259,144.96,24.0,19.0,19.0,276.5,88.257,23.0,14.0,10.86655642603028,,
4063.0,26,1885.0,489.08774,45.011726,142.99292,501.0,44.835,137.852,26.0,19.0,19.0,271.8,40.837,23.0,13.0,12.975447153492478,,
4063.0,28,1885.0,488.62387,45.632053,142.64908,501.94,44.552,137.692,28.0,19.0,19.0,271.8,44.529,23.0,13.0,14.249858763724944,,
4063.0,29,1885.0,489.00278,45.820347,141.71794,501.48,44.506,138.925,29.0,19.0,19.0,285.5,40.867,23.0,13.0,12.85336690553919,,
4063.0,30,1885.0,489.75552,45.307655,142.87881,500.58,44.564,138.67000000000002,30.0,19.0,19.0,257.2,40.719,23.0,13.0,11.637717630425849,,
4063.0,31,1885.0,490.51044,45.999893,144.00049,502.18,43.658,138.174,31.0,19.0,19.0,254.4,32.524,23.0,13.0,13.251833048191818,,
4063.0,34,473.0,490.85327,44.254066,141.36143,502.38,48.15,142.919,34.0,19.0,19.0,251.5,60.554,23.0,36.0,12.266614468962317,,
4063.0,36,473.0,490.99893,44.217213,143.55154,502.52,51.494,146.351,36.0,19.0,19.0,260.0,74.399,23.0,36.0,13.91127813250347,,
4063.0,37,4511.0,490.999,43.605255,143.26288,514.06,37.844,154.597,37.0,19.0,19.0,250.2,120.15,23.0,4.0,26.33370570864309,,
4063.0,38,864.0,490.80783,43.71782,141.88547,494.63,70.719,139.928,38.0,19.0,19.0,244.2,110.14,23.0,25.0,27.340526580558013,,
4063.0,39,864.0,490.12518,43.060036,141.63463,494.02,70.949,140.853,39.0,19.0,19.0,249.6,139.49,23.0,25.0,28.170461147851235,,
4063.0,41,864.0,491.748,42.743217,140.74329,494.21,70.954,140.393,41.0,19.0,19.0,257.8,127.69,23.0,25.0,28.320176986685457,,
4063.0,52,1433.0,499.5043,33.471317,134.19077,477.59,34.498,130.06799999999998,52.0,19.0,19.0,260.0,71.228,23.0,17.0,22.32236221696508,,
4063.0,56,4619.0,503.31805,34.675877,132.80905,499.05,31.987,136.327,56.0,19.0,19.0,243.1,52.049,23.0,4.0,6.149982319172068,,
4063.0,57,4619.0,508.20325,35.49624,135.75072,501.06,29.224,135.302,57.0,19.0,19.0,238.1,32.371,23.0,4.0,9.516741291981218,,
4063.0,58,4078.0,511.8892,34.74437,142.81796,504.04,39.241,148.387,58.0,19.0,19.0,263.2,72.387,23.0,5.0,10.622797584370131,,
4063.0,61,1777.0,517.8722,38.673332,137.79787,520.68,18.395,145.015,61.0,19.0,19.0,222.2,58.106,23.0,14.0,21.706714513696532,,
4063.0,63,1777.0,519.4226,33.999863,134.99945,519.4,17.421,145.919,63.0,19.0,19.0,231.6,76.467,23.0,14.0,19.851845791645403,,
4063.0,72,3348.0,529.5223,16.613695,113.35608,531.64,21.186,119.238,72.0,19.0,19.0,226.0,48.968,23.0,7.0,7.745166827733602,,
4063.0,73,3348.0,529.49445,17.430534,115.29571,532.15,20.272,120.096,73.0,19.0,19.0,228.4,47.074,23.0,7.0,6.178078901710122,,
4063.0,74,3348.0,527.877,15.494428,111.80102,532.33,19.615,119.553,74.0,19.0,19.0,220.1,45.444,23.0,7.0,9.843856791298052,,
4064.0,19,1861.0,533.41516,55.798756,153.60524,520.09,32.565,152.286,19.0,19.0,19.0,267.8,50.081,13.0,13.0,26.816183566472233,,
4064.0,41,2695.0,510.77127,34.109123,141.88199,547.2,28.089,130.3,41.0,19.0,19.0,261.5,50.474,13.0,9.0,38.69672780362871,,
4064.0,43,4028.0,509.99615,42.99968,140.99893,496.34,37.228,141.105,43.0,19.0,19.0,303.8,107.41,13.0,5.0,14.826124702355658,,
4064.0,56,4618.0,482.8046,33.999935,117.04343,484.17,34.866,121.534,56.0,19.0,19.0,255.8,36.763,13.0,4.0,4.77279841069419,,
4064.0,58,4618.0,479.4176,33.484432,122.25956,483.76,34.294,120.687,58.0,19.0,19.0,227.8,29.066,13.0,4.0,4.688793347997326,,
4064.0,60,1433.0,480.26947,32.685577,124.17981,476.17,37.647,128.59300000000002,60.0,19.0,19.0,230.2,77.503,13.0,17.0,7.803692615802411,,
4064.0,61,1433.0,480.68634,34.272144,123.69315,476.52,37.034,128.913,61.0,19.0,19.0,230.0,72.128,13.0,17.0,7.227245089440099,,
4064.0,63,1433.0,479.99768,34.03341,124.48509,475.24,37.949,128.582,63.0,19.0,19.0,227.9,76.987,13.0,17.0,7.399461843850527,,
4064.0,64,1433.0,479.24588,31.04047,123.12891,475.47,37.648,128.25,64.0,19.0,19.0,232.2,26.206,13.0,17.0,9.172910403105428,,
4064.0,65,1433.0,478.9952,33.99966,125.99874,475.71,37.346,127.918,65.0,19.0,19.0,207.6,31.035,13.0,17.0,5.066960566572452,,
