z,y,x,idx
38.6257,466.00702,314.4328,279
38.9067,539.1325,312.0217,280
38.999565,573.99365,310.99652,281
39.528828,611.9135,392.91922,282
38.644455,660.0185,356.67532,283
39.16067,693.0729,308.95343,284
39.73825,145.03067,324.11142,285
39.53731,165.56937,323.47128,286
39.488415,330.53046,366.49484,287
41.425335,602.0918,313.65186,288
40.605625,302.26675,336.38544,289
41.007587,585.5598,417.41232,290
41.729862,140.6625,326.05096,291
41.6126,184.18202,327.18332,292
41.93557,626.3807,315.17923,293
43.919216,0.0,353.15717,294
43.407654,161.7772,353.96915,295
42.669235,196.33043,329.03937,296
43.061085,312.60574,326.29147,297
43.550552,541.54626,319.23795,298
43.94427,337.0677,326.2288,299
43.999466,404.99506,323.99606,300
44.503696,585.82184,320.45413,301
43.702084,593.30975,415.47235,302
45.644154,319.3203,427.78696,303
44.390392,361.7667,440.82083,304
45.1137,368.1892,328.17572,305
44.67785,484.9597,320.71432,306
45.3292,625.4093,390.827,307
44.86923,655.3976,318.3819,308
45.976215,118.26007,334.20404,309
45.341072,202.70978,331.6272,310
46.051556,323.52896,358.8947,311
46.961594,385.6152,349.48355,312
46.149574,434.55322,326.7245,313
46.21096,529.8126,322.34024,314
45.47835,560.9073,322.45483,315
46.34235,573.38477,435.72388,316
47.332382,99.35475,341.05325,317
47.387196,330.3941,433.0096,318
46.897717,578.81024,323.93805,319
48.231956,343.6679,344.9446,320
47.760345,350.33673,375.7025,321
47.747936,351.7447,404.17685,322
47.999428,585.99304,427.99493,323
48.060287,682.86456,356.30774,324
47.38158,683.80786,321.4137,325
49.098602,345.2801,333.7905,326
49.284454,360.0967,335.2553,327
49.630177,486.77203,330.49792,328
49.7599,155.45325,362.8082,329
50.183212,211.07184,339.7278,330
50.133385,279.65216,338.81757,331
49.95761,318.45984,336.6621,332
49.66364,381.221,379.50998,333
50.27495,557.3232,333.5121,334
51.118965,240.04425,342.1695,335
50.441097,461.4355,331.75616,336
50.93052,586.44354,329.904,337
51.162846,702.99976,328.4387,338
52.00029,196.61212,343.10196,339
51.69532,442.82147,334.56088,340
51.550438,700.7338,351.18103,341
52.518898,295.40637,342.16257,342
51.739033,328.5046,337.96133,343
54.064236,643.7161,387.4413,344
54.219704,283.17606,354.05496,345
53.41798,337.60977,338.97327,346
53.908154,544.9793,338.48245,347
53.50304,636.42,331.99292,348
54.494595,112.47297,348.50165,349
54.016586,167.66742,345.56815,350
55.372887,352.9526,344.38608,351
55.13618,398.6137,341.69925,352
54.980995,499.05408,337.2419,353
54.918507,629.736,333.58386,354
54.77321,646.4499,332.13522,355
56.21751,148.7173,351.1614,356
55.691746,201.12175,350.79803,357
56.064484,421.4971,462.78314,358
56.50007,433.57367,364.73874,359
56.094067,602.68085,420.5927,360
56.26888,615.93555,337.77765,361
55.526833,660.64954,376.93094,362
55.981834,664.82666,335.25058,363
55.392452,675.76654,336.60632,364
56.7606,277.04623,349.63376,365
56.42695,401.31076,396.1288,366
56.63043,416.2052,343.63345,367
56.816086,340.55212,346.52505,368
57.84298,381.584,394.30972,369
58.429504,20.734812,361.6788,370
58.999332,200.99773,396.9955,371
59.449593,332.26376,349.00424,372
58.756,489.28964,347.2572,373
59.353016,501.56662,348.80392,374
