z,y,x,idx
159.32593,264.78583,511.4454,760
159.17982,370.75208,544.1273,761
158.96515,511.78488,535.1345,762
159.6824,529.8715,538.6542,763
160.01103,563.98694,553.1019,764
159.31404,590.35114,547.99915,765
158.6991,615.8531,534.9743,766
158.89769,679.73016,532.38135,767
158.65334,689.88257,556.1984,768
160.56427,47.518967,716.102,769
159.57925,192.6197,600.33905,770
159.82918,213.60014,615.046,771
160.52171,219.17786,783.8665,772
160.58472,518.65704,541.2078,773
159.93251,552.2506,548.8636,774
159.14581,627.04114,503.223,775
158.22035,648.1199,501.03406,776
160.17392,669.525,561.1151,777
160.95686,50.142605,516.4452,778
160.51822,128.20216,582.3147,779
161.2842,231.03212,785.52826,780
160.65283,331.5568,508.72052,781
161.00354,501.2448,541.5397,782
162.63469,568.2679,515.8731,783
161.87561,589.30225,566.1332,784
160.7074,596.9839,541.3761,785
161.11166,621.9664,562.47,786
161.15318,672.3654,513.0429,787
160.41354,687.79443,503.74576,788
161.8921,34.98698,727.1366,789
161.45598,48.789684,694.6239,790
161.8608,213.42596,537.64856,791
161.9984,237.99763,543.99457,792
161.88812,243.10541,514.8235,793
161.91013,248.80739,540.62555,794
162.28773,254.0523,754.034,795
161.80443,257.78934,740.64453,796
162.07135,276.41943,515.01337,797
161.94293,383.07904,607.35364,798
161.74858,536.26587,544.9172,799
161.66414,639.36926,506.26117,800
161.83627,667.74493,525.72406,801
162.0599,673.2492,536.59235,802
161.9461,681.0747,562.4498,803
162.55777,0.0,531.3041,804
160.7374,53.086494,680.8464,805
163.17278,56.47026,668.8174,806
162.1182,123.29221,577.1447,807
162.19838,243.39388,771.1499,808
162.53798,244.80115,652.6812,809
163.21364,261.08383,733.1073,810
163.29327,362.37234,539.5481,811
162.65282,394.82724,590.8666,812
163.69666,494.3564,535.9986,813
163.19543,517.25226,518.2502,814
163.34451,534.2828,518.9988,815
163.42778,542.99176,549.6057,816
161.96347,612.1649,507.62482,817
162.9989,627.9958,537.9964,818
