z,y,x,idx
107.8904,617.8806,422.38278,826
108.43951,624.59235,437.23788,827
108.99711,652.41565,426.7484,828
110.32863,0.0,524.3323,829
110.690125,0.0,535.2939,830
110.51875,109.99941,448.9976,831
107.870735,127.20872,636.89014,832
109.32009,162.16861,598.4229,833
112.214775,183.26689,597.688,834
111.367294,183.1082,480.90115,835
109.39762,220.397,492.6086,836
109.713036,232.03499,698.0204,837
110.041374,236.0313,484.64462,838
109.70218,250.96596,494.33865,839
110.29529,272.51868,443.99872,840
110.05527,327.66278,449.0752,841
110.02037,429.35132,427.60574,842
110.51522,444.95566,427.16312,843
109.61956,545.31036,466.89905,844
109.67291,561.685,469.99844,845
109.890045,645.35693,438.5784,846
109.693115,659.6742,440.29068,847
109.58373,678.6458,435.7436,848
110.52235,702.99164,473.9944,849
110.1366,147.48431,586.561,850
110.30357,170.43513,605.755,851
110.384346,195.79167,699.3982,852
111.072624,196.838,687.79144,853
110.61954,269.76636,494.92508,854
110.857414,377.99863,428.1718,855
110.99928,663.9957,446.9971,856
111.89038,0.0,513.6499,857
111.43045,143.93141,592.5231,858
112.197334,158.92348,580.66943,859
112.22079,234.57367,659.93555,860
112.386375,328.94772,531.4608,861
111.365944,342.7764,451.87265,862
111.54697,387.10037,461.01398,863
111.68224,387.8948,429.1191,864
112.723206,686.73114,445.25235,865
112.09129,691.9175,441.1299,866
113.35055,0.0,480.64227,867
113.09679,87.50872,472.37292,868
113.698166,145.0583,580.7925,869
112.99924,320.46143,442.997,870
112.81726,338.95673,545.5931,871
113.55684,347.18915,450.1613,872
113.25846,427.17072,433.43552,873
112.38402,433.53244,459.55173,874
113.12968,462.74594,459.91696,875
113.38308,481.10626,430.06686,876
113.26228,486.33963,455.79703,877
113.01771,514.6983,441.68536,878
112.65508,532.2153,457.99585,879
112.8234,536.2913,493.1946,880
113.24663,550.58527,497.5474,881
112.51314,569.0541,495.48962,882
113.1195,605.22943,435.15924,883
113.26545,635.7164,431.53452,884
113.41556,671.1525,456.7822,885
115.12974,129.22499,633.30994,886
114.01773,231.59474,705.8413,887
113.162384,524.925,428.99234,888
114.829445,563.885,504.04993,889
113.49159,589.5419,459.13773,890
113.46373,593.0188,444.05734,891
113.47171,633.4341,454.71573,892
114.01264,702.9992,440.23193,893
115.2729,115.14657,635.2561,894
114.33143,128.17476,646.4897,895
114.680336,214.5925,603.2813,896
115.07016,239.5,707.0376,897
116.938675,325.3596,521.6963,898
115.17481,443.5405,462.24097,899
115.023766,455.71823,435.119,900
114.812515,475.99893,459.6244,901
115.418045,594.6674,513.2558,902
114.28481,622.62286,459.67426,903
115.22677,651.77795,454.3971,904
116.64757,697.3537,460.9897,905
116.11718,0.0,488.8779,906
116.7393,132.30414,588.9235,907
114.49466,172.07726,587.88324,908
115.82885,288.3013,449.32816,909
116.13593,295.5901,502.08328,910
115.61291,497.90488,449.6108,911
118.84036,553.4713,509.94815,912
115.93168,602.2439,464.52838,913
115.99944,604.4356,506.99756,914
115.70105,632.04126,464.39127,915
115.54343,646.81647,463.79288,916
116.59784,658.4323,467.80292,917
115.871956,0.0,507.95425,918
116.70472,0.0,536.5522,919
116.55952,55.813915,507.7407,920
117.795395,96.5896,669.5142,921
117.61052,192.32216,603.6853,922
116.337234,226.57217,628.9406,923
117.55069,249.59967,699.78644,924
117.49053,315.16287,456.19675,925
117.46292,533.0266,449.1252,926
117.550285,618.27026,467.3497,927
117.39999,702.99603,562.87506,928
116.829414,0.0,525.10785,929
117.845695,0.0,547.9218,930
118.70626,19.233166,475.1857,931
117.70323,161.57668,572.8844,932
117.48566,161.3769,585.7993,933
117.9208,247.79225,689.75415,934
117.74869,347.72287,547.0073,935
118.17011,432.59006,441.74203,936
117.78804,590.81396,504.12308,937
118.33967,615.7119,563.4975,938
118.32414,629.7462,445.38608,939
118.379684,673.3372,474.2416,940
119.67614,33.99986,469.35678,941
117.724174,86.18734,453.70044,942
118.94537,101.56178,451.46802,943
117.21441,216.38687,625.17444,944
119.18529,223.23842,474.13962,945
119.56845,470.97937,448.33118,946
119.11412,525.9458,504.59442,947
118.67595,588.45874,461.8485,948
118.60626,677.6172,438.6882,949
118.983826,686.21313,471.8947,950
119.86968,0.0,707.04877,951
118.950195,133.68126,598.40735,952
117.611916,202.67722,608.8526,953
120.04365,209.20656,628.1406,954
120.02026,214.49219,606.51025,955
119.53448,228.05882,715.08234,956
120.22015,234.22414,633.42676,957
118.03097,244.85161,667.422,958
119.49282,364.60037,452.53973,959
120.24085,409.58148,445.33145,960
119.59073,459.5089,440.83774,961
119.06531,556.0465,441.37766,962
120.30654,575.1065,459.04105,963
119.79686,589.6044,545.363,964
120.81099,597.1267,478.65118,965
119.69809,641.4006,477.7555,966
120.42085,642.5557,467.2652,967
119.776474,651.40204,472.48337,968
119.69786,665.4263,459.50006,969
120.29614,678.6554,477.63226,970
121.404594,185.29602,486.49164,971
121.591415,239.62247,460.30722,972
120.38297,270.56528,489.1677,973
120.5449,358.5455,576.50916,974
121.68094,428.48083,449.8581,975
118.85041,453.1797,460.69263,976
122.01474,615.7116,487.80597,977
121.208305,702.9995,447.53055,978
122.30919,0.0,524.25977,979
122.02934,0.0,556.7123,980
121.65316,89.298225,678.5625,981
121.75517,122.97727,595.02014,982
121.55685,184.71982,597.76654,983
121.9994,222.49536,720.9964,984
121.47724,230.84856,718.90436,985
121.99961,236.48944,719.99774,986
120.92094,241.60905,642.5529,987
120.31525,354.2848,563.65875,988
121.37326,545.5952,454.8178,989
121.89843,565.0611,509.27795,990
122.42633,609.14856,482.11826,991
122.39818,700.11487,481.83075,992
123.63548,14.740169,495.09335,993
123.6187,19.577806,559.6439,994
123.43574,89.863396,497.355,995
123.59783,97.33314,465.46637,996
123.92013,215.7326,626.3126,997
122.86497,236.18175,721.7643,998
122.430145,307.83533,505.5134,999
123.44522,327.30847,621.3326,1000
123.659134,355.76605,553.95,1001
123.65764,575.9235,523.5756,1002
123.13007,585.5083,448.10516,1003
123.67593,589.8594,536.9335,1004
123.108505,595.57074,471.96414,1005
122.60681,597.39343,520.9108,1006
123.57507,633.81213,491.0807,1007
122.93715,677.3207,466.6609,1008
124.00377,109.673,476.3786,1009
123.98761,120.37222,462.38657,1010
124.80371,173.47711,583.14307,1011
123.35081,211.33206,605.9982,1012
123.48473,241.9989,537.99756,1013
123.626144,246.30948,652.8158,1014
123.458885,332.8814,526.6801,1015
123.63772,434.52792,450.35498,1016
123.98544,440.76593,450.50717,1017
124.81028,621.99115,494.06998,1018
124.89388,654.61633,491.52386,1019
123.98907,661.83344,475.12848,1020
125.27758,77.44837,685.96924,1021
125.18079,95.725876,670.19244,1022
124.64301,255.20093,648.79846,1023
125.109856,582.96344,480.42847,1024
124.998856,587.9946,555.99493,1025
124.60617,600.4863,463.43643,1026
124.67907,622.93286,479.13354,1027
124.36578,650.2977,448.8529,1028
124.342285,668.94696,447.9788,1029
126.16461,125.17249,580.7988,1030
126.01667,138.49728,569.5001,1031
125.51878,143.99928,526.9974,1032
123.45598,146.67796,588.7848,1033
125.63518,248.8892,725.8817,1034
126.30038,398.8011,455.9188,1035
126.34553,559.5913,473.46997,1036
126.33403,565.795,521.66284,1037
126.694305,573.1556,492.19,1038
126.11385,588.084,523.1472,1039
125.99925,614.6784,534.9968,1040
125.96388,616.071,510.2059,1041
126.30533,638.4368,495.16815,1042
125.99907,646.99524,483.99643,1043
127.22183,96.46192,497.16315,1044
128.66599,125.312126,590.75366,1045
125.35622,151.12991,585.8744,1046
127.10913,161.20511,587.20996,1047
125.6781,199.81837,607.36066,1048
126.47968,218.45326,463.9986,1049
127.60466,222.20953,467.64258,1050
127.26634,221.86385,617.24915,1051
126.365875,233.2486,637.1992,1052
126.337555,271.07272,488.9913,1053
126.73042,423.09265,465.2941,1054
127.03901,526.78516,515.3241,1055
127.06663,545.5086,499.77087,1056
127.17584,554.3024,456.41483,1057
126.91952,579.28485,488.609,1058
127.16127,591.355,544.45935,1059
126.91695,646.2939,497.5956,1060
126.50376,689.3143,450.48352,1061
128.52345,113.999214,609.9958,1062
125.49756,231.34048,620.5591,1063
128.64438,322.8029,512.23,1064
127.55843,559.616,483.18146,1065
127.08577,573.7456,501.51147,1066
127.92131,607.4369,502.18478,1067
128.37788,654.2299,501.70657,1068
127.306435,657.59766,453.71225,1069
128.01462,664.3807,489.98602,1070
127.62116,702.99835,466.1604,1071
130.92863,702.9998,473.4899,1072
129.77985,115.13203,594.66064,1073
129.04706,241.17484,643.858,1074
128.48723,258.99835,704.99554,1075
128.13928,313.91464,466.1955,1076
129.21713,358.36578,600.906,1077
128.339,663.44006,502.30045,1078
128.36285,678.81134,453.8936,1079
130.43457,24.464748,470.24814,1080
129.99438,54.134686,541.79205,1081
129.87814,69.85207,691.45483,1082
130.4919,138.18802,495.548,1083
129.62491,142.3259,551.84863,1084
129.7023,231.49799,471.54895,1085
128.44983,255.79695,686.4452,1086
130.09079,290.8166,494.21564,1087
129.91743,364.80923,569.33356,1088
129.99854,542.99396,462.9948,1089
127.55454,551.0921,515.14984,1090
129.4914,557.277,493.973,1091
129.6525,587.6367,514.27576,1092
129.87595,596.85175,547.1354,1093
130.53508,626.07654,479.48346,1094
129.67877,630.17584,506.558,1095
129.52441,632.1022,482.6128,1096
129.87787,634.9537,475.89624,1097
129.86316,673.7196,483.3142,1098
131.30858,681.87756,507.04132,1099
131.64348,0.0,515.7622,1100
130.85669,173.78355,592.7008,1101
132.58476,246.06036,652.0993,1102
131.1165,257.56995,471.652,1103
130.51717,414.35638,463.44797,1104
131.28625,539.1203,475.80167,1105
129.64,601.92755,509.29016,1106
130.42337,611.1631,476.43497,1107
130.65329,612.4224,459.07922,1108
130.46616,649.6541,509.57764,1109
131.8114,661.5806,512.07715,1110
131.0471,699.6712,456.88086,1111
131.7663,0.0,567.1458,1112
131.99866,6.999928,584.994,1113
132.21606,127.36721,566.5587,1114
132.2872,160.288,474.89767,1115
132.16873,252.05289,664.76465,1116
131.99858,251.99728,722.99225,1117
131.77646,577.77936,470.8016,1118
132.09412,578.9535,528.48706,1119
131.56255,583.996,556.99615,1120
131.78569,588.7608,563.22876,1121
131.64009,630.80615,459.85864,1122
131.63683,654.4385,460.3544,1123
131.48595,687.5225,482.9992,1124
133.44693,695.54535,510.12625,1125
135.73517,17.827621,580.05945,1126
132.71687,20.268267,488.0218,1127
133.57693,104.078064,507.44867,1128
132.69305,130.60835,522.6146,1129
132.9993,186.99901,738.4416,1130
132.1162,192.14041,597.345,1131
133.5175,236.63663,544.79987,1132
132.91945,295.41208,509.09903,1133
132.51704,339.93402,621.068,1134
133.57166,356.2596,550.40497,1135
133.11456,364.81683,588.83307,1136
133.1777,533.5826,494.35046,1137
132.64848,571.7526,474.58066,1138
133.84053,629.4274,514.6663,1139
134.66173,9.10539,496.74994,1140
134.04153,27.408726,474.5838,1141
135.23628,75.82397,687.56635,1142
134.51826,123.94044,584.3741,1143
133.47266,221.81396,615.22687,1144
133.87749,306.66922,477.77655,1145
133.00194,344.18225,527.63763,1146
135.36844,546.7199,510.62445,1147
133.43742,579.2902,496.27322,1148
134.20377,600.12476,488.77527,1149
133.76747,602.57355,520.15295,1150
133.49525,618.06665,462.89337,1151
133.9024,641.63196,463.13678,1152
135.12689,0.0,579.3884,1153
136.0995,104.57373,502.63443,1154
135.24922,207.86124,606.1172,1155
134.99855,222.9976,643.99304,1156
133.90733,242.74738,637.22284,1157
132.79619,277.3902,474.37762,1158
135.28104,611.8705,511.83124,1159
135.77069,647.94556,464.16797,1160
134.59439,665.33417,464.58786,1161
135.41516,0.0,521.3366,1162
136.16763,0.0,542.46796,1163
135.76306,0.0,548.48016,1164
137.10487,0.0,558.4345,1165
135.00821,98.96378,618.5649,1166
135.33104,150.17139,588.3888,1167
135.99852,156.99829,491.99466,1168
135.82294,350.85706,613.88025,1169
135.85753,573.68964,514.97534,1170
135.61853,585.318,485.99603,1171
136.43169,597.87305,529.5377,1172
135.4884,599.85297,465.83557,1173
136.27023,612.52795,484.84567,1174
135.95319,673.66925,521.981,1175
136.70415,98.35032,489.2941,1176
135.90121,165.86456,589.31714,1177
135.56982,167.3736,473.35477,1178
136.66296,220.2799,586.9978,1179
136.80208,335.47177,631.59937,1180
136.85428,367.92807,583.1904,1181
138.6522,373.96564,567.95544,1182
137.20084,504.6962,515.15186,1183
135.88414,562.78345,510.8792,1184
136.71675,576.01465,540.72833,1185
136.94748,584.75616,524.59326,1186
136.9105,590.9572,519.4061,1187
137.30334,618.7747,493.84784,1188
136.19693,645.7049,519.09753,1189
139.91429,655.3918,523.37054,1190
136.8964,658.0122,511.05377,1191
136.69612,702.9998,487.31064,1192
136.53624,0.0,585.18945,1193
137.83566,159.03122,482.70514,1194
137.7209,226.35066,632.11707,1195
137.92685,261.9708,694.19775,1196
137.51147,306.9416,502.0769,1197
138.27534,535.4504,478.00348,1198
137.52972,565.9221,538.99866,1199
137.84674,575.7938,492.1038,1200
137.66975,581.4843,493.4717,1201
137.47684,584.20074,504.33258,1202
138.17938,675.7572,494.74207,1203
138.35509,682.5646,487.2849,1204
137.60669,687.6752,477.35522,1205
139.3719,702.99994,481.48923,1206
140.11708,80.432976,492.03543,1207
138.14743,196.92313,484.76163,1208
138.75589,202.49904,618.72675,1209
139.241,237.12927,748.9443,1210
138.17397,249.52338,482.42953,1211
138.8519,250.49855,721.79755,1212
140.09294,252.1936,663.8824,1213
139.08737,256.6574,673.3253,1214
138.92477,256.54483,686.0939,1215
139.88016,515.02435,533.1068,1216
139.42558,543.0364,499.86307,1217
140.14856,567.7205,499.4303,1218
139.35365,586.3504,536.3404,1219
139.71606,625.56445,526.2567,1220
139.60568,639.15576,498.6295,1221
139.28941,702.9998,491.98224,1222
139.20288,47.34691,561.059,1223
139.4145,66.1424,697.4435,1224
139.23091,85.52918,632.2157,1225
139.67406,104.546,604.25555,1226
139.86093,164.30374,482.23022,1227
145.0986,229.33238,625.81683,1228
139.91391,235.08919,632.44635,1229
141.73215,251.89622,733.39734,1230
139.533,263.6684,510.35944,1231
140.05397,319.24515,482.7703,1232
139.622,328.42798,479.36145,1233
141.02982,547.3841,492.7079,1234
140.98264,555.6587,507.32025,1235
140.27698,597.0093,470.6844,1236
139.92471,608.69415,469.03177,1237
140.32152,607.68506,556.1702,1238
139.91396,613.8335,500.17932,1239
141.14397,617.4638,529.48145,1240
139.72942,627.0956,499.4173,1241
140.24974,659.3352,502.73572,1242
140.55595,668.86273,471.6739,1243
139.32765,695.32294,468.008,1244
141.41623,0.0,577.0929,1245
140.96838,0.0,711.42883,1246
140.78368,125.09189,574.05035,1247
140.433,130.10744,588.5714,1248
138.69717,194.04503,600.1423,1249
140.22354,216.76935,486.371,1250
141.16052,221.76495,614.4205,1251
141.65414,228.48701,514.32324,1252
140.96361,294.27997,481.8656,1253
141.20436,373.1637,598.7355,1254
139.93054,518.3296,519.6886,1255
141.95753,527.7737,493.0598,1256
141.41966,570.38165,506.8695,1257
140.70224,572.84094,547.1967,1258
140.56403,648.3393,497.07355,1259
141.23338,672.6289,529.0834,1260
142.27022,672.6746,509.90045,1261
140.62675,700.1018,523.23724,1262
142.19122,11.342617,484.93854,1263
144.64267,101.74371,597.48615,1264
141.29478,235.1834,554.3096,1265
140.32639,236.53282,485.1202,1266
142.92804,322.6962,511.6209,1267
141.91853,327.46335,515.53436,1268
143.06845,551.8322,518.04376,1269
142.62955,562.9277,526.188,1270
141.74573,564.83936,475.40833,1271
141.51419,612.6772,513.0067,1272
140.61638,628.7302,536.91205,1273
142.71324,646.4407,534.5261,1274
141.9663,653.26917,474.68622,1275
142.41248,196.09798,602.51025,1276
142.76225,262.17792,697.6732,1277
143.40791,359.77322,613.7803,1278
142.96669,585.96704,546.6712,1279
142.77707,604.5711,515.269,1280
143.20192,656.84607,535.4889,1281
142.8499,679.5708,531.2471,1282
142.94284,687.46747,525.2573,1283
142.59225,702.7296,471.25595,1284
143.89293,65.96175,754.5114,1285
143.99867,178.99835,704.99347,1286
143.36407,187.88141,490.31094,1287
144.65796,379.6758,555.97876,1288
143.66612,508.73682,544.47595,1289
144.02174,532.7892,516.0116,1290
143.93138,558.3801,483.00037,1291
143.76677,631.36646,478.40952,1292
143.77847,637.1092,502.77377,1293
143.93985,99.13338,618.4359,1294
140.74486,124.63394,589.0706,1295
145.00223,150.05748,489.22476,1296
145.65889,180.34528,491.14847,1297
146.03224,196.69101,604.6474,1298
144.59528,204.6191,757.5701,1299
144.78139,249.18475,540.44025,1300
143.4676,348.50497,531.1352,1301
144.67517,358.3775,537.2082,1302
145.06146,381.7015,564.7919,1303
145.24985,387.1193,498.3441,1304
145.3499,520.11816,509.45383,1305
144.47214,525.34906,543.6156,1306
146.10747,587.58795,484.26175,1307
143.40355,593.6931,545.4245,1308
145.29115,600.06195,500.5708,1309
145.91974,602.2882,505.3629,1310
145.00499,609.48926,511.99927,1311
144.55515,612.63196,479.15524,1312
144.5459,619.9981,506.849,1313
145.26874,659.7037,482.80313,1314
145.04701,661.81555,504.17838,1315
144.99963,671.4424,492.99878,1316
145.31905,679.90515,506.11765,1317
145.9243,0.0,535.56976,1318
146.06256,66.02821,679.8284,1319
145.89186,78.71624,636.6703,1320
145.78189,202.14436,760.82294,1321
147.9473,255.29349,672.96356,1322
146.46283,264.5615,517.0851,1323
144.31541,313.37595,506.54617,1324
144.68896,373.83698,605.32166,1325
145.54662,384.89307,559.2276,1326
145.63652,501.78613,535.1383,1327
146.06194,502.0745,546.66974,1328
145.96452,552.2805,500.11737,1329
146.19182,582.54956,537.49585,1330
145.53957,585.80597,513.32574,1331
145.94812,627.1785,543.5866,1332
145.51129,639.0075,481.24792,1333
145.74681,639.5267,511.99945,1334
146.9794,640.2987,546.24414,1335
145.80826,681.28595,480.60617,1336
146.71361,10.076102,603.6037,1337
146.99829,13.999838,538.9938,1338
148.04526,70.135635,694.2742,1339
146.64082,81.171646,723.71185,1340
147.5888,122.43962,589.47656,1341
145.71605,175.27385,592.439,1342
147.17001,187.23343,596.4075,1343
147.44691,229.21045,494.56808,1344
147.31972,253.86804,494.2068,1345
146.47377,507.66333,521.12317,1346
147.42168,550.7983,487.80417,1347
146.00436,605.45,545.32806,1348
147.07912,607.57947,522.39514,1349
147.66367,616.6316,517.255,1350
147.17796,652.23376,512.58344,1351
147.17255,688.3066,508.9831,1352
149.5585,0.0,544.9687,1353
147.05467,76.67254,501.447,1354
147.50073,115.291626,523.6691,1355
148.40831,117.88917,561.578,1356
148.11867,198.2071,498.93597,1357
148.29085,216.01974,614.29034,1358
148.299,248.51122,656.0539,1359
147.82219,260.29993,554.0985,1360
147.51872,291.38654,546.75146,1361
147.99529,311.01047,542.5479,1362
147.55263,339.41473,644.71234,1363
148.49709,530.7129,523.9737,1364
149.25089,543.5158,528.75305,1365
148.39375,572.07324,522.25385,1366
147.08105,579.7271,513.62915,1367
148.44739,585.012,526.5938,1368
147.84525,594.2953,521.3515,1369
147.44856,595.60626,485.25,1370
147.66315,603.3798,484.70624,1371
148.12106,621.06744,485.8228,1372
147.76126,634.257,506.78726,1373
147.4695,664.74023,512.39136,1374
148.27615,698.2242,538.1861,1375
148.73682,701.9354,484.99918,1376
148.65091,0.0,613.29474,1377
148.59013,165.25723,501.13434,1378
149.28923,239.95056,496.04855,1379
149.48042,241.10922,641.12354,1380
148.24585,261.49277,720.0992,1381
148.96548,309.12805,493.74307,1382
148.7335,329.8882,492.93945,1383
148.67368,362.48514,540.9637,1384
148.58987,387.04562,575.4389,1385
148.5667,593.0352,509.29565,1386
147.43242,610.6934,501.72467,1387
149.10771,609.7213,516.27094,1388
148.77074,615.66187,509.48346,1389
148.812,647.3548,509.33398,1390
149.51411,659.1627,546.27246,1391
149.27925,671.9749,486.60477,1392
149.43138,691.41205,481.62982,1393
149.91933,232.04799,552.3114,1394
150.37852,253.93182,663.85754,1395
149.37943,261.60153,725.68646,1396
149.66368,298.92923,534.6976,1397
149.7484,374.57288,603.1849,1398
150.90012,560.3417,514.0282,1399
149.63034,578.61554,490.41547,1400
149.97223,598.30676,557.2897,1401
149.99957,630.9982,524.5401,1402
150.11662,702.9987,619.259,1403
150.2777,0.0,587.06836,1404
150.64594,104.658936,594.8598,1405
151.19334,269.2212,499.0011,1406
150.99973,659.48816,522.5224,1407
151.24347,678.09283,546.2703,1408
152.11526,687.8325,545.9402,1409
151.66211,0.0,655.3057,1410
151.7249,278.34976,499.58398,1411
152.05403,388.54877,569.9638,1412
152.46541,569.0379,496.9663,1413
152.31454,568.0057,543.9715,1414
152.20982,589.7463,511.93958,1415
151.9996,590.9984,534.57245,1416
152.08784,613.5904,489.14334,1417
151.95018,614.1868,552.4405,1418
152.36174,631.9985,526.6931,1419
151.12755,660.3783,489.4466,1420
152.23918,682.4666,491.57983,1421
152.57564,19.835297,509.63147,1422
153.23035,31.407604,516.14294,1423
153.05783,61.97462,505.45132,1424
153.11327,80.372894,541.514,1425
153.71002,119.37615,580.7962,1426
153.39369,123.84479,585.9284,1427
150.72841,142.53806,582.1044,1428
153.48878,150.07726,500.96475,1429
152.9503,158.00903,579.309,1430
151.7778,180.25568,590.5818,1431
152.9799,247.04253,566.20667,1432
152.7551,333.89682,520.8056,1433
153.45479,379.99826,561.99744,1434
153.89426,559.9156,543.71924,1435
152.12785,586.27026,492.29788,1436
153.15416,620.95013,527.06647,1437
153.40411,632.5276,492.8651,1438
152.13075,694.10065,519.5174,1439
152.99223,697.6087,490.4319,1440
152.40878,697.449,527.64404,1441
153.51083,0.0,527.79364,1442
153.98485,0.0,536.00977,1443
154.48857,109.99935,522.99695,1444
154.62723,185.2856,505.88696,1445
154.15332,219.54274,506.77576,1446
156.45819,243.06323,771.7178,1447
152.90567,250.83504,500.58002,1448
154.51363,260.13507,681.6041,1449
153.76082,523.2581,519.4977,1450
153.72432,546.2087,505.91394,1451
153.65898,553.7633,528.31335,1452
154.20413,597.00543,538.295,1453
153.97299,599.94293,534.11584,1454
154.15338,639.65814,533.1615,1455
156.82169,645.90704,556.05426,1456
153.85727,700.96234,543.3119,1457
154.9945,0.0,517.8835,1458
154.91267,33.252716,521.13513,1459
155.18129,34.370876,526.0474,1460
154.72354,208.20154,775.1988,1461
154.52599,232.21768,506.26334,1462
155.41495,251.77208,747.5986,1463
154.86302,262.22733,721.7888,1464
154.75539,290.8889,500.95566,1465
154.61496,294.7542,546.5369,1466
155.13686,375.32938,505.81448,1467
155.01665,379.33728,548.363,1468
154.37024,381.3503,596.93933,1469
155.16605,527.43634,532.87573,1470
154.63994,554.61444,525.3448,1471
155.52882,567.417,521.7075,1472
155.62915,574.4113,499.295,1473
153.63533,641.1284,521.5274,1474
155.23088,648.0274,536.33795,1475
156.36922,58.99969,576.6896,1476
155.57147,72.3143,776.2976,1477
156.1772,84.578445,519.19,1478
155.65036,180.99934,654.71124,1479
156.11397,182.9275,594.88617,1480
155.86346,201.25456,513.9007,1481
156.32962,239.10442,777.0052,1482
157.30383,261.8263,693.27997,1483
155.91417,344.4187,653.2345,1484
156.15546,389.43365,580.6688,1485
155.59366,486.7735,528.80084,1486
155.39937,506.8143,501.75873,1487
155.77983,544.80707,500.6935,1488
156.4986,545.0376,536.9749,1489
155.4488,620.2768,496.4977,1490
155.6976,631.5309,564.0847,1491
155.99884,651.9951,521.99615,1492
156.466,653.5308,525.21045,1493
156.46956,0.0,567.7009,1494
158.01106,145.91287,582.4168,1495
156.19403,162.30617,586.81085,1496
156.75574,201.19246,779.01917,1497
158.12149,383.42062,508.50784,1498
156.86113,391.39392,564.64453,1499
156.77843,500.78165,529.89246,1500
156.84605,512.5824,524.9085,1501
156.50522,534.3327,497.39755,1502
156.86159,577.1318,546.6088,1503
157.49629,591.99854,538.99866,1504
156.3616,601.27484,526.62006,1505
157.86668,630.3533,535.4246,1506
156.67575,664.6333,517.9988,1507
157.18681,686.72327,526.99866,1508
156.98895,693.0057,497.70853,1509
158.31335,64.10348,703.7901,1510
157.96738,90.99314,603.9739,1511
157.99857,101.99907,587.9946,1512
157.49321,153.81082,510.7557,1513
157.66106,163.49437,510.80188,1514
157.0394,169.58418,510.34662,1515
158.12817,224.46779,621.1831,1516
157.63661,251.57425,661.9691,1517
157.52895,297.9465,506.80814,1518
157.77658,352.99908,526.38855,1519
158.82228,370.93823,544.4459,1520
159.2118,392.92596,595.15894,1521
158.12906,494.9052,515.72107,1522
158.84247,511.81418,535.0975,1523
158.22064,523.35986,503.40887,1524
158.57083,589.98663,547.24994,1525
158.18582,595.4267,501.13354,1526
157.63802,616.7376,529.1981,1527
158.32674,641.5155,524.46594,1528
156.95427,652.61786,516.0864,1529
158.34955,662.3601,537.6761,1530
158.38567,674.842,500.31992,1531
158.44356,679.5488,532.4028,1532
158.99815,0.0,670.48004,1533
157.90353,64.59937,651.43524,1534
159.09879,219.47229,783.30927,1535
159.4023,264.62015,511.58054,1536
159.80534,529.7775,538.6496,1537
158.68758,615.73975,535.1734,1538
154.57076,638.14343,481.02386,1539
159.17253,658.1127,558.3399,1540
160.77411,0.30524006,575.86383,1541
159.45216,192.53201,600.41974,1542
159.69449,213.61278,615.1386,1543
159.99611,501.40378,541.6934,1544
160.71187,518.48114,541.1691,1545
159.497,552.5718,547.2703,1546
160.83739,565.91626,554.4992,1547
161.22568,568.5921,515.10406,1548
160.05547,584.39935,547.06696,1549
157.64038,593.75836,557.01575,1550
159.09601,627.03564,503.22278,1551
158.087,648.2778,500.86758,1552
159.92688,666.848,526.52124,1553
160.53358,673.4638,536.9983,1554
161.18549,690.9697,557.0864,1555
160.3812,0.0,641.25476,1556
161.0384,50.10338,516.2956,1557
160.79706,75.74271,552.402,1558
160.27678,128.08371,582.3164,1559
160.50053,159.9991,741.9958,1560
160.45998,211.5083,784.90765,1561
160.20798,230.68764,784.0548,1562
160.99837,258.0021,740.33545,1563
161.15302,261.4468,553.1707,1564
160.12737,332.03653,508.26352,1565
161.1353,519.9669,509.92484,1566
161.33916,543.37805,548.30475,1567
160.94363,596.9871,541.0107,1568
161.21518,622.48895,562.5914,1569
161.15132,668.65643,559.3073,1570
161.22165,672.99335,512.6991,1571
160.55602,687.9241,503.64658,1572
161.18346,48.61503,694.57074,1573
161.43202,56.442715,668.33655,1574
162.88368,109.229065,563.6185,1575
161.8675,177.62645,760.8989,1576
161.54713,213.26784,537.6209,1577
161.67397,220.96394,514.8726,1578
161.97908,237.81299,543.744,1579
161.74577,243.15169,514.622,1580
161.70332,248.5042,540.26526,1581
162.19379,255.02412,754.50195,1582
161.51112,269.95813,678.454,1583
162.02095,276.44583,514.8832,1584
161.65913,536.33075,544.91583,1585
161.46185,639.40326,506.3921,1586
162.58173,682.21735,561.50464,1587
163.21535,0.0,531.5354,1588
163.34763,0.0,740.82446,1589
159.89963,53.200897,680.8904,1590
162.74121,102.48547,532.46875,1591
161.06593,123.391846,576.8235,1592
161.89357,206.35403,553.3796,1593
163.45714,261.2405,733.11487,1594
162.34644,385.6469,520.06146,1595
162.9663,517.20386,518.3741,1596
161.30772,574.0435,554.9966,1597
162.85272,590.1113,565.2954,1598
161.85887,612.14056,507.6242,1599
162.99876,654.995,528.996,1600
163.52237,702.997,644.5356,1601
163.54608,0.0,546.3741,1602
163.91077,112.04798,521.8808,1603
163.82172,122.40309,547.0388,1604
163.76337,191.08891,518.4085,1605
159.19171,205.28108,607.00665,1606
164.53108,227.89755,790.3125,1607
163.34274,244.71141,652.2941,1608
163.99379,249.97534,526.0426,1609
161.05109,360.84567,538.5097,1610
162.22055,383.02365,607.6829,1611
164.01645,464.39548,539.7842,1612
164.00279,565.01605,536.99945,1613
163.03488,621.6105,508.037,1614
162.33766,637.0318,567.89374,1615
163.78099,8.182108,528.4137,1616
164.28334,198.41156,598.5937,1617
165.42429,237.52138,519.407,1618
