ID (Dino),Missing Time Points,ID (CME),x (Dino),y (Dino),z (Dino),x (CME),y (CME),z (CME),t,t_start (Dino),FI (Dino),FI (CME),Track Length (Dino),Track Length (CME),Distance,Multi ID (CME),Multi Distance (CME)
5.0,50,349.0,261.7068,358.44534,7.1297455,268.86,366.03,9.129999999999995,50.0,1.0,257.8,49.228,35.0,51.0,10.615853975086996,,
5.0,51,349.0,261.8473,359.2545,7.0143204,268.91,366.2,10.210000000000008,51.0,1.0,231.5,47.602,35.0,51.0,10.408365368580029,,
5.0,53,131.0,261.41638,360.4907,6.8598204,293.75,346.91,13.550000000000011,53.0,1.0,223.0,163.42,35.0,73.0,35.70233742872664,,
6.0,1,349.0,257.08365,362.70154,3.3457897,269.65,359.16,14.210000000000008,1.0,1.0,299.8,68.243,12.0,51.0,16.984896918637045,,
6.0,19,349.0,255.85425,349.99976,4.8616347,269.93,358.44,12.620000000000005,19.0,1.0,256.2,93.193,12.0,51.0,18.15369442973921,,
6.0,20,349.0,258.276,349.9996,5.642427,269.79,358.51,13.180000000000009,20.0,1.0,243.1,101.33,12.0,51.0,16.180670903591402,,
6.0,22,349.0,257.00613,350.43564,5.2191105,269.96,358.71,12.639999999999986,22.0,1.0,253.6,83.169,12.0,51.0,17.068608096670037,,
6.0,23,349.0,257.38016,350.5884,5.654283,270.37,359.25,12.909999999999997,23.0,1.0,237.2,93.415,12.0,51.0,17.216407493135428,,
6.0,25,349.0,256.58548,351.4426,5.6598754,269.88,359.61,12.860000000000014,25.0,1.0,259.5,100.94,12.0,51.0,17.184076322163044,,
6.0,26,349.0,258.09213,351.56558,5.555766,270.0,358.86,12.129999999999995,26.0,1.0,250.4,89.68,12.0,51.0,15.434587255902118,,
6.0,27,349.0,256.3137,351.63138,5.52677,269.85,359.43,11.75,27.0,1.0,275.8,84.489,12.0,51.0,16.816018649707235,,
6.0,31,349.0,255.25172,353.05252,5.241096,270.14,358.68,11.939999999999998,31.0,1.0,239.2,35.081,12.0,51.0,17.268605250859586,,
6.0,32,349.0,256.25906,353.40005,5.999987,269.0,359.08,10.349999999999994,32.0,1.0,251.8,37.487,12.0,51.0,14.61218659839345,,
6.0,34,349.0,254.25726,354.99908,5.135529,269.38,360.09,10.389999999999986,34.0,1.0,248.1,42.507,12.0,51.0,16.79952966734011,,
6.0,36,349.0,257.13147,355.6092,5.743911,270.15,360.94,12.009999999999993,36.0,1.0,248.8,50.108,12.0,51.0,15.400111147547635,,
7.0,1,5928.0,246.53851,464.99774,1.9999903,282.75,465.35,11.699999999999989,1.0,1.0,303.2,259.93,23.0,6.0,37.48981572784525,,
7.0,48,236.0,274.9996,491.46497,12.749305,289.74,498.57,18.44,48.0,1.0,247.2,58.275,23.0,60.0,17.324689118247566,,
7.0,49,236.0,274.60324,490.76047,11.102675,289.68,497.74,18.419999999999987,49.0,1.0,249.0,51.635,23.0,60.0,18.153946575720784,,
7.0,51,236.0,274.99908,490.99835,11.9043455,289.89,498.12,16.620000000000005,51.0,1.0,274.8,51.036,23.0,60.0,17.16667686339642,,
7.0,52,236.0,274.99948,490.82465,10.607857,289.43,497.34,16.639999999999986,52.0,1.0,255.1,52.983,23.0,60.0,16.94333031801447,,
7.0,53,236.0,274.06555,489.00302,9.967147,289.29,497.25,16.72,53.0,1.0,234.2,50.204,23.0,60.0,18.584875048342685,,
7.0,54,236.0,274.47812,489.52005,10.590049,289.81,497.28,16.870000000000005,54.0,1.0,232.8,49.483,23.0,60.0,18.2953861095988,,
7.0,55,236.0,274.81616,489.94714,12.436354,290.04,497.66,16.930000000000007,55.0,1.0,241.8,47.54,23.0,60.0,17.647843157125926,,
7.0,56,236.0,273.99756,489.31958,11.871554,289.5,497.9,17.05000000000001,56.0,1.0,231.9,66.363,23.0,60.0,18.45983630222423,,
7.0,57,236.0,274.12973,488.58206,10.340937,289.74,497.45,16.44999999999999,57.0,1.0,227.5,68.651,23.0,60.0,18.964217359397377,,
7.0,58,236.0,272.83856,487.76093,11.166278,289.72,496.71,17.189999999999998,58.0,1.0,225.6,107.67,23.0,60.0,20.03382382551533,,
7.0,60,236.0,274.05005,486.78265,6.776296,289.48,496.64,17.560000000000002,60.0,1.0,237.0,125.14,23.0,60.0,21.24944653360686,,
7.0,61,236.0,273.095,486.56888,7.8290854,290.09,496.5,17.189999999999998,61.0,1.0,234.5,110.2,23.0,60.0,21.796419238097155,,
7.0,62,3849.0,272.96292,486.40927,7.807148,276.81,488.43,9.610000000000014,62.0,1.0,239.9,93.052,23.0,11.0,4.70464128209624,,
7.0,63,3849.0,271.94687,486.93283,8.544582,278.11,488.73,9.52000000000001,63.0,1.0,233.5,102.65,23.0,11.0,6.493491486136275,,
7.0,64,3849.0,272.03046,485.8977,8.120784,277.1,488.06,10.569999999999991,64.0,1.0,236.1,106.37,23.0,11.0,6.031122293259871,,
7.0,65,3849.0,272.0437,485.59946,7.4890413,276.89,487.75,9.669999999999987,65.0,1.0,233.9,97.839,23.0,11.0,5.733064349255588,,
7.0,66,3849.0,271.37302,485.91437,8.7702,277.13,487.67,9.150000000000006,66.0,1.0,232.4,91.525,23.0,11.0,6.030696763832515,,
7.0,67,3849.0,271.48236,485.49814,7.918719,276.99,487.75,9.75,67.0,1.0,234.0,101.01,23.0,11.0,6.22563747179041,,
7.0,68,3849.0,272.02982,484.8258,7.7863474,276.51,487.37,9.110000000000014,68.0,1.0,232.4,108.62,23.0,11.0,5.319494588575771,,
7.0,69,3849.0,272.28082,484.13263,5.2513604,277.24,488.06,10.97,69.0,1.0,237.4,117.29,23.0,11.0,8.527633919440266,,
7.0,70,3849.0,273.0607,484.15732,5.5274534,277.53,487.83,11.77000000000001,70.0,1.0,238.2,111.97,23.0,11.0,8.510734922764964,,
7.0,74,236.0,271.0723,481.49402,5.159377,289.28,496.59,17.30000000000001,74.0,1.0,238.8,156.06,23.0,60.0,26.585779625177985,,
8.0,1,5901.0,353.89465,474.79242,3.7372386,324.06,454.64,28.819999999999997,1.0,1.0,335.0,45.793,14.0,6.0,43.879052997167456,,
8.0,2,5901.0,353.4738,475.0136,5.1578712,323.7,455.31,28.580000000000013,2.0,1.0,299.0,39.702,14.0,6.0,42.70020066608341,,
8.0,3,5901.0,353.53052,475.12448,5.3047147,326.18,456.08,28.50999999999999,3.0,1.0,311.8,38.094,14.0,6.0,40.61069352516893,,
8.0,4,7381.0,354.54047,475.5038,5.999987,390.35,494.7,13.259999999999993,4.0,1.0,304.2,17.986,14.0,4.0,41.273772810600526,,
8.0,5,7381.0,353.76718,476.26413,5.459457,388.42,495.47,13.240000000000007,5.0,1.0,312.0,38.365,14.0,4.0,40.37598575619115,,
8.0,14,2705.0,344.99927,477.65405,6.323425,319.04,505.19,12.53,14.0,1.0,302.5,170.27,14.0,15.0,38.34884371876193,,
8.0,16,2705.0,344.5256,476.51273,5.9999895,318.53,504.13,13.180000000000009,16.0,1.0,301.5,142.76,14.0,15.0,38.601002220059165,,
8.0,17,6033.0,344.1772,477.9992,6.3764367,313.2,481.42,12.879999999999995,17.0,1.0,290.8,45.423,14.0,6.0,31.836851729985952,,
8.0,18,6033.0,343.65106,477.4207,6.786706,313.3,481.49,11.939999999999998,18.0,1.0,272.5,82.037,14.0,6.0,31.05322019797679,,
8.0,19,6033.0,343.5672,477.93442,7.3353105,312.69,481.31,11.139999999999986,19.0,1.0,267.0,118.32,14.0,6.0,31.293316896229,,
8.0,20,6033.0,344.19443,477.99954,6.8107805,313.53,480.61,10.52000000000001,20.0,1.0,280.2,111.44,14.0,6.0,30.99806571280993,,
8.0,69,3849.0,279.5529,484.59653,5.1839957,277.24,488.06,10.97,69.0,1.0,234.1,117.29,14.0,11.0,7.129023538361951,,
8.0,73,236.0,275.5266,485.0654,7.7477307,289.07,496.14,17.05000000000001,73.0,1.0,230.0,183.79,14.0,60.0,19.81420356334624,,
8.0,74,236.0,273.8058,484.14185,5.275413,289.28,496.59,17.30000000000001,74.0,1.0,231.4,156.06,14.0,60.0,23.216330385809663,,
9.0,1,2475.0,246.3271,508.58682,1.6513026,277.34,506.59,15.349999999999994,1.0,1.0,304.8,196.44,16.0,16.0,33.96235514476528,,
9.0,2,2475.0,246.99986,508.20026,3.753376,278.32,506.41,14.870000000000005,2.0,1.0,277.0,156.28,16.0,16.0,33.282661096201046,,
9.0,7,2475.0,246.98471,508.47086,3.4686816,278.21,504.57,14.870000000000005,7.0,1.0,280.2,201.48,16.0,16.0,33.469770025828936,,
9.0,10,2475.0,247.49216,508.6644,3.6674416,277.97,503.84,15.370000000000005,10.0,1.0,267.0,223.36,16.0,16.0,33.001870242927325,,
9.0,11,2475.0,247.33539,508.5821,3.8154252,277.84,503.83,14.949999999999989,11.0,1.0,252.5,211.08,16.0,16.0,32.81908654485823,,
9.0,12,2475.0,247.02733,508.55435,3.8562672,278.08,503.45,14.419999999999987,12.0,1.0,256.2,215.88,16.0,16.0,33.19510737625644,,
9.0,13,2475.0,247.37306,509.4535,3.884518,277.23,503.26,13.710000000000008,13.0,1.0,259.8,164.66,16.0,16.0,32.03648552737839,,
9.0,14,2475.0,247.03136,508.96646,3.796422,277.5,502.89,13.639999999999986,14.0,1.0,243.9,211.02,16.0,16.0,32.59075662551091,,
9.0,15,2475.0,246.99194,508.62,3.6105628,277.81,502.77,13.439999999999998,15.0,1.0,252.0,162.59,16.0,16.0,32.87237682055169,,
9.0,34,8756.0,244.77231,494.85486,3.630581,291.47,491.41,17.27000000000001,34.0,1.0,248.9,136.45,16.0,3.0,48.77063729759191,,
9.0,37,4955.0,245.71007,495.13235,3.8277395,286.53,519.46,19.44,37.0,1.0,227.8,161.09,16.0,8.0,50.01843577769362,,
9.0,38,9969.0,246.67346,495.979,3.894937,291.72,497.67,16.400000000000006,38.0,1.0,223.4,45.508,16.0,2.0,46.78062470302819,,
9.0,58,875.0,257.4337,483.5974,5.4533143,279.95,463.18,11.069999999999991,58.0,1.0,222.5,47.931,16.0,33.0,30.90956400052553,,
9.0,59,875.0,257.88126,483.66888,5.71587,280.98,462.11,11.77000000000001,59.0,1.0,214.5,44.231,16.0,33.0,32.1712540398863,,
9.0,60,1005.0,257.16684,484.15747,6.172931,272.77,512.3,11.990000000000007,60.0,1.0,221.6,195.79,16.0,31.0,32.70013591007321,,
9.0,61,1005.0,257.60147,484.76212,5.6283426,272.82,512.74,12.189999999999998,61.0,1.0,212.6,203.72,16.0,31.0,32.51800689603033,,
10.0,1,2475.0,246.1978,522.99445,1.3403814,277.34,506.59,15.349999999999994,1.0,1.0,371.8,196.44,15.0,16.0,37.884192138146034,,
10.0,2,2475.0,246.19562,523.43945,3.4735072,278.32,506.41,14.870000000000005,2.0,1.0,289.5,156.28,15.0,16.0,38.10325453064804,,
10.0,3,2475.0,244.50734,521.63434,3.2266057,278.22,505.8,14.939999999999998,3.0,1.0,294.5,151.82,15.0,16.0,39.0445050364129,,
10.0,4,2475.0,246.94922,522.74194,3.430292,278.09,505.58,15.740000000000007,4.0,1.0,287.0,187.57,15.0,16.0,37.62724112418108,,
10.0,5,2475.0,247.2695,523.451,3.421098,278.56,505.59,14.129999999999995,5.0,1.0,283.8,208.49,15.0,16.0,37.58711605451536,,
10.0,6,2475.0,247.85509,524.03375,3.5432098,278.62,504.81,12.830000000000013,6.0,1.0,291.2,169.93,15.0,16.0,37.446985507373206,,
10.0,7,2475.0,248.28362,524.736,3.5837314,278.21,504.57,14.870000000000005,7.0,1.0,295.2,201.48,15.0,16.0,37.81052280537448,,
10.0,8,361.0,248.3425,525.1661,3.7510765,270.05,554.41,13.27000000000001,8.0,1.0,281.5,264.79,15.0,50.0,37.64347417626127,,
10.0,9,2475.0,247.78314,523.95935,3.6287096,277.87,504.39,15.870000000000005,9.0,1.0,280.0,215.28,15.0,16.0,37.92133693238191,,
10.0,10,361.0,248.44846,524.8139,3.7472315,270.1,553.92,12.650000000000006,10.0,1.0,295.2,298.23,15.0,50.0,37.35255718884841,,
10.0,11,361.0,248.5565,525.4589,3.6624262,270.02,554.1,12.47999999999999,11.0,1.0,275.5,222.25,15.0,50.0,36.86114552178823,,
10.0,12,361.0,248.22726,524.9858,3.754122,270.36,553.21,12.430000000000009,12.0,1.0,287.8,265.71,15.0,50.0,36.90168701588702,,
10.0,13,7487.0,248.17255,525.41644,3.7948236,276.75,534.86,12.389999999999986,13.0,1.0,282.5,75.34,15.0,4.0,31.300615510293365,,
10.0,14,7487.0,248.76602,524.75073,3.7703514,276.61,534.08,12.840000000000003,14.0,1.0,290.5,95.649,15.0,4.0,30.7340369411632,,
10.0,15,7487.0,257.52945,527.6001,4.9846516,276.37,533.86,13.740000000000007,15.0,1.0,335.5,89.284,15.0,4.0,21.69812890361478,,
11.0,1,7351.0,249.04672,608.2647,2.904423,272.62,619.75,14.759999999999993,1.0,1.0,573.5,256.66,31.0,4.0,28.777879561415403,,
11.0,2,7351.0,249.81906,607.5135,4.6258264,272.93,620.0,14.870000000000005,2.0,1.0,466.5,304.92,31.0,4.0,28.195235815302848,,
11.0,3,7351.0,249.3842,607.2712,4.781165,271.29,616.64,13.400000000000006,3.0,1.0,463.0,262.97,31.0,4.0,25.336195528082463,,
11.0,4,7351.0,249.9571,607.53894,4.4813104,271.3,616.9,12.830000000000013,4.0,1.0,449.8,260.14,31.0,4.0,24.75579614495862,,
11.0,5,4003.0,250.06429,608.0848,4.4499846,282.98,608.15,14.009999999999993,5.0,1.0,469.0,234.48,31.0,10.0,34.275969866545545,,
11.0,6,4003.0,249.59619,607.6641,4.5738497,283.46,606.47,13.699999999999989,6.0,1.0,454.2,170.41,31.0,10.0,35.092308584991784,,
11.0,7,4003.0,249.56355,607.31934,4.504383,283.62,604.79,13.650000000000006,7.0,1.0,481.5,197.41,31.0,10.0,35.35366540754707,,
11.0,8,4003.0,249.546,607.50336,4.3852177,284.11,604.14,14.060000000000002,8.0,1.0,446.2,211.01,31.0,10.0,36.04973923680996,,
11.0,9,4003.0,249.36035,607.65955,4.339557,283.86,603.46,13.810000000000002,9.0,1.0,423.0,210.78,31.0,10.0,36.02154023554863,,
11.0,10,4003.0,248.91797,607.08417,4.3730865,283.55,602.14,13.900000000000006,10.0,1.0,409.5,195.23,31.0,10.0,36.257197902572166,,
11.0,11,4003.0,248.84242,606.9926,4.1221995,283.26,601.26,13.150000000000006,11.0,1.0,358.5,136.82,31.0,10.0,36.0407227686155,,
11.0,12,4003.0,248.18915,606.2464,4.0201755,284.12,601.97,15.150000000000006,12.0,1.0,373.2,86.192,31.0,10.0,37.85745068125031,,
11.0,13,377.0,248.04361,606.5822,4.0216646,280.55,628.26,12.150000000000006,13.0,1.0,362.0,178.81,31.0,49.0,39.90817259718861,,
11.0,14,377.0,247.79605,605.893,4.001523,280.88,627.04,12.039999999999992,14.0,1.0,341.2,163.49,31.0,49.0,40.07942700541046,,
11.0,15,377.0,247.08618,604.59406,4.0380373,280.9,626.1,11.159999999999997,15.0,1.0,318.0,196.52,31.0,49.0,40.70137873556852,,
11.0,16,377.0,246.7731,603.49524,3.9487767,280.72,624.86,10.699999999999989,16.0,1.0,316.8,253.59,31.0,49.0,40.674611313620034,,
11.0,17,377.0,246.34373,603.5455,3.8868704,280.38,624.29,10.699999999999989,17.0,1.0,290.5,222.79,31.0,49.0,40.43786209370244,,
11.0,18,6039.0,246.09059,603.1364,3.7791653,284.27,595.97,15.310000000000002,18.0,1.0,271.0,62.06,31.0,6.0,40.52141144860113,,
11.0,19,377.0,246.05605,604.0301,3.886795,280.09,622.6,10.580000000000013,19.0,1.0,295.8,325.93,31.0,49.0,39.34399486306044,,
11.0,20,377.0,245.96947,604.6807,3.623712,280.26,621.41,10.659999999999997,20.0,1.0,273.5,305.44,31.0,49.0,38.797155501271504,,
11.0,21,377.0,244.9824,603.6515,3.5957754,280.1,620.36,10.599999999999994,21.0,1.0,272.5,339.56,31.0,49.0,39.51555344743693,,
11.0,22,377.0,244.57413,602.61786,3.8543613,279.92,619.41,10.689999999999998,22.0,1.0,262.0,389.57,31.0,49.0,39.724456551014505,,
11.0,23,377.0,244.84448,602.3773,4.123419,280.38,618.71,10.72999999999999,23.0,1.0,251.4,389.41,31.0,49.0,39.6632976877864,,
11.0,24,377.0,244.75789,602.00806,3.734026,279.97,617.69,10.210000000000008,24.0,1.0,252.9,413.2,31.0,49.0,39.08649603206176,,
11.0,54,445.0,248.70241,669.65594,2.9999902,273.51,668.56,16.47,54.0,1.0,223.5,29.337,31.0,46.0,28.249933984060853,,
11.0,56,445.0,245.7539,671.7523,2.60431,273.55,668.55,18.5,56.0,1.0,199.4,258.14,31.0,46.0,32.179976088805624,,
11.0,63,1636.0,250.85321,671.3533,3.768644,264.73,689.31,11.659999999999997,63.0,1.0,212.1,219.45,31.0,23.0,24.0266908897758,,
11.0,66,1636.0,248.05583,672.1633,2.1390073,263.92,688.47,11.919999999999987,66.0,1.0,217.0,279.03,31.0,23.0,24.76384810315944,,
11.0,68,1636.0,251.3187,670.4277,3.488348,263.37,688.47,11.53,68.0,1.0,214.2,308.73,31.0,23.0,23.139286675891857,,
11.0,69,1636.0,250.65622,670.5365,3.3662138,263.73,688.49,11.650000000000006,69.0,1.0,215.6,342.8,31.0,23.0,23.703860435501007,,
11.0,73,1636.0,261.14655,677.5646,4.9999886,263.34,688.14,11.47999999999999,73.0,1.0,230.9,301.52,31.0,23.0,12.59527116844368,,
12.0,1,7351.0,237.43611,618.7191,1.745585,272.62,619.75,14.759999999999993,1.0,1.0,309.5,256.66,43.0,4.0,37.52790785714445,,
12.0,2,7351.0,236.99777,617.9942,2.9999719,272.93,620.0,14.870000000000005,2.0,1.0,269.8,304.92,43.0,4.0,37.89519697148558,,
12.0,7,377.0,238.37321,619.078,2.5647364,281.19,634.55,13.610000000000014,7.0,1.0,281.0,201.14,43.0,49.0,46.84717854788679,,
12.0,8,377.0,237.38628,619.4532,2.6705356,281.06,634.08,12.909999999999997,8.0,1.0,284.5,191.97,43.0,49.0,47.18245148439478,,
12.0,9,377.0,238.14803,619.5763,2.707569,280.9,632.94,12.47999999999999,9.0,1.0,280.2,210.19,43.0,49.0,45.84560855982458,,
12.0,11,377.0,238.56317,619.4185,2.413256,280.79,629.86,11.97,11.0,1.0,275.5,198.48,43.0,49.0,44.53606908990102,,
12.0,14,377.0,239.64627,618.88745,3.388076,280.88,627.04,12.039999999999992,14.0,1.0,270.5,163.49,43.0,49.0,42.91317222155893,,
12.0,17,377.0,240.81229,619.7603,3.562084,280.38,624.29,10.699999999999989,17.0,1.0,281.8,222.79,43.0,49.0,40.46074272127436,,
12.0,18,377.0,234.02515,618.5144,0.8839109,280.47,623.68,10.490000000000007,18.0,1.0,272.5,266.37,43.0,49.0,47.708326974225805,,
12.0,26,377.0,246.86694,622.4828,3.879197,280.01,616.0,9.580000000000013,26.0,1.0,249.1,574.96,43.0,49.0,34.24891643320134,,
12.0,27,377.0,247.22697,622.4139,3.6810327,279.85,615.33,9.669999999999987,27.0,1.0,258.0,573.18,43.0,49.0,33.91624175688354,,
12.0,28,377.0,247.7445,623.1271,3.674849,279.66,614.49,10.28,28.0,1.0,254.1,657.98,43.0,49.0,33.71686012061034,,
12.0,29,1095.0,247.8439,623.33856,4.055384,280.25,624.56,12.659999999999997,29.0,1.0,259.0,104.6,43.0,29.0,33.55125406584762,,
12.0,30,377.0,246.98978,623.01294,3.7511084,279.01,613.38,9.319999999999991,30.0,1.0,252.9,391.27,43.0,49.0,33.89838603155833,,
12.0,31,377.0,245.86612,621.9849,3.4498043,279.12,611.0,9.569999999999991,31.0,1.0,239.5,334.32,43.0,49.0,35.552009204413466,,
12.0,32,377.0,248.05586,622.85406,3.7269077,279.07,610.45,10.050000000000011,32.0,1.0,242.8,367.95,43.0,49.0,33.99586858218978,,
12.0,33,377.0,247.26572,621.9214,3.924839,278.93,609.41,9.060000000000002,33.0,1.0,255.0,356.83,43.0,49.0,34.431550014112375,,
12.0,34,377.0,246.9401,622.51825,3.5470035,278.55,609.08,9.349999999999994,34.0,1.0,251.9,384.72,43.0,49.0,34.83456773740003,,
12.0,35,377.0,247.17616,622.5798,4.115766,278.84,607.65,9.210000000000008,35.0,1.0,238.6,301.32,43.0,49.0,35.37582382973369,,
12.0,36,6842.0,246.18204,622.25616,3.9473822,277.48,611.46,9.72,36.0,1.0,246.8,114.28,43.0,5.0,33.60717910167525,,
12.0,37,6842.0,245.34074,622.00323,3.8695881,276.88,611.91,10.310000000000002,37.0,1.0,244.5,74.931,43.0,5.0,33.73539859883327,,
12.0,38,762.0,247.59116,622.00836,3.8501773,275.03,618.87,12.039999999999992,38.0,1.0,235.5,53.007,43.0,36.0,28.806465244674392,,
12.0,39,762.0,247.51718,622.092,3.800617,272.99,616.92,12.050000000000011,39.0,1.0,244.0,24.92,43.0,36.0,27.270248672006822,,
12.0,40,762.0,245.43503,621.50195,3.77242,269.11,613.7,10.139999999999986,40.0,1.0,241.4,141.24,43.0,36.0,25.727819638667373,,
12.0,41,762.0,239.57701,620.3182,3.2374833,268.92,613.0,12.090000000000003,41.0,1.0,240.5,170.12,43.0,36.0,31.51085789539664,,
12.0,42,762.0,235.66454,619.5342,2.308914,268.51,612.81,10.370000000000005,42.0,1.0,221.8,167.47,43.0,36.0,34.48217243375188,,
12.0,43,762.0,237.72372,619.8205,3.0642054,268.67,612.83,11.110000000000014,43.0,1.0,241.9,190.38,43.0,36.0,32.73032457574766,,
12.0,44,762.0,239.82925,620.1256,3.1972737,268.68,612.98,11.099999999999994,44.0,1.0,250.1,197.95,43.0,36.0,30.755137097649413,,
12.0,45,762.0,239.12463,619.8109,3.022301,268.62,612.93,11.400000000000006,45.0,1.0,249.6,240.72,43.0,36.0,31.42466351103065,,
12.0,47,762.0,239.31268,620.7973,3.375788,268.49,612.81,11.199999999999989,47.0,1.0,234.4,156.92,43.0,36.0,31.24629989444101,,
12.0,48,762.0,239.13908,620.0145,3.0259464,268.52,612.69,10.72999999999999,48.0,1.0,229.5,227.61,43.0,36.0,31.24482680649823,,
12.0,49,762.0,237.81944,620.127,3.320634,267.91,612.66,10.509999999999993,49.0,1.0,226.5,203.62,43.0,36.0,31.82585228388327,,
12.0,58,762.0,249.69356,621.439,3.7583177,270.9,610.46,13.349999999999994,58.0,1.0,223.0,219.46,43.0,36.0,25.73425553261122,,
12.0,60,762.0,250.33675,620.6139,3.6810646,270.97,609.9,14.159999999999997,60.0,1.0,230.2,231.29,43.0,36.0,25.501504776970982,,
12.0,62,762.0,245.39928,618.5711,3.7255704,270.93,609.87,13.620000000000005,62.0,1.0,225.5,245.84,43.0,36.0,28.73023741700991,,
12.0,63,762.0,247.79387,621.59766,0.393757,271.35,610.12,13.560000000000002,63.0,1.0,227.2,252.0,43.0,36.0,29.32537969724434,,
12.0,83,1651.0,256.57785,610.8474,4.0350914,282.67,616.52,12.460000000000008,83.0,1.0,239.2,99.287,43.0,23.0,27.999245834501583,,
12.0,91,2881.0,261.1785,616.482,4.981409,272.65,612.82,13.139999999999986,91.0,1.0,251.9,109.37,43.0,15.0,14.545382887888517,,
12.0,93,2881.0,262.29367,616.5345,4.8764567,272.28,612.73,15.319999999999991,93.0,1.0,263.0,130.77,43.0,15.0,14.942175336204349,,
12.0,94,2881.0,261.6643,616.84375,4.6478243,271.6,612.34,15.02000000000001,94.0,1.0,255.5,126.53,43.0,15.0,15.052704982964702,,
12.0,97,2881.0,258.7723,606.83356,8.520902,271.57,612.11,14.919999999999987,97.0,1.0,256.8,161.39,43.0,15.0,15.2502590003319,,
12.0,98,2881.0,258.4301,607.5694,6.958891,271.98,611.75,15.439999999999998,98.0,1.0,238.8,149.27,43.0,15.0,16.522905804969117,,
12.0,99,2881.0,258.19122,607.5775,6.5631924,271.94,611.96,15.550000000000011,99.0,1.0,253.5,170.35,43.0,15.0,16.99994025218379,,
13.0,1,7351.0,244.82553,621.3338,1.8950117,272.62,619.75,14.759999999999993,1.0,1.0,368.2,256.66,41.0,4.0,30.66836984549452,,
13.0,2,7351.0,244.99545,620.9033,3.6810553,272.93,620.0,14.870000000000005,2.0,1.0,330.5,304.92,41.0,4.0,30.10560609076253,,
13.0,3,7351.0,244.85214,620.9009,3.609011,271.29,616.64,13.400000000000006,3.0,1.0,323.0,262.97,41.0,4.0,28.512789687922904,,
13.0,4,7351.0,245.60014,620.9208,3.471919,271.3,616.9,12.830000000000013,4.0,1.0,319.2,260.14,41.0,4.0,27.64458928365841,,
13.0,5,4003.0,245.1561,620.9592,3.6229465,282.98,608.15,14.009999999999993,5.0,1.0,309.5,234.48,41.0,10.0,41.262742229060144,,
13.0,6,377.0,244.88718,620.0731,3.8788688,281.22,636.89,12.810000000000002,6.0,1.0,313.2,250.33,41.0,49.0,41.02008092719975,,
13.0,7,377.0,244.36449,620.02435,3.5320013,281.19,634.55,13.610000000000014,7.0,1.0,322.8,201.14,41.0,49.0,40.84946453112697,,
13.0,8,377.0,244.26195,620.07056,3.6016862,281.06,634.08,12.909999999999997,8.0,1.0,302.8,191.97,41.0,49.0,40.45992583675075,,
13.0,9,377.0,244.26991,620.02814,3.7176535,280.9,632.94,12.47999999999999,9.0,1.0,306.5,210.19,41.0,49.0,39.815302815045385,,
13.0,10,377.0,242.7468,619.6973,3.6849406,280.6,630.7,12.560000000000002,10.0,1.0,304.0,218.18,41.0,49.0,40.40656922931628,,
13.0,11,377.0,243.28108,619.7865,3.646196,280.79,629.86,11.97,11.0,1.0,292.0,198.48,41.0,49.0,39.720022593734974,,
13.0,12,377.0,241.66077,618.8034,3.3102453,280.59,628.94,12.330000000000013,12.0,1.0,300.0,182.56,41.0,49.0,41.226103172638936,,
13.0,13,377.0,242.68602,619.3117,3.7127314,280.55,628.26,12.150000000000006,13.0,1.0,290.0,178.81,41.0,49.0,39.811311907031474,,
13.0,14,377.0,244.81508,626.56757,0.5773351,280.88,627.04,12.039999999999992,14.0,1.0,339.0,163.49,41.0,49.0,37.845664630456575,,
13.0,16,377.0,245.76459,626.6882,1.2095985,280.72,624.86,10.699999999999989,16.0,1.0,318.2,253.59,41.0,49.0,36.2669370658635,,
13.0,17,377.0,245.5839,626.7641,1.2341646,280.38,624.29,10.699999999999989,17.0,1.0,307.5,222.79,41.0,49.0,36.14542551748274,,
13.0,18,377.0,244.4739,626.38153,0.6518208,280.47,623.68,10.490000000000007,18.0,1.0,305.5,266.37,41.0,49.0,37.413998042473565,,
